年,縣市,行政區,店面數,土地面積,超商密度,月
2019,臺東縣,大武鄉,1,69.1454,0.014462,1
2019,臺東縣,太麻里鄉,3,96.6523,0.031039,1
2019,臺東縣,池上鄉,1,82.6854,0.012094,1
2019,臺東縣,卑南鄉,1,412.6871,0.002423,1
2019,臺東縣,東河鄉,1,210.1908,0.004758,1
2019,臺東縣,達仁鄉,1,306.4454,0.003263,1
2019,臺東縣,臺東市,25,109.7691,0.227751,1
2019,臺東縣,關山鎮,3,58.7351,0.051077,1
2019,臺東縣,蘭嶼鄉,2,48.3892,0.041332,1
2019,臺南市,七股區,1,110.1492,0.009079,1
2019,臺南市,下營區,2,33.5291,0.059650,1
2019,臺南市,大內區,1,70.3125,0.014222,1
2019,臺南市,中西區,21,6.2600,3.354632,1
2019,臺南市,仁德區,12,50.7664,0.236377,1
2019,臺南市,六甲區,4,67.5471,0.059218,1
2019,臺南市,北門區,1,44.1003,0.022676,1
2019,臺南市,北區,21,10.4340,2.012651,1
2019,臺南市,永康區,72,40.2753,1.787696,1
2019,臺南市,玉井區,2,76.3662,0.026190,1
2019,臺南市,白河區,7,126.4046,0.055378,1
2019,臺南市,安平區,19,11.0663,1.716924,1
2019,臺南市,安定區,9,31.2700,0.287816,1
2019,臺南市,安南區,26,107.2016,0.242534,1
2019,臺南市,西港區,5,33.7666,0.148075,1
2019,臺南市,佳里區,18,38.9422,0.462224,1
2019,臺南市,官田區,4,70.7953,0.056501,1
2019,臺南市,東山區,1,124.9178,0.008005,1
2019,臺南市,東區,38,13.4156,2.832523,1
2019,臺南市,南化區,1,171.5198,0.005830,1
2019,臺南市,南區,29,27.2681,1.063514,1
2019,臺南市,後壁區,3,72.2189,0.041540,1
2019,臺南市,柳營區,4,61.2929,0.065260,1
2019,臺南市,將軍區,1,41.9796,0.023821,1
2019,臺南市,麻豆區,12,53.9744,0.222328,1
2019,臺南市,善化區,9,55.3097,0.162720,1
2019,臺南市,新化區,7,62.0579,0.112798,1
2019,臺南市,新市區,14,47.8096,0.292828,1
2019,臺南市,新營區,9,38.5386,0.233532,1
2019,臺南市,楠西區,1,109.6316,0.009121,1
2019,臺南市,學甲區,4,53.9919,0.074085,1
2019,臺南市,歸仁區,5,55.7913,0.089620,1
2019,臺南市,關廟區,6,53.6413,0.111854,1
2019,臺南市,鹽水區,4,52.2455,0.076562,1
2019,澎湖縣,七美鄉,1,6.9868,0.143127,1
2019,澎湖縣,西嶼鄉,2,18.7148,0.106867,1
2019,澎湖縣,馬公市,16,33.9918,0.470702,1
2019,澎湖縣,湖西鄉,3,33.3008,0.090088,1
2019,宜蘭縣,三星鄉,3,144.2238,0.020801,2
2019,宜蘭縣,五結鄉,9,38.8671,0.231558,2
2019,宜蘭縣,冬山鄉,7,79.8573,0.087656,2
2019,宜蘭縣,壯圍鄉,3,38.4769,0.077969,2
2019,宜蘭縣,宜蘭市,40,29.4080,1.360174,2
2019,宜蘭縣,南澳鄉,2,740.6520,0.002700,2
2019,宜蘭縣,員山鄉,2,111.9106,0.017871,2
2019,宜蘭縣,頭城鎮,8,100.8930,0.079292,2
2019,宜蘭縣,礁溪鄉,8,101.4278,0.078874,2
2019,宜蘭縣,羅東鎮,28,11.3448,2.468091,2
2019,宜蘭縣,蘇澳鎮,12,89.0196,0.134802,2
2019,花蓮縣,玉里鎮,4,252.3719,0.015850,2
2019,花蓮縣,光復鄉,2,157.1100,0.012730,2
2019,花蓮縣,吉安鄉,10,65.2582,0.153237,2
2019,花蓮縣,秀林鄉,3,1641.8600,0.001827,2
2019,花蓮縣,花蓮市,25,29.4095,0.850065,2
2019,花蓮縣,富里鄉,1,176.3705,0.005670,2
2019,花蓮縣,新城鄉,3,29.4095,0.102008,2
2019,花蓮縣,瑞穗鄉,1,135.5862,0.007375,2
2019,花蓮縣,壽豐鄉,4,218.4448,0.018311,2
2019,花蓮縣,鳳林鎮,2,120.5181,0.016595,2
2019,金門縣,金沙鎮,3,41.1900,0.072833,2
2019,金門縣,金城鎮,4,21.7130,0.184221,2
2019,金門縣,金湖鎮,5,41.6960,0.119916,2
2019,金門縣,金寧鄉,4,29.8540,0.133985,2
2019,南投縣,仁愛鄉,5,1273.5300,0.003926,2
2019,南投縣,水里鄉,2,106.8424,0.018719,2
2019,南投縣,名間鄉,4,83.0955,0.048137,2
2019,南投縣,竹山鎮,9,247.3339,0.036388,2
2019,南投縣,信義鄉,1,1422.4200,0.000703,2
2019,南投縣,南投市,18,71.6021,0.251389,2
2019,南投縣,埔里鎮,27,162.2227,0.166438,2
2019,南投縣,草屯鎮,14,104.0327,0.134573,2
2019,南投縣,國姓鄉,2,175.7042,0.011383,2
2019,南投縣,魚池鄉,6,121.3735,0.049434,2
2019,南投縣,鹿谷鄉,4,141.8981,0.028189,2
2019,南投縣,集集鎮,2,49.7268,0.040220,2
2019,屏東縣,九如鄉,7,42.0187,0.166592,2
2019,屏東縣,三地門鄉,1,196.3965,0.005092,2
2019,屏東縣,內埔鄉,19,81.8554,0.232117,2
2019,屏東縣,車城鄉,4,49.8517,0.080238,2
2019,屏東縣,里港鄉,3,68.9208,0.043528,2
2019,屏東縣,佳冬鄉,3,30.9842,0.096824,2
2019,屏東縣,枋山鄉,2,17.2697,0.115810,2
2019,屏東縣,枋寮鄉,5,57.7347,0.086603,2
2019,屏東縣,東港鎮,9,29.4635,0.305463,2
2019,屏東縣,林邊鄉,2,15.6233,0.128014,2
2019,屏東縣,長治鄉,7,39.8861,0.175500,2
2019,屏東縣,南州鄉,2,18.9700,0.105430,2
2019,屏東縣,屏東市,38,65.0670,0.584013,2
2019,屏東縣,恆春鎮,10,136.7630,0.073119,2
2019,屏東縣,崁頂鄉,2,31.2659,0.063967,2
2019,屏東縣,琉球鄉,2,6.8018,0.294040,2
2019,屏東縣,高樹鄉,2,90.1522,0.022185,2
2019,屏東縣,新埤鄉,2,59.0102,0.033892,2
2019,屏東縣,新園鄉,5,38.3109,0.130511,2
2019,屏東縣,萬丹鄉,9,57.4679,0.156609,2
2019,屏東縣,萬巒鄉,4,60.7315,0.065864,2
2019,屏東縣,潮州鎮,12,42.4331,0.282798,2
2019,屏東縣,麟洛鄉,1,16.2600,0.061501,2
2019,屏東縣,鹽埔鄉,4,64.3493,0.062161,2
2019,苗栗縣,三義鄉,3,69.3424,0.043264,2
2019,苗栗縣,三灣鄉,2,52.2964,0.038244,2
2019,苗栗縣,大湖鄉,4,90.8396,0.044034,2
2019,苗栗縣,公館鄉,6,71.4523,0.083972,2
2019,苗栗縣,竹南鎮,29,37.5592,0.772114,2
2019,苗栗縣,卓蘭鎮,4,76.3153,0.052414,2
2019,苗栗縣,南庄鄉,3,165.4938,0.018128,2
2019,苗栗縣,後龍鎮,9,75.8079,0.118721,2
2019,苗栗縣,苗栗市,27,37.8878,0.712630,2
2019,苗栗縣,苑裡鎮,8,68.2473,0.117221,2
2019,苗栗縣,泰安鄉,3,614.5127,0.004882,2
2019,苗栗縣,通霄鎮,1,107.8486,0.009272,2
2019,苗栗縣,造橋鄉,1,47.9978,0.020834,2
2019,苗栗縣,銅鑼鄉,2,78.3805,0.025517,2
2019,苗栗縣,頭份市,36,53.3205,0.675162,2
2019,苗栗縣,頭屋鄉,2,52.5046,0.038092,2
2019,桃園市,八德區,68,33.7111,2.017140,2
2019,桃園市,大園區,30,87.3925,0.343279,2
2019,桃園市,大溪區,20,105.1206,0.190258,2
2019,桃園市,中壢區,131,76.5200,1.711971,2
2019,桃園市,平鎮區,59,47.7532,1.235519,2
2019,桃園市,桃園區,121,34.8046,3.476552,2
2019,桃園市,新屋區,12,85.0166,0.141149,2
2019,桃園市,楊梅區,46,89.1229,0.516141,2
2019,桃園市,龍潭區,38,75.2341,0.505090,2
2019,桃園市,龜山區,59,72.0177,0.819243,2
2019,桃園市,蘆竹區,67,75.5025,0.887388,2
2019,桃園市,觀音區,18,87.9807,0.204590,2
2019,高雄市,三民區,62,19.7866,3.133434,2
2019,高雄市,大社區,5,26.5848,0.188077,2
2019,高雄市,大寮區,26,71.0400,0.365991,2
2019,高雄市,大樹區,7,66.9811,0.104507,2
2019,高雄市,小港區,21,45.4426,0.462121,2
2019,高雄市,仁武區,26,36.0808,0.720605,2
2019,高雄市,內門區,2,95.6224,0.020916,2
2019,高雄市,六龜區,1,194.1584,0.005150,2
2019,高雄市,左營區,46,19.3823,2.373299,2
2019,高雄市,永安區,1,22.6141,0.044220,2
2019,高雄市,甲仙區,1,124.0340,0.008062,2
2019,高雄市,杉林區,2,104.0036,0.019230,2
2019,高雄市,岡山區,27,47.9421,0.563179,2
2019,高雄市,林園區,13,32.2860,0.402651,2
2019,高雄市,阿蓮區,2,34.6164,0.057776,2
2019,高雄市,前金區,13,1.8573,6.999408,2
2019,高雄市,前鎮區,33,19.1207,1.725878,2
2019,高雄市,美濃區,5,120.0316,0.041656,2
2019,高雄市,茄萣區,5,15.7624,0.317211,2
2019,高雄市,苓雅區,43,8.1522,5.274650,2
2019,高雄市,梓官區,6,11.5967,0.517389,2
2019,高雄市,鳥松區,13,24.5927,0.528612,2
2019,高雄市,湖內區,2,20.1615,0.099199,2
2019,高雄市,新興區,18,1.9764,9.107468,2
2019,高雄市,楠梓區,39,25.8276,1.510013,2
2019,高雄市,路竹區,11,48.4348,0.227109,2
2019,高雄市,鼓山區,43,14.7523,2.914800,2
2019,高雄市,旗山區,3,94.6122,0.031708,2
2019,高雄市,旗津區,4,1.7341,2.306672,2
2019,高雄市,鳳山區,73,26.7590,2.728054,2
2019,高雄市,橋頭區,6,25.9379,0.231322,2
2019,高雄市,燕巢區,5,65.3950,0.076458,2
2019,高雄市,彌陀區,1,14.7772,0.067672,2
2019,高雄市,鹽埕區,10,1.4161,7.061648,2
2019,基隆市,七堵區,20,56.2659,0.355455,2
2019,基隆市,中山區,12,10.5238,1.140273,2
2019,基隆市,中正區,22,10.2118,2.154371,2
2019,基隆市,仁愛區,23,4.2335,5.432857,2
2019,基隆市,安樂區,26,18.0250,1.442441,2
2019,基隆市,信義區,14,10.6706,1.312016,2
2019,基隆市,暖暖區,11,22.8283,0.481858,2
2019,連江縣,北竿鄉,1,9.9000,0.101010,2
2019,連江縣,東引鄉,1,3.8000,0.263158,2
2019,連江縣,南竿鄉,2,10.4000,0.192308,2
2019,雲林縣,二崙鄉,3,59.5625,0.050367,2
2019,雲林縣,口湖鄉,2,80.4612,0.024857,2
2019,雲林縣,土庫鎮,3,49.0212,0.061198,2
2019,雲林縣,大埤鄉,3,44.9973,0.066671,2
2019,雲林縣,斗六市,31,93.7151,0.330790,2
2019,雲林縣,斗南鎮,8,48.1505,0.166146,2
2019,雲林縣,北港鎮,6,41.4999,0.144579,2
2019,雲林縣,古坑鄉,3,166.6059,0.018007,2
2019,雲林縣,四湖鄉,1,77.1189,0.012967,2
2019,雲林縣,西螺鎮,12,49.7985,0.240971,2
2019,雲林縣,東勢鄉,1,48.3562,0.020680,2
2019,雲林縣,林內鄉,1,37.6035,0.026593,2
2019,雲林縣,虎尾鎮,25,68.7420,0.363679,2
2019,雲林縣,崙背鄉,3,58.4840,0.051296,2
2019,雲林縣,麥寮鄉,9,80.1668,0.112266,2
2019,雲林縣,莿桐鄉,5,50.8502,0.098328,2
2019,雲林縣,臺西鄉,4,54.0983,0.073939,2
2019,雲林縣,褒忠鄉,2,37.0552,0.053974,2
2019,新北市,八里區,20,39.4933,0.506415,2
2019,新北市,三芝區,4,65.9909,0.060614,2
2019,新北市,三重區,128,16.3170,7.844580,2
2019,新北市,三峽區,36,191.4508,0.188038,2
2019,新北市,土城區,68,29.5578,2.300577,2
2019,新北市,中和區,129,20.1440,6.403892,2
2019,新北市,五股區,35,34.8632,1.003924,2
2019,新北市,平溪區,4,71.3382,0.056071,2
2019,新北市,永和區,54,5.7138,9.450803,2
2019,新北市,石門區,1,51.2645,0.019507,2
2019,新北市,石碇區,1,144.3498,0.006928,2
2019,新北市,汐止區,72,71.2354,1.010733,2
2019,新北市,坪林區,1,170.8350,0.005854,2
2019,新北市,林口區,47,54.1519,0.867929,2
2019,新北市,板橋區,163,23.1373,7.044901,2
2019,新北市,金山區,5,49.2132,0.101599,2
2019,新北市,泰山區,18,19.1603,0.939443,2
2019,新北市,烏來區,2,321.1306,0.006228,2
2019,新北市,貢寮區,3,99.9734,0.030008,2
2019,新北市,淡水區,74,70.6565,1.047320,2
2019,新北市,深坑區,5,20.5787,0.242970,2
2019,新北市,新店區,91,120.2255,0.756911,2
2019,新北市,新莊區,109,19.7383,5.522259,2
2019,新北市,瑞芳區,11,70.7336,0.155513,2
2019,新北市,萬里區,2,63.3766,0.031557,2
2019,新北市,樹林區,51,33.1288,1.539446,2
2019,新北市,蘆洲區,62,7.4351,8.338825,2
2019,新北市,鶯歌區,19,21.1248,0.899417,2
2019,新竹市,北區,46,15.7267,2.924962,2
2019,新竹市,東區,79,33.5768,2.352815,2
2019,新竹市,香山區,23,54.8491,0.419332,2
2019,新竹縣,北埔鄉,1,50.6676,0.019736,2
2019,新竹縣,尖石鄉,1,527.5795,0.001895,2
2019,新竹縣,竹北市,90,46.8341,1.921677,2
2019,新竹縣,竹東鎮,26,53.5133,0.485861,2
2019,新竹縣,芎林鄉,6,40.7858,0.147110,2
2019,新竹縣,湖口鄉,37,58.4303,0.633233,2
2019,新竹縣,新埔鎮,14,72.1911,0.193930,2
2019,新竹縣,新豐鄉,19,46.3496,0.409928,2
2019,新竹縣,橫山鄉,2,66.3502,0.030143,2
2019,新竹縣,關西鎮,5,125.5193,0.039835,2
2019,新竹縣,寶山鄉,4,64.7871,0.061741,2
2019,嘉義市,西區,37,29.8700,1.238701,2
2019,嘉義市,東區,31,30.1556,1.028001,2
2019,嘉義縣,大林鎮,11,64.1663,0.171430,2
2019,嘉義縣,大埔鄉,1,173.2472,0.005772,2
2019,嘉義縣,中埔鄉,8,129.5016,0.061775,2
2019,嘉義縣,六腳鄉,2,62.2619,0.032122,2
2019,嘉義縣,太保市,4,66.8964,0.059794,2
2019,嘉義縣,水上鄉,8,69.1198,0.115741,2
2019,嘉義縣,布袋鎮,7,61.7307,0.113396,2
2019,嘉義縣,民雄鄉,13,85.4969,0.152052,2
2019,嘉義縣,朴子市,11,49.5737,0.221892,2
2019,嘉義縣,竹崎鄉,1,162.2256,0.006164,2
2019,嘉義縣,東石鄉,2,81.5821,0.024515,2
2019,嘉義縣,梅山鄉,4,119.7571,0.033401,2
2019,嘉義縣,鹿草鄉,1,54.3151,0.018411,2
2019,嘉義縣,番路鄉,2,117.5269,0.017017,2
2019,嘉義縣,新港鄉,4,66.0495,0.060561,2
2019,嘉義縣,義竹鄉,2,79.2925,0.025223,2
2019,彰化縣,二水鄉,1,29.4449,0.033962,2
2019,彰化縣,二林鎮,12,92.8478,0.129244,2
2019,彰化縣,大村鄉,6,30.7837,0.194908,2
2019,彰化縣,大城鄉,2,63.7406,0.031377,2
2019,彰化縣,北斗鎮,5,19.2547,0.259677,2
2019,彰化縣,永靖鄉,7,20.6382,0.339177,2
2019,彰化縣,田中鎮,9,34.6056,0.260074,2
2019,彰化縣,竹塘鄉,2,42.1662,0.047431,2
2019,彰化縣,伸港鄉,1,22.3268,0.044789,2
2019,彰化縣,秀水鄉,3,29.3447,0.102233,2
2019,彰化縣,和美鎮,22,39.9345,0.550902,2
2019,彰化縣,社頭鄉,9,36.1449,0.248998,2
2019,彰化縣,芳苑鄉,5,91.3827,0.054715,2
2019,彰化縣,花壇鄉,9,36.3469,0.247614,2
2019,彰化縣,芬園鄉,2,38.0204,0.052603,2
2019,彰化縣,員林市,27,40.0380,0.674359,2
2019,彰化縣,埔心鄉,6,20.9526,0.286361,2
2019,彰化縣,埔鹽鄉,3,38.6081,0.077704,2
2019,彰化縣,埤頭鄉,6,42.7508,0.140348,2
2019,彰化縣,鹿港鎮,11,39.4625,0.278746,2
2019,彰化縣,溪州鄉,3,75.8310,0.039562,2
2019,彰化縣,溪湖鎮,7,32.0592,0.218346,2
2019,彰化縣,彰化市,47,65.6947,0.715431,2
2019,彰化縣,福興鄉,10,49.8934,0.200427,2
2019,彰化縣,線西鄉,1,18.0856,0.055293,2
2019,臺中市,大甲區,14,58.5192,0.239238,2
2019,臺中市,大安區,2,27.4045,0.072981,2
2019,臺中市,大肚區,11,37.0024,0.297278,2
2019,臺中市,大里區,51,28.8758,1.766185,2
2019,臺中市,大雅區,16,32.4109,0.493661,2
2019,臺中市,中區,15,0.8803,17.039646,2
2019,臺中市,太平區,39,120.7473,0.322989,2
2019,臺中市,北屯區,65,62.7034,1.036626,2
2019,臺中市,北區,45,6.9376,6.486393,2
2019,臺中市,外埔區,1,42.4099,0.023579,2
2019,臺中市,石岡區,2,18.2105,0.109827,2
2019,臺中市,后里區,14,58.9439,0.237514,2
2019,臺中市,西屯區,80,39.8467,2.007695,2
2019,臺中市,西區,31,5.7042,5.434592,2
2019,臺中市,沙鹿區,22,40.4604,0.543742,2
2019,臺中市,和平區,3,1037.8199,0.002891,2
2019,臺中市,東區,14,9.2855,1.507727,2
2019,臺中市,東勢區,3,117.4065,0.025552,2
2019,臺中市,南屯區,41,31.2578,1.311673,2
2019,臺中市,南區,30,6.8101,4.405222,2
2019,臺中市,烏日區,21,43.4032,0.483835,2
2019,臺中市,神岡區,12,35.0445,0.342422,2
2019,臺中市,梧棲區,24,16.6049,1.445356,2
2019,臺中市,清水區,13,64.1709,0.202584,2
2019,臺中市,新社區,2,68.8874,0.029033,2
2019,臺中市,潭子區,19,25.8497,0.735018,2
2019,臺中市,龍井區,18,38.0377,0.473215,2
2019,臺中市,豐原區,29,41.1845,0.704148,2
2019,臺中市,霧峰區,15,98.0779,0.152940,2
2019,臺北市,士林區,77,62.3682,1.234604,2
2019,臺北市,大同區,37,5.6815,6.512365,2
2019,臺北市,大安區,92,11.3614,8.097594,2
2019,臺北市,中山區,118,13.6821,8.624407,2
2019,臺北市,中正區,72,7.6071,9.464842,2
2019,臺北市,內湖區,97,31.5787,3.071691,2
2019,臺北市,文山區,48,31.5090,1.523374,2
2019,臺北市,北投區,53,56.8216,0.932744,2
2019,臺北市,松山區,76,9.2878,8.182778,2
2019,臺北市,信義區,65,11.2077,5.799584,2
2019,臺北市,南港區,41,21.8424,1.877083,2
2019,臺北市,萬華區,58,8.8522,6.552044,2
2019,臺東縣,大武鄉,1,69.1454,0.014462,2
2019,臺東縣,太麻里鄉,3,96.6523,0.031039,2
2019,臺東縣,池上鄉,1,82.6854,0.012094,2
2019,臺東縣,卑南鄉,1,412.6871,0.002423,2
2019,臺東縣,東河鄉,1,210.1908,0.004758,2
2019,臺東縣,達仁鄉,1,306.4454,0.003263,2
2019,臺東縣,臺東市,25,109.7691,0.227751,2
2019,臺東縣,關山鎮,3,58.7351,0.051077,2
2019,臺東縣,蘭嶼鄉,2,48.3892,0.041332,2
2019,臺南市,七股區,1,110.1492,0.009079,2
2019,臺南市,下營區,2,33.5291,0.059650,2
2019,臺南市,大內區,1,70.3125,0.014222,2
2019,臺南市,中西區,21,6.2600,3.354632,2
2019,臺南市,仁德區,12,50.7664,0.236377,2
2019,臺南市,六甲區,4,67.5471,0.059218,2
2019,臺南市,北門區,1,44.1003,0.022676,2
2019,臺南市,北區,21,10.4340,2.012651,2
2019,臺南市,永康區,73,40.2753,1.812525,2
2019,臺南市,玉井區,2,76.3662,0.026190,2
2019,臺南市,白河區,7,126.4046,0.055378,2
2019,臺南市,安平區,19,11.0663,1.716924,2
2019,臺南市,安定區,9,31.2700,0.287816,2
2019,臺南市,安南區,26,107.2016,0.242534,2
2019,臺南市,西港區,5,33.7666,0.148075,2
2019,臺南市,佳里區,18,38.9422,0.462224,2
2019,臺南市,官田區,4,70.7953,0.056501,2
2019,臺南市,東山區,1,124.9178,0.008005,2
2019,臺南市,東區,38,13.4156,2.832523,2
2019,臺南市,南化區,1,171.5198,0.005830,2
2019,臺南市,南區,30,27.2681,1.100187,2
2019,臺南市,後壁區,3,72.2189,0.041540,2
2019,臺南市,柳營區,4,61.2929,0.065260,2
2019,臺南市,將軍區,1,41.9796,0.023821,2
2019,臺南市,麻豆區,12,53.9744,0.222328,2
2019,臺南市,善化區,9,55.3097,0.162720,2
2019,臺南市,新化區,7,62.0579,0.112798,2
2019,臺南市,新市區,14,47.8096,0.292828,2
2019,臺南市,新營區,9,38.5386,0.233532,2
2019,臺南市,楠西區,1,109.6316,0.009121,2
2019,臺南市,學甲區,4,53.9919,0.074085,2
2019,臺南市,歸仁區,5,55.7913,0.089620,2
2019,臺南市,關廟區,6,53.6413,0.111854,2
2019,臺南市,鹽水區,4,52.2455,0.076562,2
2019,澎湖縣,七美鄉,1,6.9868,0.143127,2
2019,澎湖縣,西嶼鄉,2,18.7148,0.106867,2
2019,澎湖縣,馬公市,16,33.9918,0.470702,2
2019,澎湖縣,湖西鄉,3,33.3008,0.090088,2
2019,宜蘭縣,三星鄉,3,144.2238,0.020801,3
2019,宜蘭縣,五結鄉,9,38.8671,0.231558,3
2019,宜蘭縣,冬山鄉,7,79.8573,0.087656,3
2019,宜蘭縣,壯圍鄉,3,38.4769,0.077969,3
2019,宜蘭縣,宜蘭市,40,29.4080,1.360174,3
2019,宜蘭縣,南澳鄉,2,740.6520,0.002700,3
2019,宜蘭縣,員山鄉,3,111.9106,0.026807,3
2019,宜蘭縣,頭城鎮,8,100.8930,0.079292,3
2019,宜蘭縣,礁溪鄉,8,101.4278,0.078874,3
2019,宜蘭縣,羅東鎮,29,11.3448,2.556237,3
2019,宜蘭縣,蘇澳鎮,12,89.0196,0.134802,3
2019,花蓮縣,玉里鎮,4,252.3719,0.015850,3
2019,花蓮縣,光復鄉,2,157.1100,0.012730,3
2019,花蓮縣,吉安鄉,10,65.2582,0.153237,3
2019,花蓮縣,秀林鄉,3,1641.8600,0.001827,3
2019,花蓮縣,花蓮市,25,29.4095,0.850065,3
2019,花蓮縣,富里鄉,1,176.3705,0.005670,3
2019,花蓮縣,新城鄉,3,29.4095,0.102008,3
2019,花蓮縣,瑞穗鄉,1,135.5862,0.007375,3
2019,花蓮縣,壽豐鄉,4,218.4448,0.018311,3
2019,花蓮縣,鳳林鎮,2,120.5181,0.016595,3
2019,金門縣,金沙鎮,3,41.1900,0.072833,3
2019,金門縣,金城鎮,4,21.7130,0.184221,3
2019,金門縣,金湖鎮,7,41.6960,0.167882,3
2019,金門縣,金寧鄉,5,29.8540,0.167482,3
2019,南投縣,仁愛鄉,5,1273.5300,0.003926,3
2019,南投縣,水里鄉,2,106.8424,0.018719,3
2019,南投縣,名間鄉,4,83.0955,0.048137,3
2019,南投縣,竹山鎮,10,247.3339,0.040431,3
2019,南投縣,信義鄉,1,1422.4200,0.000703,3
2019,南投縣,南投市,18,71.6021,0.251389,3
2019,南投縣,埔里鎮,27,162.2227,0.166438,3
2019,南投縣,草屯鎮,14,104.0327,0.134573,3
2019,南投縣,國姓鄉,2,175.7042,0.011383,3
2019,南投縣,魚池鄉,6,121.3735,0.049434,3
2019,南投縣,鹿谷鄉,4,141.8981,0.028189,3
2019,南投縣,集集鎮,2,49.7268,0.040220,3
2019,屏東縣,九如鄉,7,42.0187,0.166592,3
2019,屏東縣,三地門鄉,1,196.3965,0.005092,3
2019,屏東縣,內埔鄉,19,81.8554,0.232117,3
2019,屏東縣,車城鄉,4,49.8517,0.080238,3
2019,屏東縣,里港鄉,3,68.9208,0.043528,3
2019,屏東縣,佳冬鄉,3,30.9842,0.096824,3
2019,屏東縣,枋山鄉,2,17.2697,0.115810,3
2019,屏東縣,枋寮鄉,5,57.7347,0.086603,3
2019,屏東縣,東港鎮,9,29.4635,0.305463,3
2019,屏東縣,林邊鄉,2,15.6233,0.128014,3
2019,屏東縣,長治鄉,7,39.8861,0.175500,3
2019,屏東縣,南州鄉,2,18.9700,0.105430,3
2019,屏東縣,屏東市,39,65.0670,0.599382,3
2019,屏東縣,恆春鎮,11,136.7630,0.080431,3
2019,屏東縣,崁頂鄉,2,31.2659,0.063967,3
2019,屏東縣,琉球鄉,2,6.8018,0.294040,3
2019,屏東縣,高樹鄉,2,90.1522,0.022185,3
2019,屏東縣,新埤鄉,2,59.0102,0.033892,3
2019,屏東縣,新園鄉,5,38.3109,0.130511,3
2019,屏東縣,萬丹鄉,9,57.4679,0.156609,3
2019,屏東縣,萬巒鄉,4,60.7315,0.065864,3
2019,屏東縣,潮州鎮,12,42.4331,0.282798,3
2019,屏東縣,麟洛鄉,1,16.2600,0.061501,3
2019,屏東縣,鹽埔鄉,4,64.3493,0.062161,3
2019,苗栗縣,三義鄉,3,69.3424,0.043264,3
2019,苗栗縣,三灣鄉,2,52.2964,0.038244,3
2019,苗栗縣,大湖鄉,4,90.8396,0.044034,3
2019,苗栗縣,公館鄉,6,71.4523,0.083972,3
2019,苗栗縣,竹南鎮,29,37.5592,0.772114,3
2019,苗栗縣,卓蘭鎮,4,76.3153,0.052414,3
2019,苗栗縣,南庄鄉,3,165.4938,0.018128,3
2019,苗栗縣,後龍鎮,9,75.8079,0.118721,3
2019,苗栗縣,苗栗市,28,37.8878,0.739024,3
2019,苗栗縣,苑裡鎮,9,68.2473,0.131873,3
2019,苗栗縣,泰安鄉,3,614.5127,0.004882,3
2019,苗栗縣,通霄鎮,2,107.8486,0.018545,3
2019,苗栗縣,造橋鄉,1,47.9978,0.020834,3
2019,苗栗縣,銅鑼鄉,2,78.3805,0.025517,3
2019,苗栗縣,頭份市,37,53.3205,0.693917,3
2019,苗栗縣,頭屋鄉,2,52.5046,0.038092,3
2019,桃園市,八德區,68,33.7111,2.017140,3
2019,桃園市,大園區,30,87.3925,0.343279,3
2019,桃園市,大溪區,21,105.1206,0.199771,3
2019,桃園市,中壢區,135,76.5200,1.764245,3
2019,桃園市,平鎮區,60,47.7532,1.256460,3
2019,桃園市,桃園區,123,34.8046,3.534016,3
2019,桃園市,新屋區,12,85.0166,0.141149,3
2019,桃園市,楊梅區,46,89.1229,0.516141,3
2019,桃園市,龍潭區,38,75.2341,0.505090,3
2019,桃園市,龜山區,61,72.0177,0.847014,3
2019,桃園市,蘆竹區,69,75.5025,0.913877,3
2019,桃園市,觀音區,18,87.9807,0.204590,3
2019,高雄市,三民區,63,19.7866,3.183973,3
2019,高雄市,大社區,7,26.5848,0.263308,3
2019,高雄市,大寮區,27,71.0400,0.380068,3
2019,高雄市,大樹區,7,66.9811,0.104507,3
2019,高雄市,小港區,21,45.4426,0.462121,3
2019,高雄市,仁武區,26,36.0808,0.720605,3
2019,高雄市,內門區,2,95.6224,0.020916,3
2019,高雄市,六龜區,1,194.1584,0.005150,3
2019,高雄市,左營區,48,19.3823,2.476486,3
