年,季,日期標準,資料期別,縣市,鄉鎮市區,住宅買賣移轉筆數,年月KEY
2018,4,2018-10-01,107Q4,新北市,板橋區,796,201810
2018,4,2018-10-01,107Q4,新北市,三重區,637,201810
2018,4,2018-10-01,107Q4,新北市,中和區,624,201810
2018,4,2018-10-01,107Q4,新北市,永和區,270,201810
2018,4,2018-10-01,107Q4,新北市,新莊區,500,201810
2018,4,2018-10-01,107Q4,新北市,新店區,581,201810
2018,4,2018-10-01,107Q4,新北市,樹林區,246,201810
2018,4,2018-10-01,107Q4,新北市,鶯歌區,104,201810
2018,4,2018-10-01,107Q4,新北市,三峽區,179,201810
2018,4,2018-10-01,107Q4,新北市,淡水區,1773,201810
2018,4,2018-10-01,107Q4,新北市,汐止區,515,201810
2018,4,2018-10-01,107Q4,新北市,瑞芳區,42,201810
2018,4,2018-10-01,107Q4,新北市,土城區,421,201810
2018,4,2018-10-01,107Q4,新北市,蘆洲區,320,201810
2018,4,2018-10-01,107Q4,新北市,五股區,100,201810
2018,4,2018-10-01,107Q4,新北市,泰山區,95,201810
2018,4,2018-10-01,107Q4,新北市,林口區,190,201810
2018,4,2018-10-01,107Q4,新北市,深坑區,30,201810
2018,4,2018-10-01,107Q4,新北市,石碇區,1,201810
2018,4,2018-10-01,107Q4,新北市,三芝區,120,201810
2018,4,2018-10-01,107Q4,新北市,石門區,2,201810
2018,4,2018-10-01,107Q4,新北市,八里區,210,201810
2018,4,2018-10-01,107Q4,新北市,雙溪區,2,201810
2018,4,2018-10-01,107Q4,新北市,貢寮區,5,201810
2018,4,2018-10-01,107Q4,新北市,金山區,34,201810
2018,4,2018-10-01,107Q4,新北市,萬里區,47,201810
2018,4,2018-10-01,107Q4,新北市,烏來區,1,201810
2018,4,2018-10-01,107Q4,臺北市,松山區,227,201810
2018,4,2018-10-01,107Q4,臺北市,信義區,233,201810
2018,4,2018-10-01,107Q4,臺北市,大安區,431,201810
2018,4,2018-10-01,107Q4,臺北市,中山區,513,201810
2018,4,2018-10-01,107Q4,臺北市,中正區,160,201810
2018,4,2018-10-01,107Q4,臺北市,大同區,119,201810
2018,4,2018-10-01,107Q4,臺北市,萬華區,279,201810
2018,4,2018-10-01,107Q4,臺北市,文山區,359,201810
2018,4,2018-10-01,107Q4,臺北市,南港區,154,201810
2018,4,2018-10-01,107Q4,臺北市,內湖區,661,201810
2018,4,2018-10-01,107Q4,臺北市,士林區,349,201810
2018,4,2018-10-01,107Q4,臺北市,北投區,410,201810
2018,4,2018-10-01,107Q4,桃園市,桃園區,1616,201810
2018,4,2018-10-01,107Q4,桃園市,中壢區,728,201810
2018,4,2018-10-01,107Q4,桃園市,平鎮區,679,201810
2018,4,2018-10-01,107Q4,桃園市,八德區,464,201810
2018,4,2018-10-01,107Q4,桃園市,楊梅區,336,201810
2018,4,2018-10-01,107Q4,桃園市,大溪區,105,201810
2018,4,2018-10-01,107Q4,桃園市,蘆竹區,392,201810
2018,4,2018-10-01,107Q4,桃園市,大園區,250,201810
2018,4,2018-10-01,107Q4,桃園市,龜山區,336,201810
2018,4,2018-10-01,107Q4,桃園市,龍潭區,218,201810
2018,4,2018-10-01,107Q4,桃園市,新屋區,42,201810
2018,4,2018-10-01,107Q4,桃園市,觀音區,62,201810
2018,4,2018-10-01,107Q4,桃園市,復興區,7,201810
2018,4,2018-10-01,107Q4,臺中市,中區,70,201810
2018,4,2018-10-01,107Q4,臺中市,東區,76,201810
2018,4,2018-10-01,107Q4,臺中市,南區,211,201810
2018,4,2018-10-01,107Q4,臺中市,西區,189,201810
2018,4,2018-10-01,107Q4,臺中市,北區,481,201810
2018,4,2018-10-01,107Q4,臺中市,西屯區,701,201810
2018,4,2018-10-01,107Q4,臺中市,南屯區,339,201810
2018,4,2018-10-01,107Q4,臺中市,北屯區,582,201810
2018,4,2018-10-01,107Q4,臺中市,豐原區,158,201810
2018,4,2018-10-01,107Q4,臺中市,東勢區,25,201810
2018,4,2018-10-01,107Q4,臺中市,大甲區,42,201810
2018,4,2018-10-01,107Q4,臺中市,清水區,52,201810
2018,4,2018-10-01,107Q4,臺中市,沙鹿區,76,201810
2018,4,2018-10-01,107Q4,臺中市,梧棲區,38,201810
2018,4,2018-10-01,107Q4,臺中市,后里區,54,201810
2018,4,2018-10-01,107Q4,臺中市,神岡區,27,201810
2018,4,2018-10-01,107Q4,臺中市,潭子區,71,201810
2018,4,2018-10-01,107Q4,臺中市,大雅區,104,201810
2018,4,2018-10-01,107Q4,臺中市,新社區,3,201810
2018,4,2018-10-01,107Q4,臺中市,石岡區,2,201810
2018,4,2018-10-01,107Q4,臺中市,外埔區,14,201810
2018,4,2018-10-01,107Q4,臺中市,大安區,1,201810
2018,4,2018-10-01,107Q4,臺中市,烏日區,38,201810
2018,4,2018-10-01,107Q4,臺中市,大肚區,37,201810
2018,4,2018-10-01,107Q4,臺中市,龍井區,89,201810
2018,4,2018-10-01,107Q4,臺中市,霧峰區,43,201810
2018,4,2018-10-01,107Q4,臺中市,太平區,88,201810
2018,4,2018-10-01,107Q4,臺中市,大里區,135,201810
2018,4,2018-10-01,107Q4,臺南市,新營區,146,201810
2018,4,2018-10-01,107Q4,臺南市,鹽水區,32,201810
2018,4,2018-10-01,107Q4,臺南市,白河區,24,201810
2018,4,2018-10-01,107Q4,臺南市,柳營區,29,201810
2018,4,2018-10-01,107Q4,臺南市,後壁區,16,201810
2018,4,2018-10-01,107Q4,臺南市,東山區,7,201810
2018,4,2018-10-01,107Q4,臺南市,麻豆區,46,201810
2018,4,2018-10-01,107Q4,臺南市,下營區,16,201810
2018,4,2018-10-01,107Q4,臺南市,六甲區,14,201810
2018,4,2018-10-01,107Q4,臺南市,官田區,36,201810
2018,4,2018-10-01,107Q4,臺南市,大內區,4,201810
2018,4,2018-10-01,107Q4,臺南市,佳里區,63,201810
2018,4,2018-10-01,107Q4,臺南市,學甲區,51,201810
2018,4,2018-10-01,107Q4,臺南市,西港區,25,201810
2018,4,2018-10-01,107Q4,臺南市,七股區,11,201810
2018,4,2018-10-01,107Q4,臺南市,將軍區,4,201810
2018,4,2018-10-01,107Q4,臺南市,北門區,1,201810
2018,4,2018-10-01,107Q4,臺南市,新化區,40,201810
2018,4,2018-10-01,107Q4,臺南市,善化區,119,201810
2018,4,2018-10-01,107Q4,臺南市,新市區,47,201810
2018,4,2018-10-01,107Q4,臺南市,安定區,43,201810
2018,4,2018-10-01,107Q4,臺南市,山上區,5,201810
2018,4,2018-10-01,107Q4,臺南市,玉井區,10,201810
2018,4,2018-10-01,107Q4,臺南市,楠西區,7,201810
2018,4,2018-10-01,107Q4,臺南市,南化區,5,201810
2018,4,2018-10-01,107Q4,臺南市,仁德區,135,201810
2018,4,2018-10-01,107Q4,臺南市,歸仁區,81,201810
2018,4,2018-10-01,107Q4,臺南市,關廟區,32,201810
2018,4,2018-10-01,107Q4,臺南市,永康區,497,201810
2018,4,2018-10-01,107Q4,臺南市,東區,357,201810
2018,4,2018-10-01,107Q4,臺南市,南區,152,201810
2018,4,2018-10-01,107Q4,臺南市,北區,173,201810
2018,4,2018-10-01,107Q4,臺南市,安南區,230,201810
2018,4,2018-10-01,107Q4,臺南市,安平區,114,201810
2018,4,2018-10-01,107Q4,臺南市,中西區,150,201810
2018,4,2018-10-01,107Q4,高雄市,鹽埕區,17,201810
2018,4,2018-10-01,107Q4,高雄市,鼓山區,365,201810
2018,4,2018-10-01,107Q4,高雄市,左營區,473,201810
2018,4,2018-10-01,107Q4,高雄市,楠梓區,239,201810
2018,4,2018-10-01,107Q4,高雄市,三民區,453,201810
2018,4,2018-10-01,107Q4,高雄市,新興區,70,201810
2018,4,2018-10-01,107Q4,高雄市,前金區,69,201810
2018,4,2018-10-01,107Q4,高雄市,苓雅區,182,201810
2018,4,2018-10-01,107Q4,高雄市,前鎮區,224,201810
2018,4,2018-10-01,107Q4,高雄市,旗津區,1,201810
2018,4,2018-10-01,107Q4,高雄市,小港區,176,201810
2018,4,2018-10-01,107Q4,高雄市,鳳山區,532,201810
2018,4,2018-10-01,107Q4,高雄市,林園區,59,201810
2018,4,2018-10-01,107Q4,高雄市,大寮區,163,201810
2018,4,2018-10-01,107Q4,高雄市,大樹區,41,201810
2018,4,2018-10-01,107Q4,高雄市,大社區,38,201810
2018,4,2018-10-01,107Q4,高雄市,仁武區,98,201810
2018,4,2018-10-01,107Q4,高雄市,鳥松區,72,201810
2018,4,2018-10-01,107Q4,高雄市,岡山區,166,201810
2018,4,2018-10-01,107Q4,高雄市,橋頭區,45,201810
2018,4,2018-10-01,107Q4,高雄市,燕巢區,29,201810
2018,4,2018-10-01,107Q4,高雄市,阿蓮區,14,201810
2018,4,2018-10-01,107Q4,高雄市,路竹區,49,201810
2018,4,2018-10-01,107Q4,高雄市,湖內區,45,201810
2018,4,2018-10-01,107Q4,高雄市,茄萣區,14,201810
2018,4,2018-10-01,107Q4,高雄市,永安區,8,201810
2018,4,2018-10-01,107Q4,高雄市,彌陀區,12,201810
2018,4,2018-10-01,107Q4,高雄市,梓官區,41,201810
2018,4,2018-10-01,107Q4,高雄市,旗山區,30,201810
2018,4,2018-10-01,107Q4,高雄市,美濃區,19,201810
2018,4,2018-10-01,107Q4,高雄市,六龜區,4,201810
2018,4,2018-10-01,107Q4,高雄市,甲仙區,10,201810
2018,4,2018-10-01,107Q4,高雄市,杉林區,2,201810
2018,4,2018-10-01,107Q4,高雄市,內門區,1,201810
2018,4,2018-10-01,107Q4,宜蘭縣,宜蘭市,178,201810
2018,4,2018-10-01,107Q4,宜蘭縣,羅東鎮,140,201810
2018,4,2018-10-01,107Q4,宜蘭縣,蘇澳鎮,69,201810
2018,4,2018-10-01,107Q4,宜蘭縣,頭城鎮,26,201810
2018,4,2018-10-01,107Q4,宜蘭縣,礁溪鄉,81,201810
2018,4,2018-10-01,107Q4,宜蘭縣,壯圍鄉,40,201810
2018,4,2018-10-01,107Q4,宜蘭縣,員山鄉,30,201810
2018,4,2018-10-01,107Q4,宜蘭縣,冬山鄉,89,201810
2018,4,2018-10-01,107Q4,宜蘭縣,五結鄉,75,201810
2018,4,2018-10-01,107Q4,宜蘭縣,三星鄉,33,201810
2018,4,2018-10-01,107Q4,宜蘭縣,大同鄉,1,201810
2018,4,2018-10-01,107Q4,新竹縣,竹北市,1311,201810
2018,4,2018-10-01,107Q4,新竹縣,關西鎮,29,201810
2018,4,2018-10-01,107Q4,新竹縣,新埔鎮,75,201810
2018,4,2018-10-01,107Q4,新竹縣,竹東鎮,150,201810
2018,4,2018-10-01,107Q4,新竹縣,湖口鄉,148,201810
2018,4,2018-10-01,107Q4,新竹縣,橫山鄉,13,201810
2018,4,2018-10-01,107Q4,新竹縣,新豐鄉,60,201810
2018,4,2018-10-01,107Q4,新竹縣,芎林鄉,26,201810
2018,4,2018-10-01,107Q4,新竹縣,寶山鄉,20,201810
2018,4,2018-10-01,107Q4,新竹縣,北埔鄉,4,201810
2018,4,2018-10-01,107Q4,新竹縣,峨眉鄉,1,201810
2018,4,2018-10-01,107Q4,新竹縣,五峰鄉,1,201810
2018,4,2018-10-01,107Q4,苗栗縣,苗栗市,156,201810
2018,4,2018-10-01,107Q4,苗栗縣,苑裡鎮,28,201810
2018,4,2018-10-01,107Q4,苗栗縣,通霄鎮,15,201810
2018,4,2018-10-01,107Q4,苗栗縣,竹南鎮,239,201810
2018,4,2018-10-01,107Q4,苗栗縣,頭份鎮,231,201810
2018,4,2018-10-01,107Q4,苗栗縣,後龍鎮,11,201810
2018,4,2018-10-01,107Q4,苗栗縣,卓蘭鎮,4,201810
2018,4,2018-10-01,107Q4,苗栗縣,大湖鄉,9,201810
2018,4,2018-10-01,107Q4,苗栗縣,公館鄉,29,201810
2018,4,2018-10-01,107Q4,苗栗縣,銅鑼鄉,10,201810
2018,4,2018-10-01,107Q4,苗栗縣,南庄鄉,2,201810
2018,4,2018-10-01,107Q4,苗栗縣,頭屋鄉,8,201810
2018,4,2018-10-01,107Q4,苗栗縣,三義鄉,14,201810
2018,4,2018-10-01,107Q4,苗栗縣,西湖鄉,1,201810
2018,4,2018-10-01,107Q4,苗栗縣,造橋鄉,19,201810
2018,4,2018-10-01,107Q4,苗栗縣,三灣鄉,1,201810
2018,4,2018-10-01,107Q4,苗栗縣,獅潭鄉,3,201810
2018,4,2018-10-01,107Q4,彰化縣,彰化市,251,201810
2018,4,2018-10-01,107Q4,彰化縣,鹿港鎮,53,201810
2018,4,2018-10-01,107Q4,彰化縣,和美鎮,64,201810
2018,4,2018-10-01,107Q4,彰化縣,北斗鎮,28,201810
2018,4,2018-10-01,107Q4,彰化縣,員林鎮,114,201810
2018,4,2018-10-01,107Q4,彰化縣,溪湖鎮,37,201810
2018,4,2018-10-01,107Q4,彰化縣,田中鎮,53,201810
2018,4,2018-10-01,107Q4,彰化縣,二林鎮,34,201810
2018,4,2018-10-01,107Q4,彰化縣,線西鄉,5,201810
2018,4,2018-10-01,107Q4,彰化縣,伸港鄉,35,201810
2018,4,2018-10-01,107Q4,彰化縣,福興鄉,22,201810
2018,4,2018-10-01,107Q4,彰化縣,秀水鄉,11,201810
2018,4,2018-10-01,107Q4,彰化縣,花壇鄉,36,201810
2018,4,2018-10-01,107Q4,彰化縣,芬園鄉,8,201810
2018,4,2018-10-01,107Q4,彰化縣,大村鄉,24,201810
2018,4,2018-10-01,107Q4,彰化縣,埔鹽鄉,7,201810
2018,4,2018-10-01,107Q4,彰化縣,埔心鄉,52,201810
2018,4,2018-10-01,107Q4,彰化縣,永靖鄉,12,201810
2018,4,2018-10-01,107Q4,彰化縣,社頭鄉,9,201810
2018,4,2018-10-01,107Q4,彰化縣,二水鄉,5,201810
2018,4,2018-10-01,107Q4,彰化縣,田尾鄉,10,201810
2018,4,2018-10-01,107Q4,彰化縣,埤頭鄉,13,201810
2018,4,2018-10-01,107Q4,彰化縣,芳苑鄉,11,201810
2018,4,2018-10-01,107Q4,彰化縣,大城鄉,2,201810
2018,4,2018-10-01,107Q4,彰化縣,竹塘鄉,7,201810
2018,4,2018-10-01,107Q4,彰化縣,溪州鄉,98,201810
2018,4,2018-10-01,107Q4,南投縣,南投市,111,201810
2018,4,2018-10-01,107Q4,南投縣,埔里鎮,67,201810
2018,4,2018-10-01,107Q4,南投縣,草屯鎮,79,201810
2018,4,2018-10-01,107Q4,南投縣,竹山鎮,60,201810
2018,4,2018-10-01,107Q4,南投縣,集集鎮,7,201810
2018,4,2018-10-01,107Q4,南投縣,名間鄉,23,201810
2018,4,2018-10-01,107Q4,南投縣,鹿谷鄉,8,201810
2018,4,2018-10-01,107Q4,南投縣,中寮鄉,11,201810
2018,4,2018-10-01,107Q4,南投縣,魚池鄉,3,201810
2018,4,2018-10-01,107Q4,南投縣,國姓鄉,12,201810
2018,4,2018-10-01,107Q4,南投縣,水里鄉,14,201810
2018,4,2018-10-01,107Q4,南投縣,仁愛鄉,1,201810
2018,4,2018-10-01,107Q4,雲林縣,斗六市,175,201810
2018,4,2018-10-01,107Q4,雲林縣,斗南鎮,45,201810
2018,4,2018-10-01,107Q4,雲林縣,虎尾鎮,103,201810
2018,4,2018-10-01,107Q4,雲林縣,西螺鎮,32,201810
2018,4,2018-10-01,107Q4,雲林縣,土庫鎮,13,201810
2018,4,2018-10-01,107Q4,雲林縣,北港鎮,41,201810
2018,4,2018-10-01,107Q4,雲林縣,古坑鄉,10,201810
2018,4,2018-10-01,107Q4,雲林縣,大埤鄉,9,201810
2018,4,2018-10-01,107Q4,雲林縣,莿桐鄉,13,201810
2018,4,2018-10-01,107Q4,雲林縣,林內鄉,11,201810
2018,4,2018-10-01,107Q4,雲林縣,二崙鄉,7,201810
2018,4,2018-10-01,107Q4,雲林縣,崙背鄉,9,201810
2018,4,2018-10-01,107Q4,雲林縣,麥寮鄉,9,201810
2018,4,2018-10-01,107Q4,雲林縣,東勢鄉,1,201810
2018,4,2018-10-01,107Q4,雲林縣,褒忠鄉,4,201810
2018,4,2018-10-01,107Q4,雲林縣,元長鄉,3,201810
2018,4,2018-10-01,107Q4,雲林縣,四湖鄉,8,201810
2018,4,2018-10-01,107Q4,雲林縣,口湖鄉,3,201810
2018,4,2018-10-01,107Q4,雲林縣,水林鄉,4,201810
2018,4,2018-10-01,107Q4,嘉義縣,太保市,38,201810
2018,4,2018-10-01,107Q4,嘉義縣,朴子市,58,201810
2018,4,2018-10-01,107Q4,嘉義縣,布袋鎮,9,201810
2018,4,2018-10-01,107Q4,嘉義縣,大林鎮,91,201810
2018,4,2018-10-01,107Q4,嘉義縣,民雄鄉,73,201810
2018,4,2018-10-01,107Q4,嘉義縣,溪口鄉,4,201810
2018,4,2018-10-01,107Q4,嘉義縣,新港鄉,10,201810
2018,4,2018-10-01,107Q4,嘉義縣,六腳鄉,1,201810
2018,4,2018-10-01,107Q4,嘉義縣,東石鄉,5,201810
2018,4,2018-10-01,107Q4,嘉義縣,義竹鄉,5,201810
2018,4,2018-10-01,107Q4,嘉義縣,鹿草鄉,2,201810
2018,4,2018-10-01,107Q4,嘉義縣,水上鄉,67,201810
2018,4,2018-10-01,107Q4,嘉義縣,中埔鄉,39,201810
2018,4,2018-10-01,107Q4,嘉義縣,竹崎鄉,16,201810
2018,4,2018-10-01,107Q4,嘉義縣,梅山鄉,12,201810
2018,4,2018-10-01,107Q4,嘉義縣,番路鄉,6,201810
2018,4,2018-10-01,107Q4,嘉義縣,大埔鄉,4,201810
2018,4,2018-10-01,107Q4,屏東縣,屏東市,348,201810
2018,4,2018-10-01,107Q4,屏東縣,潮州鎮,92,201810
2018,4,2018-10-01,107Q4,屏東縣,東港鎮,62,201810
2018,4,2018-10-01,107Q4,屏東縣,恆春鎮,36,201810
2018,4,2018-10-01,107Q4,屏東縣,萬丹鄉,53,201810
2018,4,2018-10-01,107Q4,屏東縣,長治鄉,39,201810
2018,4,2018-10-01,107Q4,屏東縣,麟洛鄉,9,201810
2018,4,2018-10-01,107Q4,屏東縣,九如鄉,25,201810
2018,4,2018-10-01,107Q4,屏東縣,里港鄉,18,201810
2018,4,2018-10-01,107Q4,屏東縣,鹽埔鄉,9,201810
2018,4,2018-10-01,107Q4,屏東縣,高樹鄉,10,201810
2018,4,2018-10-01,107Q4,屏東縣,萬巒鄉,11,201810
2018,4,2018-10-01,107Q4,屏東縣,內埔鄉,53,201810
2018,4,2018-10-01,107Q4,屏東縣,竹田鄉,10,201810
2018,4,2018-10-01,107Q4,屏東縣,新埤鄉,7,201810
2018,4,2018-10-01,107Q4,屏東縣,枋寮鄉,27,201810
2018,4,2018-10-01,107Q4,屏東縣,新園鄉,12,201810
2018,4,2018-10-01,107Q4,屏東縣,崁頂鄉,5,201810
2018,4,2018-10-01,107Q4,屏東縣,林邊鄉,15,201810
2018,4,2018-10-01,107Q4,屏東縣,南州鄉,2,201810
2018,4,2018-10-01,107Q4,屏東縣,佳冬鄉,21,201810
2018,4,2018-10-01,107Q4,屏東縣,車城鄉,3,201810
2018,4,2018-10-01,107Q4,屏東縣,枋山鄉,2,201810
2018,4,2018-10-01,107Q4,屏東縣,來義鄉,1,201810
2018,4,2018-10-01,107Q4,屏東縣,春日鄉,1,201810
2018,4,2018-10-01,107Q4,屏東縣,獅子鄉,1,201810
2018,4,2018-10-01,107Q4,臺東縣,台東市,141,201810
2018,4,2018-10-01,107Q4,臺東縣,成功鎮,6,201810
2018,4,2018-10-01,107Q4,臺東縣,關山鎮,8,201810
2018,4,2018-10-01,107Q4,臺東縣,卑南鄉,13,201810
2018,4,2018-10-01,107Q4,臺東縣,太麻里鄉,2,201810
2018,4,2018-10-01,107Q4,臺東縣,東河鄉,2,201810
2018,4,2018-10-01,107Q4,臺東縣,長濱鄉,1,201810
2018,4,2018-10-01,107Q4,臺東縣,鹿野鄉,2,201810
2018,4,2018-10-01,107Q4,臺東縣,池上鄉,1,201810
2018,4,2018-10-01,107Q4,臺東縣,海端鄉,1,201810
2018,4,2018-10-01,107Q4,花蓮縣,花蓮市,302,201810
2018,4,2018-10-01,107Q4,花蓮縣,鳳林鎮,5,201810
2018,4,2018-10-01,107Q4,花蓮縣,玉里鎮,22,201810
2018,4,2018-10-01,107Q4,花蓮縣,新城鄉,38,201810
2018,4,2018-10-01,107Q4,花蓮縣,吉安鄉,153,201810
2018,4,2018-10-01,107Q4,花蓮縣,壽豐鄉,23,201810
2018,4,2018-10-01,107Q4,花蓮縣,光復鄉,13,201810
2018,4,2018-10-01,107Q4,花蓮縣,瑞穗鄉,28,201810
2018,4,2018-10-01,107Q4,花蓮縣,富里鄉,2,201810
2018,4,2018-10-01,107Q4,花蓮縣,秀林鄉,3,201810
2018,4,2018-10-01,107Q4,澎湖縣,馬公市,64,201810
2018,4,2018-10-01,107Q4,澎湖縣,湖西鄉,6,201810
2018,4,2018-10-01,107Q4,澎湖縣,白沙鄉,3,201810
2018,4,2018-10-01,107Q4,澎湖縣,西嶼鄉,2,201810
2018,4,2018-10-01,107Q4,基隆市,中正區,172,201810
2018,4,2018-10-01,107Q4,基隆市,七堵區,90,201810
2018,4,2018-10-01,107Q4,基隆市,暖暖區,119,201810
2018,4,2018-10-01,107Q4,基隆市,仁愛區,67,201810
2018,4,2018-10-01,107Q4,基隆市,中山區,58,201810
2018,4,2018-10-01,107Q4,基隆市,安樂區,215,201810
2018,4,2018-10-01,107Q4,基隆市,信義區,112,201810
2018,4,2018-10-01,107Q4,新竹市,新竹市,565,201810
2018,4,2018-10-01,107Q4,嘉義市,嘉義市,478,201810
2018,4,2018-10-01,107Q4,金門縣,金城鎮,12,201810
2018,4,2018-10-01,107Q4,金門縣,金湖鎮,23,201810
2018,4,2018-10-01,107Q4,金門縣,金寧鄉,2,201810
2019,1,2019-01-01,108Q1,新北市,板橋區,797,201901
2019,1,2019-01-01,108Q1,新北市,三重區,565,201901
2019,1,2019-01-01,108Q1,新北市,中和區,586,201901
2019,1,2019-01-01,108Q1,新北市,永和區,282,201901
2019,1,2019-01-01,108Q1,新北市,新莊區,486,201901
2019,1,2019-01-01,108Q1,新北市,新店區,554,201901
2019,1,2019-01-01,108Q1,新北市,樹林區,204,201901
2019,1,2019-01-01,108Q1,新北市,鶯歌區,100,201901
2019,1,2019-01-01,108Q1,新北市,三峽區,151,201901
2019,1,2019-01-01,108Q1,新北市,淡水區,1430,201901
2019,1,2019-01-01,108Q1,新北市,汐止區,517,201901
2019,1,2019-01-01,108Q1,新北市,瑞芳區,43,201901
2019,1,2019-01-01,108Q1,新北市,土城區,377,201901
2019,1,2019-01-01,108Q1,新北市,蘆洲區,272,201901
2019,1,2019-01-01,108Q1,新北市,五股區,94,201901
2019,1,2019-01-01,108Q1,新北市,泰山區,81,201901
2019,1,2019-01-01,108Q1,新北市,林口區,172,201901
2019,1,2019-01-01,108Q1,新北市,深坑區,34,201901
2019,1,2019-01-01,108Q1,新北市,三芝區,102,201901
2019,1,2019-01-01,108Q1,新北市,石門區,4,201901
2019,1,2019-01-01,108Q1,新北市,八里區,97,201901
2019,1,2019-01-01,108Q1,新北市,平溪區,1,201901
2019,1,2019-01-01,108Q1,新北市,雙溪區,4,201901
2019,1,2019-01-01,108Q1,新北市,貢寮區,5,201901
2019,1,2019-01-01,108Q1,新北市,金山區,26,201901
2019,1,2019-01-01,108Q1,新北市,萬里區,23,201901
2019,1,2019-01-01,108Q1,新北市,烏來區,2,201901
2019,1,2019-01-01,108Q1,臺北市,松山區,193,201901
2019,1,2019-01-01,108Q1,臺北市,信義區,219,201901
2019,1,2019-01-01,108Q1,臺北市,大安區,359,201901
2019,1,2019-01-01,108Q1,臺北市,中山區,403,201901
2019,1,2019-01-01,108Q1,臺北市,中正區,187,201901
2019,1,2019-01-01,108Q1,臺北市,大同區,188,201901
2019,1,2019-01-01,108Q1,臺北市,萬華區,268,201901
2019,1,2019-01-01,108Q1,臺北市,文山區,334,201901
2019,1,2019-01-01,108Q1,臺北市,南港區,118,201901
2019,1,2019-01-01,108Q1,臺北市,內湖區,454,201901
2019,1,2019-01-01,108Q1,臺北市,士林區,332,201901
2019,1,2019-01-01,108Q1,臺北市,北投區,414,201901
2019,1,2019-01-01,108Q1,桃園市,桃園區,1288,201901
2019,1,2019-01-01,108Q1,桃園市,中壢區,634,201901
2019,1,2019-01-01,108Q1,桃園市,平鎮區,529,201901
2019,1,2019-01-01,108Q1,桃園市,八德區,366,201901
2019,1,2019-01-01,108Q1,桃園市,楊梅區,285,201901
2019,1,2019-01-01,108Q1,桃園市,大溪區,88,201901
2019,1,2019-01-01,108Q1,桃園市,蘆竹區,323,201901
2019,1,2019-01-01,108Q1,桃園市,大園區,195,201901
2019,1,2019-01-01,108Q1,桃園市,龜山區,435,201901
2019,1,2019-01-01,108Q1,桃園市,龍潭區,189,201901
2019,1,2019-01-01,108Q1,桃園市,新屋區,29,201901
2019,1,2019-01-01,108Q1,桃園市,觀音區,56,201901
2019,1,2019-01-01,108Q1,臺中市,中區,69,201901
2019,1,2019-01-01,108Q1,臺中市,東區,77,201901
2019,1,2019-01-01,108Q1,臺中市,南區,195,201901
2019,1,2019-01-01,108Q1,臺中市,西區,193,201901
2019,1,2019-01-01,108Q1,臺中市,北區,442,201901
2019,1,2019-01-01,108Q1,臺中市,西屯區,629,201901
2019,1,2019-01-01,108Q1,臺中市,南屯區,356,201901
2019,1,2019-01-01,108Q1,臺中市,北屯區,538,201901
2019,1,2019-01-01,108Q1,臺中市,豐原區,140,201901
2019,1,2019-01-01,108Q1,臺中市,東勢區,24,201901
2019,1,2019-01-01,108Q1,臺中市,大甲區,30,201901
2019,1,2019-01-01,108Q1,臺中市,清水區,40,201901
2019,1,2019-01-01,108Q1,臺中市,沙鹿區,80,201901
2019,1,2019-01-01,108Q1,臺中市,梧棲區,30,201901
2019,1,2019-01-01,108Q1,臺中市,后里區,26,201901
2019,1,2019-01-01,108Q1,臺中市,神岡區,17,201901
2019,1,2019-01-01,108Q1,臺中市,潭子區,60,201901
2019,1,2019-01-01,108Q1,臺中市,大雅區,113,201901
2019,1,2019-01-01,108Q1,臺中市,新社區,4,201901
2019,1,2019-01-01,108Q1,臺中市,石岡區,1,201901
2019,1,2019-01-01,108Q1,臺中市,外埔區,20,201901
2019,1,2019-01-01,108Q1,臺中市,大安區,3,201901
2019,1,2019-01-01,108Q1,臺中市,烏日區,25,201901
2019,1,2019-01-01,108Q1,臺中市,大肚區,32,201901
2019,1,2019-01-01,108Q1,臺中市,龍井區,84,201901
2019,1,2019-01-01,108Q1,臺中市,霧峰區,47,201901
2019,1,2019-01-01,108Q1,臺中市,太平區,100,201901
2019,1,2019-01-01,108Q1,臺中市,大里區,111,201901
2019,1,2019-01-01,108Q1,臺南市,新營區,118,201901
2019,1,2019-01-01,108Q1,臺南市,鹽水區,65,201901
2019,1,2019-01-01,108Q1,臺南市,白河區,14,201901
2019,1,2019-01-01,108Q1,臺南市,柳營區,25,201901
2019,1,2019-01-01,108Q1,臺南市,後壁區,11,201901
2019,1,2019-01-01,108Q1,臺南市,東山區,8,201901
2019,1,2019-01-01,108Q1,臺南市,麻豆區,26,201901
2019,1,2019-01-01,108Q1,臺南市,下營區,6,201901
2019,1,2019-01-01,108Q1,臺南市,六甲區,13,201901
2019,1,2019-01-01,108Q1,臺南市,官田區,54,201901
2019,1,2019-01-01,108Q1,臺南市,大內區,2,201901
2019,1,2019-01-01,108Q1,臺南市,佳里區,83,201901
2019,1,2019-01-01,108Q1,臺南市,學甲區,33,201901
2019,1,2019-01-01,108Q1,臺南市,西港區,19,201901
2019,1,2019-01-01,108Q1,臺南市,七股區,6,201901
2019,1,2019-01-01,108Q1,臺南市,將軍區,36,201901
2019,1,2019-01-01,108Q1,臺南市,北門區,2,201901
2019,1,2019-01-01,108Q1,臺南市,新化區,35,201901
2019,1,2019-01-01,108Q1,臺南市,善化區,56,201901
