股票名稱,股票代號,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
卜蜂,1215,107/06/25,"605,037","36,399,617",60.1,60.7,60,60,0.1,447,
卜蜂,1215,107/06/26,"324,090","19,460,442",59.9,60.2,59.8,60,0,264,
卜蜂,1215,107/06/27,"585,963","35,271,460",60,60.4,60,60,0,302,
卜蜂,1215,107/06/28,"378,290","22,723,553",60,60.3,60,60,0,262,
卜蜂,1215,107/06/29,"436,199","26,206,192",60,60.2,60,60.1,0.1,305,
卜蜂,1215,107/07/02,"635,892","38,442,467",60.5,60.7,60.2,60.3,0.2,403,
卜蜂,1215,107/07/03,"517,221","31,213,500",60.6,60.8,60,60,-0.3,384,
卜蜂,1215,107/07/04,"365,677","21,958,953",60,60.3,59.9,60.2,0.2,226,
卜蜂,1215,107/07/05,"427,832","25,676,662",60.3,60.3,59.8,59.8,-0.4,274,
卜蜂,1215,107/07/06,"459,357","27,337,220",60.3,60.3,59.1,59.5,-0.3,375,
卜蜂,1215,107/07/09,"497,224","29,509,888",59.5,59.6,59.1,59.4,-0.1,394,
卜蜂,1215,107/07/10,"963,332","57,004,347",59.4,59.4,59,59.1,-0.3,734,
卜蜂,1215,107/07/11,"823,942","48,914,431",59.2,59.6,59.2,59.3,0.2,556,
卜蜂,1215,107/07/12,"1,492,364","86,274,376",57,58.7,56.9,58.5,X0.00,"1,039",
卜蜂,1215,107/07/13,"461,317","26,931,203",58.5,58.6,58,58.4,-0.1,390,
卜蜂,1215,107/07/16,"425,376","24,787,325",58.5,58.6,58,58.1,-0.3,312,
卜蜂,1215,107/07/17,"553,807","32,004,361",58.1,58.2,57.6,57.6,-0.5,431,
卜蜂,1215,107/07/18,"480,871","27,796,248",57.5,58.1,57.5,58,0.4,360,
卜蜂,1215,107/07/19,"362,447","20,941,112",58.3,58.4,57.6,57.7,-0.3,308,
卜蜂,1215,107/07/20,"413,295","23,780,210",57.6,57.7,57.4,57.6,-0.1,346,
