日期,年,月,日,農曆,屬性,值
2020/1/5,2020,1,5,十一,雞蛋(大運輸價),27.5
2020/1/6,2020,1,6,小寒,白肉雞(2.0Kg以上),26.5
2020/1/6,2020,1,6,小寒,白肉雞(1.75-1.95Kg),26.5
2020/1/6,2020,1,6,小寒,白肉雞(門市價高屏),28
2020/1/6,2020,1,6,小寒,雞蛋(大運輸價),27.5
2020/1/7,2020,1,7,十三,白肉雞(2.0Kg以上),26.5
2020/1/7,2020,1,7,十三,白肉雞(1.75-1.95Kg),26.5
2020/1/7,2020,1,7,十三,白肉雞(門市價高屏),28
2020/1/7,2020,1,7,十三,雞蛋(大運輸價),25.5
2020/1/8,2020,1,8,十四,白肉雞(2.0Kg以上),26.5
2020/1/8,2020,1,8,十四,白肉雞(1.75-1.95Kg),26.5
2020/1/8,2020,1,8,十四,白肉雞(門市價高屏),28
2020/1/8,2020,1,8,十四,雞蛋(大運輸價),25.5
2020/1/9,2020,1,9,十五,白肉雞(2.0Kg以上),26.5
2020/1/9,2020,1,9,十五,白肉雞(1.75-1.95Kg),26.5
2020/1/9,2020,1,9,十五,白肉雞(門市價高屏),28
2020/1/9,2020,1,9,十五,雞蛋(大運輸價),25.5
2020/1/10,2020,1,10,十六,白肉雞(2.0Kg以上),26.5
2020/1/10,2020,1,10,十六,白肉雞(1.75-1.95Kg),26.5
2020/1/10,2020,1,10,十六,白肉雞(門市價高屏),28
2020/1/10,2020,1,10,十六,雞蛋(大運輸價),25.5
2020/1/11,2020,1,11,十七,白肉雞(2.0Kg以上),26.5
2020/1/11,2020,1,11,十七,白肉雞(1.75-1.95Kg),26.5
2020/1/11,2020,1,11,十七,白肉雞(門市價高屏),28
2020/1/11,2020,1,11,十七,雞蛋(大運輸價),25.5
2020/1/12,2020,1,12,十八,白肉雞(2.0Kg以上),26.5
2020/1/12,2020,1,12,十八,白肉雞(1.75-1.95Kg),26.5
2020/1/12,2020,1,12,十八,白肉雞(門市價高屏),28
2020/1/12,2020,1,12,十八,雞蛋(大運輸價),25.5
2020/1/13,2020,1,13,十九,白肉雞(2.0Kg以上),26.5
2020/1/13,2020,1,13,十九,白肉雞(1.75-1.95Kg),26.5
2020/1/13,2020,1,13,十九,白肉雞(門市價高屏),28
2020/1/13,2020,1,13,十九,雞蛋(大運輸價),25.5
2020/1/14,2020,1,14,二十,白肉雞(2.0Kg以上),26.5
2020/1/14,2020,1,14,二十,白肉雞(1.75-1.95Kg),26.5
2020/1/14,2020,1,14,二十,白肉雞(門市價高屏),28
2020/1/14,2020,1,14,二十,雞蛋(大運輸價),25.5
2020/1/15,2020,1,15,二十,白肉雞(2.0Kg以上),26.5
2020/1/15,2020,1,15,二十,白肉雞(1.75-1.95Kg),26.5
2020/1/15,2020,1,15,二十,白肉雞(門市價高屏),28
2020/1/15,2020,1,15,二十,雞蛋(大運輸價),25.5
2020/1/16,2020,1,16,廿二,白肉雞(2.0Kg以上),26.5
2020/1/16,2020,1,16,廿二,白肉雞(1.75-1.95Kg),26.5
2020/1/16,2020,1,16,廿二,白肉雞(門市價高屏),28
2020/1/16,2020,1,16,廿二,雞蛋(大運輸價),22.5
2020/1/17,2020,1,17,廿三,白肉雞(2.0Kg以上),26.5
2020/1/17,2020,1,17,廿三,白肉雞(1.75-1.95Kg),26.5
2020/1/17,2020,1,17,廿三,白肉雞(門市價高屏),28
2020/1/17,2020,1,17,廿三,雞蛋(大運輸價),20.5
2020/1/18,2020,1,18,廿四,白肉雞(2.0Kg以上),26.5
2020/1/18,2020,1,18,廿四,白肉雞(1.75-1.95Kg),26.5
2020/1/18,2020,1,18,廿四,白肉雞(門市價高屏),28
2020/1/18,2020,1,18,廿四,雞蛋(大運輸價),20.5
2020/1/19,2020,1,19,廿五,白肉雞(2.0Kg以上),26.5
2020/1/19,2020,1,19,廿五,白肉雞(1.75-1.95Kg),26.5
2020/1/19,2020,1,19,廿五,白肉雞(門市價高屏),28
2020/1/19,2020,1,19,廿五,雞蛋(大運輸價),20.5
2020/1/20,2020,1,20,大寒,白肉雞(2.0Kg以上),26.5
2020/1/20,2020,1,20,大寒,白肉雞(1.75-1.95Kg),26.5
2020/1/20,2020,1,20,大寒,白肉雞(門市價高屏),28
2020/1/20,2020,1,20,大寒,雞蛋(大運輸價),20.5
2020/1/21,2020,1,21,廿七,白肉雞(2.0Kg以上),
2020/1/21,2020,1,21,廿七,白肉雞(1.75-1.95Kg),
2020/1/21,2020,1,21,廿七,白肉雞(門市價高屏),
2020/1/21,2020,1,21,廿七,雞蛋(大運輸價),20.5
2020/1/22,2020,1,22,廿八,白肉雞(2.0Kg以上),
2020/1/22,2020,1,22,廿八,白肉雞(1.75-1.95Kg),
2020/1/22,2020,1,22,廿八,白肉雞(門市價高屏),
2020/1/22,2020,1,22,廿八,雞蛋(大運輸價),20.5
2020/1/23,2020,1,23,廿九,白肉雞(2.0Kg以上),
2020/1/23,2020,1,23,廿九,白肉雞(1.75-1.95Kg),
2020/1/23,2020,1,23,廿九,白肉雞(門市價高屏),
2020/1/23,2020,1,23,廿九,雞蛋(大運輸價),20.5
2020/1/24,2020,1,24,除夕,白肉雞(2.0Kg以上),
2020/1/24,2020,1,24,除夕,白肉雞(1.75-1.95Kg),
2020/1/24,2020,1,24,除夕,白肉雞(門市價高屏),
2020/1/24,2020,1,24,除夕,雞蛋(大運輸價),20.5
2020/1/25,2020,1,25,正月,白肉雞(2.0Kg以上),
2020/1/25,2020,1,25,正月,白肉雞(1.75-1.95Kg),
2020/1/25,2020,1,25,正月,白肉雞(門市價高屏),
2020/1/25,2020,1,25,正月,雞蛋(大運輸價),20.5
2020/1/26,2020,1,26,初二,白肉雞(2.0Kg以上),
2020/1/26,2020,1,26,初二,白肉雞(1.75-1.95Kg),
2020/1/26,2020,1,26,初二,白肉雞(門市價高屏),
2020/1/26,2020,1,26,初二,雞蛋(大運輸價),20.5
2020/1/27,2020,1,27,初三,白肉雞(2.0Kg以上),
2020/1/27,2020,1,27,初三,白肉雞(1.75-1.95Kg),
2020/1/27,2020,1,27,初三,白肉雞(門市價高屏),
2020/1/27,2020,1,27,初三,雞蛋(大運輸價),20.5
2020/1/28,2020,1,28,初四,白肉雞(2.0Kg以上),26.5
2020/1/28,2020,1,28,初四,白肉雞(1.75-1.95Kg),26.5
2020/1/28,2020,1,28,初四,白肉雞(門市價高屏),28
2020/1/28,2020,1,28,初四,雞蛋(大運輸價),20.5
2020/1/29,2020,1,29,初五,白肉雞(2.0Kg以上),26.5
2020/1/29,2020,1,29,初五,白肉雞(1.75-1.95Kg),26.5
2020/1/29,2020,1,29,初五,白肉雞(門市價高屏),28
2020/1/29,2020,1,29,初五,雞蛋(大運輸價),20.5
2020/1/30,2020,1,30,初六,白肉雞(2.0Kg以上),26.5
2020/1/30,2020,1,30,初六,白肉雞(1.75-1.95Kg),26.5
2020/1/30,2020,1,30,初六,白肉雞(門市價高屏),28
2020/1/30,2020,1,30,初六,雞蛋(大運輸價),20.5
2020/1/31,2020,1,31,初七,白肉雞(2.0Kg以上),26.5
2020/1/31,2020,1,31,初七,白肉雞(1.75-1.95Kg),26.5
2020/1/31,2020,1,31,初七,白肉雞(門市價高屏),28
2020/1/31,2020,1,31,初七,雞蛋(大運輸價),20.5
2020/2/1,2020,2,1,初八,白肉雞(2.0Kg以上),26.5
2020/2/1,2020,2,1,初八,白肉雞(1.75-1.95Kg),26.5
2020/2/1,2020,2,1,初八,白肉雞(門市價高屏),28
2020/2/1,2020,2,1,初八,雞蛋(大運輸價),25.5
2020/2/2,2020,2,2,初九,白肉雞(2.0Kg以上),26.5
2020/2/2,2020,2,2,初九,白肉雞(1.75-1.95Kg),26.5
2020/2/2,2020,2,2,初九,白肉雞(門市價高屏),28
2020/2/2,2020,2,2,初九,雞蛋(大運輸價),25.5
2020/2/3,2020,2,3,初十,白肉雞(2.0Kg以上),26.5
2020/2/3,2020,2,3,初十,白肉雞(1.75-1.95Kg),26.5
2020/2/3,2020,2,3,初十,白肉雞(門市價高屏),28
2020/2/3,2020,2,3,初十,雞蛋(大運輸價),25.5
2020/2/4,2020,2,4,立春,白肉雞(2.0Kg以上),26.5
2020/2/4,2020,2,4,立春,白肉雞(1.75-1.95Kg),26.5
2020/2/4,2020,2,4,立春,白肉雞(門市價高屏),28
2020/2/4,2020,2,4,立春,雞蛋(大運輸價),25.5
2020/2/5,2020,2,5,十二,白肉雞(2.0Kg以上),26.5
2020/2/5,2020,2,5,十二,白肉雞(1.75-1.95Kg),26.5
2020/2/5,2020,2,5,十二,白肉雞(門市價高屏),28
2020/2/5,2020,2,5,十二,雞蛋(大運輸價),25.5
2020/2/6,2020,2,6,十三,白肉雞(2.0Kg以上),26.5
2020/2/6,2020,2,6,十三,白肉雞(1.75-1.95Kg),26.5
2020/2/6,2020,2,6,十三,白肉雞(門市價高屏),28
2020/2/6,2020,2,6,十三,雞蛋(大運輸價),25.5
2020/2/7,2020,2,7,十四,白肉雞(2.0Kg以上),26.5
2020/2/7,2020,2,7,十四,白肉雞(1.75-1.95Kg),26.5
2020/2/7,2020,2,7,十四,白肉雞(門市價高屏),28
2020/2/7,2020,2,7,十四,雞蛋(大運輸價),25.5
2020/2/8,2020,2,8,元宵,白肉雞(2.0Kg以上),26.5
2020/2/8,2020,2,8,元宵,白肉雞(1.75-1.95Kg),26.5
2020/2/8,2020,2,8,元宵,白肉雞(門市價高屏),28
2020/2/8,2020,2,8,元宵,雞蛋(大運輸價),25.5
2020/2/9,2020,2,9,十六,白肉雞(2.0Kg以上),26.5
2020/2/9,2020,2,9,十六,白肉雞(1.75-1.95Kg),26.5
2020/2/9,2020,2,9,十六,白肉雞(門市價高屏),28
2020/2/9,2020,2,9,十六,雞蛋(大運輸價),25.5
2020/2/10,2020,2,10,十七,白肉雞(2.0Kg以上),26.5
2020/2/10,2020,2,10,十七,白肉雞(1.75-1.95Kg),26.5
2020/2/10,2020,2,10,十七,白肉雞(門市價高屏),28
2020/2/10,2020,2,10,十七,雞蛋(大運輸價),25.5
2020/2/11,2020,2,11,十八,白肉雞(2.0Kg以上),26.3
2020/2/11,2020,2,11,十八,白肉雞(1.75-1.95Kg),26.3
2020/2/11,2020,2,11,十八,白肉雞(門市價高屏),27.8
2020/2/11,2020,2,11,十八,雞蛋(大運輸價),25.5
2020/2/12,2020,2,12,十九,白肉雞(2.0Kg以上),26.3
2020/2/12,2020,2,12,十九,白肉雞(1.75-1.95Kg),26.3
2020/2/12,2020,2,12,十九,白肉雞(門市價高屏),27.8
2020/2/12,2020,2,12,十九,雞蛋(大運輸價),25.5
2020/2/13,2020,2,13,二十,白肉雞(2.0Kg以上),26.3
2020/2/13,2020,2,13,二十,白肉雞(1.75-1.95Kg),26.3
2020/2/13,2020,2,13,二十,白肉雞(門市價高屏),27.8
2020/2/13,2020,2,13,二十,雞蛋(大運輸價),25.5
2020/2/14,2020,2,14,廿一,白肉雞(2.0Kg以上),26.3
2020/2/14,2020,2,14,廿一,白肉雞(1.75-1.95Kg),26.3
2020/2/14,2020,2,14,廿一,白肉雞(門市價高屏),27.8
2020/2/14,2020,2,14,廿一,雞蛋(大運輸價),25.5
2020/2/15,2020,2,15,廿二,白肉雞(2.0Kg以上),26.3
2020/2/15,2020,2,15,廿二,白肉雞(1.75-1.95Kg),26.3
2020/2/15,2020,2,15,廿二,白肉雞(門市價高屏),27.8
2020/2/15,2020,2,15,廿二,雞蛋(大運輸價),25.5
2020/2/16,2020,2,16,廿三,白肉雞(2.0Kg以上),26.3
2020/2/16,2020,2,16,廿三,白肉雞(1.75-1.95Kg),26.3
2020/2/16,2020,2,16,廿三,白肉雞(門市價高屏),27.8
2020/2/16,2020,2,16,廿三,雞蛋(大運輸價),25.5
2020/2/17,2020,2,17,廿四,白肉雞(2.0Kg以上),26.3
2020/2/17,2020,2,17,廿四,白肉雞(1.75-1.95Kg),26.3
2020/2/17,2020,2,17,廿四,白肉雞(門市價高屏),27.8
2020/2/17,2020,2,17,廿四,雞蛋(大運輸價),25.5
2020/2/18,2020,2,18,廿五,白肉雞(2.0Kg以上),26
2020/2/18,2020,2,18,廿五,白肉雞(1.75-1.95Kg),26
2020/2/18,2020,2,18,廿五,白肉雞(門市價高屏),27.5
2020/2/18,2020,2,18,廿五,雞蛋(大運輸價),25.5
2020/2/19,2020,2,19,雨水,白肉雞(2.0Kg以上),26
2020/2/19,2020,2,19,雨水,白肉雞(1.75-1.95Kg),26
2020/2/19,2020,2,19,雨水,白肉雞(門市價高屏),27.5
2020/2/19,2020,2,19,雨水,雞蛋(大運輸價),25.5
2020/2/20,2020,2,20,廿七,白肉雞(2.0Kg以上),26
2020/2/20,2020,2,20,廿七,白肉雞(1.75-1.95Kg),26
2020/2/20,2020,2,20,廿七,白肉雞(門市價高屏),27.5
2020/2/20,2020,2,20,廿七,雞蛋(大運輸價),25.5
2020/2/21,2020,2,21,廿八,白肉雞(2.0Kg以上),26
2020/2/21,2020,2,21,廿八,白肉雞(1.75-1.95Kg),26
2020/2/21,2020,2,21,廿八,白肉雞(門市價高屏),27.5
2020/2/21,2020,2,21,廿八,雞蛋(大運輸價),25.5
2020/2/22,2020,2,22,廿九,白肉雞(2.0Kg以上),26
2020/2/22,2020,2,22,廿九,白肉雞(1.75-1.95Kg),26
2020/2/22,2020,2,22,廿九,白肉雞(門市價高屏),27.5
2020/2/22,2020,2,22,廿九,雞蛋(大運輸價),25.5
2020/2/23,2020,2,23,二月,白肉雞(2.0Kg以上),26
2020/2/23,2020,2,23,二月,白肉雞(1.75-1.95Kg),26
2020/2/23,2020,2,23,二月,白肉雞(門市價高屏),27.5
2020/2/23,2020,2,23,二月,雞蛋(大運輸價),25.5
2020/2/24,2020,2,24,初二,白肉雞(2.0Kg以上),26
2020/2/24,2020,2,24,初二,白肉雞(1.75-1.95Kg),26
2020/2/24,2020,2,24,初二,白肉雞(門市價高屏),27.5
2020/2/24,2020,2,24,初二,雞蛋(大運輸價),25.5
2020/2/25,2020,2,25,初三,白肉雞(2.0Kg以上),26
2020/2/25,2020,2,25,初三,白肉雞(1.75-1.95Kg),26
2020/2/25,2020,2,25,初三,白肉雞(門市價高屏),27.5
2020/2/25,2020,2,25,初三,雞蛋(大運輸價),25.5
2020/2/26,2020,2,26,初四,白肉雞(2.0Kg以上),26
2020/2/26,2020,2,26,初四,白肉雞(1.75-1.95Kg),26
2020/2/26,2020,2,26,初四,白肉雞(門市價高屏),27.5
2020/2/26,2020,2,26,初四,雞蛋(大運輸價),27.5
2020/2/27,2020,2,27,初五,白肉雞(2.0Kg以上),26
2020/2/27,2020,2,27,初五,白肉雞(1.75-1.95Kg),26
2020/2/27,2020,2,27,初五,白肉雞(門市價高屏),27.5
2020/2/27,2020,2,27,初五,雞蛋(大運輸價),27.5
2020/2/28,2020,2,28,初六,白肉雞(2.0Kg以上),26
2020/2/28,2020,2,28,初六,白肉雞(1.75-1.95Kg),26
2020/2/28,2020,2,28,初六,白肉雞(門市價高屏),27.5
2020/2/28,2020,2,28,初六,雞蛋(大運輸價),27.5
2020/2/29,2020,2,29,初七,白肉雞(2.0Kg以上),26
2020/2/29,2020,2,29,初七,白肉雞(1.75-1.95Kg),26
2020/2/29,2020,2,29,初七,白肉雞(門市價高屏),27.5
2020/2/29,2020,2,29,初七,雞蛋(大運輸價),27.5
2020/3/1,2020,3,1,初八,白肉雞(2.0Kg以上),26
2020/3/1,2020,3,1,初八,白肉雞(1.75-1.95Kg),26
2020/3/1,2020,3,1,初八,白肉雞(門市價高屏),27.5
2020/3/1,2020,3,1,初八,雞蛋(大運輸價),27.5
2020/3/2,2020,3,2,初九,白肉雞(2.0Kg以上),26
2020/3/2,2020,3,2,初九,白肉雞(1.75-1.95Kg),26
2020/3/2,2020,3,2,初九,白肉雞(門市價高屏),27.5
2020/3/2,2020,3,2,初九,雞蛋(大運輸價),27.5
2020/3/3,2020,3,3,初十,白肉雞(2.0Kg以上),26
2020/3/3,2020,3,3,初十,白肉雞(1.75-1.95Kg),26
2020/3/3,2020,3,3,初十,白肉雞(門市價高屏),27.5
2020/3/3,2020,3,3,初十,雞蛋(大運輸價),29.5
2020/3/4,2020,3,4,十一,白肉雞(2.0Kg以上),26
2020/3/4,2020,3,4,十一,白肉雞(1.75-1.95Kg),26
2020/3/4,2020,3,4,十一,白肉雞(門市價高屏),27.5
2020/3/4,2020,3,4,十一,雞蛋(大運輸價),29.5
2020/3/5,2020,3,5,驚蟄,白肉雞(2.0Kg以上),26
2020/3/5,2020,3,5,驚蟄,白肉雞(1.75-1.95Kg),26
2020/3/5,2020,3,5,驚蟄,白肉雞(門市價高屏),27.5
2020/3/5,2020,3,5,驚蟄,雞蛋(大運輸價),29.5
2020/3/6,2020,3,6,十三,白肉雞(2.0Kg以上),26
2020/3/6,2020,3,6,十三,白肉雞(1.75-1.95Kg),26
2020/3/6,2020,3,6,十三,白肉雞(門市價高屏),27.5
2020/3/6,2020,3,6,十三,雞蛋(大運輸價),29.5
2020/3/7,2020,3,7,十四,白肉雞(2.0Kg以上),26
2020/3/7,2020,3,7,十四,白肉雞(1.75-1.95Kg),26
2020/3/7,2020,3,7,十四,白肉雞(門市價高屏),27.5
2020/3/7,2020,3,7,十四,雞蛋(大運輸價),29.5
2020/3/8,2020,3,8,十五,白肉雞(2.0Kg以上),26
2020/3/8,2020,3,8,十五,白肉雞(1.75-1.95Kg),26
2020/3/8,2020,3,8,十五,白肉雞(門市價高屏),27.5
2020/3/8,2020,3,8,十五,雞蛋(大運輸價),29.5
2020/3/9,2020,3,9,十六,白肉雞(2.0Kg以上),26
2020/3/9,2020,3,9,十六,白肉雞(1.75-1.95Kg),26
2020/3/9,2020,3,9,十六,白肉雞(門市價高屏),27.5
2020/3/9,2020,3,9,十六,雞蛋(大運輸價),29.5
2020/3/10,2020,3,10,十七,白肉雞(2.0Kg以上),26
2020/3/10,2020,3,10,十七,白肉雞(1.75-1.95Kg),26
2020/3/10,2020,3,10,十七,白肉雞(門市價高屏),27.5
2020/3/10,2020,3,10,十七,雞蛋(大運輸價),29.5
2020/3/11,2020,3,11,十八,白肉雞(2.0Kg以上),26
2020/3/11,2020,3,11,十八,白肉雞(1.75-1.95Kg),26
2020/3/11,2020,3,11,十八,白肉雞(門市價高屏),27.5
2020/3/11,2020,3,11,十八,雞蛋(大運輸價),29.5
2020/3/12,2020,3,12,十九,白肉雞(2.0Kg以上),26
2020/3/12,2020,3,12,十九,白肉雞(1.75-1.95Kg),26
2020/3/12,2020,3,12,十九,白肉雞(門市價高屏),27.5
2020/3/12,2020,3,12,十九,雞蛋(大運輸價),29.5
2020/3/13,2020,3,13,二十,白肉雞(2.0Kg以上),26
2020/3/13,2020,3,13,二十,白肉雞(1.75-1.95Kg),26
2020/3/13,2020,3,13,二十,白肉雞(門市價高屏),27.5
2020/3/13,2020,3,13,二十,雞蛋(大運輸價),29.5
2020/3/14,2020,3,14,廿一,白肉雞(2.0Kg以上),26
2020/3/14,2020,3,14,廿一,白肉雞(1.75-1.95Kg),26
2020/3/14,2020,3,14,廿一,白肉雞(門市價高屏),27.5
2020/3/14,2020,3,14,廿一,雞蛋(大運輸價),29.5
2020/3/15,2020,3,15,廿二,白肉雞(2.0Kg以上),26
2020/3/15,2020,3,15,廿二,白肉雞(1.75-1.95Kg),26
2020/3/15,2020,3,15,廿二,白肉雞(門市價高屏),27.5
2020/3/15,2020,3,15,廿二,雞蛋(大運輸價),29.5
2020/3/16,2020,3,16,廿三,白肉雞(2.0Kg以上),26
2020/3/16,2020,3,16,廿三,白肉雞(1.75-1.95Kg),26
2020/3/16,2020,3,16,廿三,白肉雞(門市價高屏),27.5
2020/3/16,2020,3,16,廿三,雞蛋(大運輸價),29.5
2020/3/17,2020,3,17,廿四,白肉雞(2.0Kg以上),26
2020/3/17,2020,3,17,廿四,白肉雞(1.75-1.95Kg),26
2020/3/17,2020,3,17,廿四,白肉雞(門市價高屏),27.5
2020/3/17,2020,3,17,廿四,雞蛋(大運輸價),29.5
2020/3/18,2020,3,18,廿五,白肉雞(2.0Kg以上),26
2020/3/18,2020,3,18,廿五,白肉雞(1.75-1.95Kg),26
2020/3/18,2020,3,18,廿五,白肉雞(門市價高屏),27.5
2020/3/18,2020,3,18,廿五,雞蛋(大運輸價),29.5
2020/3/19,2020,3,19,廿六,白肉雞(2.0Kg以上),26
2020/3/19,2020,3,19,廿六,白肉雞(1.75-1.95Kg),26
2020/3/19,2020,3,19,廿六,白肉雞(門市價高屏),27.5
2020/3/19,2020,3,19,廿六,雞蛋(大運輸價),29.5
2020/3/20,2020,3,20,春分,白肉雞(2.0Kg以上),26
2020/3/20,2020,3,20,春分,白肉雞(1.75-1.95Kg),26
2020/3/20,2020,3,20,春分,白肉雞(門市價高屏),27.5
2020/3/20,2020,3,20,春分,雞蛋(大運輸價),29.5
2020/3/21,2020,3,21,廿八,白肉雞(2.0Kg以上),26
2020/3/21,2020,3,21,廿八,白肉雞(1.75-1.95Kg),26
2020/3/21,2020,3,21,廿八,白肉雞(門市價高屏),27.5
2020/3/21,2020,3,21,廿八,雞蛋(大運輸價),29.5
2020/3/22,2020,3,22,廿九,白肉雞(2.0Kg以上),26
2020/3/22,2020,3,22,廿九,白肉雞(1.75-1.95Kg),26
2020/3/22,2020,3,22,廿九,白肉雞(門市價高屏),27.5
2020/3/22,2020,3,22,廿九,雞蛋(大運輸價),29.5
2020/3/23,2020,3,23,三十,白肉雞(2.0Kg以上),26
2020/3/23,2020,3,23,三十,白肉雞(1.75-1.95Kg),26
2020/3/23,2020,3,23,三十,白肉雞(門市價高屏),27.5
2020/3/23,2020,3,23,三十,雞蛋(大運輸價),29.5
2020/3/24,2020,3,24,三月,白肉雞(2.0Kg以上),26.3
2020/3/24,2020,3,24,三月,白肉雞(1.75-1.95Kg),26.3
2020/3/24,2020,3,24,三月,白肉雞(門市價高屏),27.8
2020/3/24,2020,3,24,三月,雞蛋(大運輸價),29.5
2020/3/25,2020,3,25,初二,白肉雞(2.0Kg以上),26.3
2020/3/25,2020,3,25,初二,白肉雞(1.75-1.95Kg),26.3
2020/3/25,2020,3,25,初二,白肉雞(門市價高屏),27.8
2020/3/25,2020,3,25,初二,雞蛋(大運輸價),29.5
2020/3/26,2020,3,26,初三,白肉雞(2.0Kg以上),26.3
2020/3/26,2020,3,26,初三,白肉雞(1.75-1.95Kg),26.3
2020/3/26,2020,3,26,初三,白肉雞(門市價高屏),27.8
2020/3/26,2020,3,26,初三,雞蛋(大運輸價),29.5
2020/3/27,2020,3,27,初四,白肉雞(2.0Kg以上),26.3
2020/3/27,2020,3,27,初四,白肉雞(1.75-1.95Kg),26.3
2020/3/27,2020,3,27,初四,白肉雞(門市價高屏),27.8
2020/3/27,2020,3,27,初四,雞蛋(大運輸價),29.5
2020/3/28,2020,3,28,初五,白肉雞(2.0Kg以上),26.3
2020/3/28,2020,3,28,初五,白肉雞(1.75-1.95Kg),26.3
2020/3/28,2020,3,28,初五,白肉雞(門市價高屏),27.8
2020/3/28,2020,3,28,初五,雞蛋(大運輸價),29.5
2020/3/29,2020,3,29,初六,白肉雞(2.0Kg以上),26.3
2020/3/29,2020,3,29,初六,白肉雞(1.75-1.95Kg),26.3
2020/3/29,2020,3,29,初六,白肉雞(門市價高屏),27.8
2020/3/29,2020,3,29,初六,雞蛋(大運輸價),29.5
2020/3/30,2020,3,30,初七,白肉雞(2.0Kg以上),26.5
2020/3/30,2020,3,30,初七,白肉雞(1.75-1.95Kg),26.5
2020/3/30,2020,3,30,初七,白肉雞(門市價高屏),28
2020/3/30,2020,3,30,初七,雞蛋(大運輸價),29.5
2020/3/31,2020,3,31,初八,白肉雞(2.0Kg以上),26.5
2020/3/31,2020,3,31,初八,白肉雞(1.75-1.95Kg),26.5
2020/3/31,2020,3,31,初八,白肉雞(門市價高屏),28
2020/3/31,2020,3,31,初八,雞蛋(大運輸價),29.5
2020/4/1,2020,4,1,初九,白肉雞(2.0Kg以上),26.5
2020/4/1,2020,4,1,初九,白肉雞(1.75-1.95Kg),26.5
2020/4/1,2020,4,1,初九,白肉雞(門市價高屏),28
2020/4/1,2020,4,1,初九,雞蛋(大運輸價),29.5
2020/4/2,2020,4,2,初十,白肉雞(2.0Kg以上),26.5
2020/4/2,2020,4,2,初十,白肉雞(1.75-1.95Kg),26.5
2020/4/2,2020,4,2,初十,白肉雞(門市價高屏),28
2020/4/2,2020,4,2,初十,雞蛋(大運輸價),29.5
2020/4/3,2020,4,3,十一,白肉雞(2.0Kg以上),26.5
2020/4/3,2020,4,3,十一,白肉雞(1.75-1.95Kg),26.5
2020/4/3,2020,4,3,十一,白肉雞(門市價高屏),28
2020/4/3,2020,4,3,十一,雞蛋(大運輸價),29.5
2020/4/4,2020,4,4,清明,白肉雞(2.0Kg以上),26.5
2020/4/4,2020,4,4,清明,白肉雞(1.75-1.95Kg),26.5
2020/4/4,2020,4,4,清明,白肉雞(門市價高屏),28
2020/4/4,2020,4,4,清明,雞蛋(大運輸價),29.5
2020/4/5,2020,4,5,十三,白肉雞(2.0Kg以上),26.5
2020/4/5,2020,4,5,十三,白肉雞(1.75-1.95Kg),26.5
2020/4/5,2020,4,5,十三,白肉雞(門市價高屏),28
2020/4/5,2020,4,5,十三,雞蛋(大運輸價),29.5
2020/4/6,2020,4,6,十四,白肉雞(2.0Kg以上),26.8
2020/4/6,2020,4,6,十四,白肉雞(1.75-1.95Kg),26.8
2020/4/6,2020,4,6,十四,白肉雞(門市價高屏),28.3
2020/4/6,2020,4,6,十四,雞蛋(大運輸價),29.5
2020/4/7,2020,4,7,十五,白肉雞(2.0Kg以上),26.8
2020/4/7,2020,4,7,十五,白肉雞(1.75-1.95Kg),26.8
2020/4/7,2020,4,7,十五,白肉雞(門市價高屏),28.3
2020/4/7,2020,4,7,十五,雞蛋(大運輸價),29.5
2020/4/8,2020,4,8,十六,白肉雞(2.0Kg以上),26.8
2020/4/8,2020,4,8,十六,白肉雞(1.75-1.95Kg),26.8
2020/4/8,2020,4,8,十六,白肉雞(門市價高屏),28.3
2020/4/8,2020,4,8,十六,雞蛋(大運輸價),29.5
2020/4/9,2020,4,9,十七,白肉雞(2.0Kg以上),26.8
2020/4/9,2020,4,9,十七,白肉雞(1.75-1.95Kg),26.8
2020/4/9,2020,4,9,十七,白肉雞(門市價高屏),28.3
2020/4/9,2020,4,9,十七,雞蛋(大運輸價),29.5
2020/4/10,2020,4,10,十八,白肉雞(2.0Kg以上),26.8
2020/4/10,2020,4,10,十八,白肉雞(1.75-1.95Kg),26.8
2020/4/10,2020,4,10,十八,白肉雞(門市價高屏),28.3
2020/4/10,2020,4,10,十八,雞蛋(大運輸價),29.5
2020/4/11,2020,4,11,十九,白肉雞(2.0Kg以上),26.8
2020/4/11,2020,4,11,十九,白肉雞(1.75-1.95Kg),26.8
2020/4/11,2020,4,11,十九,白肉雞(門市價高屏),28.3
2020/4/11,2020,4,11,十九,雞蛋(大運輸價),29.5
2020/4/12,2020,4,12,二十,白肉雞(2.0Kg以上),26.8
2020/4/12,2020,4,12,二十,白肉雞(1.75-1.95Kg),26.8
2020/4/12,2020,4,12,二十,白肉雞(門市價高屏),28.3
2020/4/12,2020,4,12,二十,雞蛋(大運輸價),29.5
2020/4/13,2020,4,13,廿一,白肉雞(2.0Kg以上),26.8
2020/4/13,2020,4,13,廿一,白肉雞(1.75-1.95Kg),26.8
2020/4/13,2020,4,13,廿一,白肉雞(門市價高屏),28.3
2020/4/13,2020,4,13,廿一,雞蛋(大運輸價),29.5
2020/4/14,2020,4,14,廿二,白肉雞(2.0Kg以上),26.8
2020/4/14,2020,4,14,廿二,白肉雞(1.75-1.95Kg),26.8
2020/4/14,2020,4,14,廿二,白肉雞(門市價高屏),28.3
