年,季,日期標準,縣市,鄉鎮市區,住宅拍賣移轉筆數
2020,3,2020/1/7,嘉義縣,民雄鄉,4
2020,3,2020/1/7,嘉義縣,新港鄉,2
2020,3,2020/1/7,嘉義縣,東石鄉,2
2020,3,2020/1/7,嘉義縣,水上鄉,6
2020,3,2020/1/7,嘉義縣,中埔鄉,2
2020,3,2020/1/7,嘉義縣,竹崎鄉,2
2020,3,2020/1/7,屏東縣,屏東市,8
2020,3,2020/1/7,屏東縣,潮州鎮,4
2020,3,2020/1/7,屏東縣,東港鎮,1
2020,3,2020/1/7,屏東縣,恆春鎮,3
2020,3,2020/1/7,屏東縣,萬丹鄉,1
2020,3,2020/1/7,屏東縣,鹽埔鄉,1
2020,3,2020/1/7,屏東縣,內埔鄉,2
2020,3,2020/1/7,屏東縣,竹田鄉,1
2020,3,2020/1/7,屏東縣,新埤鄉,2
2020,3,2020/1/7,屏東縣,枋寮鄉,2
2020,3,2020/1/7,屏東縣,新園鄉,1
2020,3,2020/1/7,屏東縣,佳冬鄉,1
2020,3,2020/1/7,屏東縣,三地門鄉,1
2020,3,2020/1/7,屏東縣,來義鄉,1
2020,3,2020/1/7,屏東縣,牡丹鄉,1
2020,3,2020/1/7,臺東縣,台東市,4
2020,3,2020/1/7,臺東縣,卑南鄉,1
2020,3,2020/1/7,臺東縣,東河鄉,1
2020,3,2020/1/7,花蓮縣,花蓮市,12
2020,3,2020/1/7,花蓮縣,玉里鎮,1
2020,3,2020/1/7,花蓮縣,新城鄉,5
2020,3,2020/1/7,花蓮縣,吉安鄉,2
2020,3,2020/1/7,花蓮縣,秀林鄉,1
2020,3,2020/1/7,澎湖縣,馬公市,1
2020,3,2020/1/7,基隆市,中正區,2
2020,3,2020/1/7,基隆市,七堵區,1
2020,3,2020/1/7,基隆市,暖暖區,3
2020,3,2020/1/7,基隆市,仁愛區,1
2020,3,2020/1/7,基隆市,中山區,3
2020,3,2020/1/7,基隆市,安樂區,3
2020,3,2020/1/7,基隆市,信義區,2
2020,3,2020/1/7,新竹市,新竹市,12
2020,3,2020/1/7,嘉義市,嘉義市,16
2020,3,2020/1/7,金門縣,金寧鄉,2
2020,4,2020/1/10,新北市,板橋區,28
2020,4,2020/1/10,新北市,三重區,8
2020,4,2020/1/10,新北市,中和區,17
2020,4,2020/1/10,新北市,永和區,8
2020,4,2020/1/10,新北市,新莊區,11
2020,4,2020/1/10,新北市,新店區,14
2020,4,2020/1/10,新北市,樹林區,4
2020,4,2020/1/10,新北市,鶯歌區,4
2020,4,2020/1/10,新北市,三峽區,4
2020,4,2020/1/10,新北市,淡水區,20
2020,4,2020/1/10,新北市,汐止區,10
2020,4,2020/1/10,新北市,瑞芳區,2
2020,4,2020/1/10,新北市,土城區,6
2020,4,2020/1/10,新北市,蘆洲區,13
2020,4,2020/1/10,新北市,五股區,4
2020,4,2020/1/10,新北市,泰山區,1
2020,4,2020/1/10,新北市,林口區,2
2020,4,2020/1/10,新北市,深坑區,3
2020,4,2020/1/10,新北市,三芝區,2
2020,4,2020/1/10,新北市,八里區,6
2020,4,2020/1/10,新北市,雙溪區,1
2020,4,2020/1/10,新北市,貢寮區,1
2020,4,2020/1/10,新北市,金山區,1
2020,4,2020/1/10,臺北市,松山區,4
2020,4,2020/1/10,臺北市,信義區,2
2020,4,2020/1/10,臺北市,大安區,15
2020,4,2020/1/10,臺北市,中山區,21
2020,4,2020/1/10,臺北市,中正區,4
2020,4,2020/1/10,臺北市,大同區,3
2020,4,2020/1/10,臺北市,萬華區,10
2020,4,2020/1/10,臺北市,文山區,14
2020,4,2020/1/10,臺北市,南港區,1
2020,4,2020/1/10,臺北市,內湖區,9
2020,4,2020/1/10,臺北市,士林區,18
2020,4,2020/1/10,臺北市,北投區,16
2020,4,2020/1/10,桃園市,桃園區,21
2020,4,2020/1/10,桃園市,中壢區,8
2020,4,2020/1/10,桃園市,平鎮區,8
2020,4,2020/1/10,桃園市,八德區,4
2020,4,2020/1/10,桃園市,楊梅區,2
2020,4,2020/1/10,桃園市,大溪區,2
2020,4,2020/1/10,桃園市,蘆竹區,3
2020,4,2020/1/10,桃園市,大園區,1
2020,4,2020/1/10,桃園市,龜山區,10
2020,4,2020/1/10,桃園市,龍潭區,2
2020,4,2020/1/10,桃園市,觀音區,2
2020,4,2020/1/10,臺中市,中區,1
2020,4,2020/1/10,臺中市,東區,4
2020,4,2020/1/10,臺中市,南區,7
2020,4,2020/1/10,臺中市,西區,5
2020,4,2020/1/10,臺中市,北區,5
2020,4,2020/1/10,臺中市,西屯區,5
2020,4,2020/1/10,臺中市,南屯區,3
2020,4,2020/1/10,臺中市,北屯區,9
2020,4,2020/1/10,臺中市,豐原區,7
2020,4,2020/1/10,臺中市,東勢區,2
2020,4,2020/1/10,臺中市,大甲區,1
2020,4,2020/1/10,臺中市,沙鹿區,2
2020,4,2020/1/10,臺中市,梧棲區,2
2020,4,2020/1/10,臺中市,后里區,3
2020,4,2020/1/10,臺中市,潭子區,2
2020,4,2020/1/10,臺中市,大雅區,1
2020,4,2020/1/10,臺中市,新社區,1
2020,4,2020/1/10,臺中市,外埔區,1
2020,4,2020/1/10,臺中市,大安區,2
2020,4,2020/1/10,臺中市,霧峰區,2
2020,4,2020/1/10,臺中市,太平區,2
2020,4,2020/1/10,臺中市,大里區,5
2020,4,2020/1/10,臺南市,新營區,4
2020,4,2020/1/10,臺南市,鹽水區,2
2020,4,2020/1/10,臺南市,白河區,46
2020,4,2020/1/10,臺南市,柳營區,1
2020,4,2020/1/10,臺南市,後壁區,2
2020,4,2020/1/10,臺南市,麻豆區,81
2020,4,2020/1/10,臺南市,下營區,2
2020,4,2020/1/10,臺南市,六甲區,2
2020,4,2020/1/10,臺南市,學甲區,2
2020,4,2020/1/10,臺南市,將軍區,1
2020,4,2020/1/10,臺南市,新化區,1
2020,4,2020/1/10,臺南市,善化區,2
2020,4,2020/1/10,臺南市,新市區,3
2020,4,2020/1/10,臺南市,玉井區,3
2020,4,2020/1/10,臺南市,歸仁區,1
2020,4,2020/1/10,臺南市,關廟區,2
2020,4,2020/1/10,臺南市,永康區,5
2020,4,2020/1/10,臺南市,東區,7
2020,4,2020/1/10,臺南市,南區,10
2020,4,2020/1/10,臺南市,北區,5
2020,4,2020/1/10,臺南市,安南區,5
2020,4,2020/1/10,臺南市,安平區,1
2020,4,2020/1/10,臺南市,中西區,1
2020,4,2020/1/10,高雄市,鹽埕區,2
2020,4,2020/1/10,高雄市,鼓山區,6
2020,4,2020/1/10,高雄市,左營區,3
2020,4,2020/1/10,高雄市,楠梓區,4
2020,4,2020/1/10,高雄市,三民區,10
2020,4,2020/1/10,高雄市,新興區,1
2020,4,2020/1/10,高雄市,苓雅區,4
2020,4,2020/1/10,高雄市,前鎮區,5
2020,4,2020/1/10,高雄市,旗津區,1
2020,4,2020/1/10,高雄市,小港區,7
2020,4,2020/1/10,高雄市,鳳山區,12
2020,4,2020/1/10,高雄市,林園區,5
2020,4,2020/1/10,高雄市,大寮區,3
2020,4,2020/1/10,高雄市,仁武區,2
2020,4,2020/1/10,高雄市,鳥松區,4
2020,4,2020/1/10,高雄市,岡山區,3
2020,4,2020/1/10,高雄市,阿蓮區,1
2020,4,2020/1/10,高雄市,路竹區,2
2020,4,2020/1/10,高雄市,湖內區,3
2020,4,2020/1/10,高雄市,彌陀區,1
2020,4,2020/1/10,高雄市,梓官區,1
2020,4,2020/1/10,高雄市,美濃區,1
2020,4,2020/1/10,高雄市,內門區,1
2020,4,2020/1/10,宜蘭縣,宜蘭市,8
2020,4,2020/1/10,宜蘭縣,羅東鎮,2
2020,4,2020/1/10,宜蘭縣,蘇澳鎮,2
2020,4,2020/1/10,宜蘭縣,礁溪鄉,2
2020,4,2020/1/10,宜蘭縣,員山鄉,3
2020,4,2020/1/10,宜蘭縣,冬山鄉,2
2020,4,2020/1/10,新竹縣,竹北市,3
2020,4,2020/1/10,新竹縣,竹東鎮,3
2020,4,2020/1/10,新竹縣,湖口鄉,1
2020,4,2020/1/10,新竹縣,新豐鄉,3
2020,4,2020/1/10,新竹縣,芎林鄉,1
2020,4,2020/1/10,苗栗縣,苗栗市,4
2020,4,2020/1/10,苗栗縣,苑裡鎮,2
2020,4,2020/1/10,苗栗縣,通霄鎮,2
2020,4,2020/1/10,苗栗縣,竹南鎮,5
2020,4,2020/1/10,苗栗縣,頭份鎮,8
2020,4,2020/1/10,苗栗縣,後龍鎮,1
2020,4,2020/1/10,苗栗縣,卓蘭鎮,1
2020,4,2020/1/10,苗栗縣,西湖鄉,1
2020,4,2020/1/10,苗栗縣,造橋鄉,1
2020,4,2020/1/10,彰化縣,彰化市,8
2020,4,2020/1/10,彰化縣,鹿港鎮,2
2020,4,2020/1/10,彰化縣,和美鎮,2
2020,4,2020/1/10,彰化縣,員林鎮,2
2020,4,2020/1/10,彰化縣,田中鎮,1
2020,4,2020/1/10,彰化縣,線西鄉,2
2020,4,2020/1/10,彰化縣,伸港鄉,2
2020,4,2020/1/10,彰化縣,秀水鄉,1
2020,4,2020/1/10,彰化縣,芬園鄉,1
2020,4,2020/1/10,彰化縣,永靖鄉,1
2020,4,2020/1/10,彰化縣,芳苑鄉,4
2020,4,2020/1/10,南投縣,南投市,3
2020,4,2020/1/10,南投縣,埔里鎮,5
2020,4,2020/1/10,南投縣,草屯鎮,3
2020,4,2020/1/10,南投縣,竹山鎮,3
2020,4,2020/1/10,南投縣,名間鄉,1
2020,4,2020/1/10,南投縣,鹿谷鄉,1
2020,4,2020/1/10,南投縣,國姓鄉,1
2020,4,2020/1/10,南投縣,仁愛鄉,1
2020,4,2020/1/10,雲林縣,斗六市,4
2020,4,2020/1/10,雲林縣,斗南鎮,1
2020,4,2020/1/10,雲林縣,虎尾鎮,2
2020,4,2020/1/10,雲林縣,土庫鎮,1
2020,4,2020/1/10,雲林縣,北港鎮,1
2020,4,2020/1/10,雲林縣,古坑鄉,1
2020,4,2020/1/10,雲林縣,莿桐鄉,1
2020,4,2020/1/10,雲林縣,麥寮鄉,2
2020,4,2020/1/10,雲林縣,台西鄉,1
2020,4,2020/1/10,雲林縣,四湖鄉,3
2020,4,2020/1/10,雲林縣,口湖鄉,1
2020,4,2020/1/10,雲林縣,水林鄉,1
2020,4,2020/1/10,嘉義縣,朴子市,1
2020,4,2020/1/10,嘉義縣,布袋鎮,1
2020,4,2020/1/10,嘉義縣,民雄鄉,1
2020,4,2020/1/10,嘉義縣,六腳鄉,3
2020,4,2020/1/10,嘉義縣,東石鄉,1
2020,4,2020/1/10,嘉義縣,義竹鄉,1
2020,4,2020/1/10,嘉義縣,鹿草鄉,1
2020,4,2020/1/10,嘉義縣,水上鄉,4
2020,4,2020/1/10,嘉義縣,中埔鄉,2
2020,4,2020/1/10,嘉義縣,竹崎鄉,1
2020,4,2020/1/10,屏東縣,屏東市,6
2020,4,2020/1/10,屏東縣,潮州鎮,4
2020,4,2020/1/10,屏東縣,東港鎮,3
2020,4,2020/1/10,屏東縣,恆春鎮,3
2020,4,2020/1/10,屏東縣,萬丹鄉,1
2020,4,2020/1/10,屏東縣,九如鄉,1
2020,4,2020/1/10,屏東縣,里港鄉,3
2020,4,2020/1/10,屏東縣,鹽埔鄉,3
2020,4,2020/1/10,屏東縣,萬巒鄉,2
2020,4,2020/1/10,屏東縣,內埔鄉,2
2020,4,2020/1/10,屏東縣,枋寮鄉,1
2020,4,2020/1/10,屏東縣,新園鄉,3
2020,4,2020/1/10,屏東縣,崁頂鄉,1
2020,4,2020/1/10,屏東縣,三地門鄉,1
2020,4,2020/1/10,屏東縣,獅子鄉,1
2020,4,2020/1/10,臺東縣,太麻里鄉,1
2020,4,2020/1/10,臺東縣,綠島鄉,2
2020,4,2020/1/10,臺東縣,金峰鄉,1
2020,4,2020/1/10,花蓮縣,花蓮市,10
2020,4,2020/1/10,花蓮縣,玉里鎮,1
2020,4,2020/1/10,花蓮縣,吉安鄉,3
2020,4,2020/1/10,花蓮縣,壽豐鄉,2
2020,4,2020/1/10,花蓮縣,秀林鄉,1
2020,4,2020/1/10,花蓮縣,萬榮鄉,1
2020,4,2020/1/10,澎湖縣,西嶼鄉,1
2020,4,2020/1/10,基隆市,中正區,1
2020,4,2020/1/10,基隆市,七堵區,3
2020,4,2020/1/10,基隆市,暖暖區,3
2020,4,2020/1/10,基隆市,仁愛區,3
2020,4,2020/1/10,基隆市,安樂區,7
2020,4,2020/1/10,基隆市,信義區,2
2020,4,2020/1/10,新竹市,新竹市,15
2020,4,2020/1/10,嘉義市,嘉義市,15
2021,1,2021/1/1,新北市,板橋區,23
2021,1,2021/1/1,新北市,三重區,9
2021,1,2021/1/1,新北市,中和區,9
2021,1,2021/1/1,新北市,永和區,9
2021,1,2021/1/1,新北市,新莊區,17
2021,1,2021/1/1,新北市,新店區,10
2021,1,2021/1/1,新北市,樹林區,8
2021,1,2021/1/1,新北市,鶯歌區,1
2021,1,2021/1/1,新北市,三峽區,4
2021,1,2021/1/1,新北市,淡水區,8
2021,1,2021/1/1,新北市,汐止區,17
2021,1,2021/1/1,新北市,瑞芳區,2
2021,1,2021/1/1,新北市,土城區,8
2021,1,2021/1/1,新北市,蘆洲區,9
2021,1,2021/1/1,新北市,五股區,3
2021,1,2021/1/1,新北市,泰山區,2
2021,1,2021/1/1,新北市,三芝區,9
2021,1,2021/1/1,新北市,八里區,5
2021,1,2021/1/1,新北市,貢寮區,1
2021,1,2021/1/1,新北市,萬里區,4
2021,1,2021/1/1,臺北市,松山區,5
2021,1,2021/1/1,臺北市,信義區,10
2021,1,2021/1/1,臺北市,大安區,4
2021,1,2021/1/1,臺北市,中山區,14
2021,1,2021/1/1,臺北市,中正區,2
2021,1,2021/1/1,臺北市,大同區,7
2021,1,2021/1/1,臺北市,萬華區,5
2021,1,2021/1/1,臺北市,文山區,6
2021,1,2021/1/1,臺北市,南港區,5
2021,1,2021/1/1,臺北市,內湖區,11
2021,1,2021/1/1,臺北市,士林區,16
2021,1,2021/1/1,臺北市,北投區,15
2021,1,2021/1/1,桃園市,桃園區,12
2021,1,2021/1/1,桃園市,中壢區,14
2021,1,2021/1/1,桃園市,平鎮區,3
2021,1,2021/1/1,桃園市,八德區,8
2021,1,2021/1/1,桃園市,楊梅區,6
2021,1,2021/1/1,桃園市,大溪區,1
2021,1,2021/1/1,桃園市,蘆竹區,2
2021,1,2021/1/1,桃園市,大園區,1
2021,1,2021/1/1,桃園市,龜山區,6
2021,1,2021/1/1,桃園市,龍潭區,1
2021,1,2021/1/1,桃園市,新屋區,1
2021,1,2021/1/1,桃園市,觀音區,2
2021,1,2021/1/1,臺中市,中區,1
2021,1,2021/1/1,臺中市,東區,2
2021,1,2021/1/1,臺中市,南區,6
2021,1,2021/1/1,臺中市,西區,5
2021,1,2021/1/1,臺中市,北區,8
2021,1,2021/1/1,臺中市,西屯區,2
2021,1,2021/1/1,臺中市,南屯區,7
2021,1,2021/1/1,臺中市,北屯區,7
2021,1,2021/1/1,臺中市,大甲區,1
2021,1,2021/1/1,臺中市,清水區,4
2021,1,2021/1/1,臺中市,沙鹿區,1
2021,1,2021/1/1,臺中市,后里區,1
2021,1,2021/1/1,臺中市,烏日區,1
2021,1,2021/1/1,臺中市,大肚區,2
2021,1,2021/1/1,臺中市,太平區,1
2021,1,2021/1/1,臺中市,大里區,2
2021,1,2021/1/1,臺南市,新營區,4
2021,1,2021/1/1,臺南市,柳營區,1
2021,1,2021/1/1,臺南市,後壁區,1
2021,1,2021/1/1,臺南市,東山區,1
2021,1,2021/1/1,臺南市,麻豆區,3
2021,1,2021/1/1,臺南市,下營區,2
2021,1,2021/1/1,臺南市,六甲區,1
2021,1,2021/1/1,臺南市,官田區,1
2021,1,2021/1/1,臺南市,佳里區,2
2021,1,2021/1/1,臺南市,學甲區,1
2021,1,2021/1/1,臺南市,將軍區,1
2021,1,2021/1/1,臺南市,新化區,1
2021,1,2021/1/1,臺南市,新市區,1
2021,1,2021/1/1,臺南市,山上區,1
2021,1,2021/1/1,臺南市,玉井區,1
2021,1,2021/1/1,臺南市,仁德區,1
2021,1,2021/1/1,臺南市,歸仁區,1
2021,1,2021/1/1,臺南市,關廟區,1
2021,1,2021/1/1,臺南市,永康區,7
2021,1,2021/1/1,臺南市,東區,7
2021,1,2021/1/1,臺南市,南區,6
2021,1,2021/1/1,臺南市,北區,4
2021,1,2021/1/1,臺南市,安南區,5
2021,1,2021/1/1,臺南市,安平區,2
2021,1,2021/1/1,臺南市,中西區,1
2021,1,2021/1/1,高雄市,鹽埕區,1
2021,1,2021/1/1,高雄市,鼓山區,1
2021,1,2021/1/1,高雄市,左營區,7
2021,1,2021/1/1,高雄市,楠梓區,8
2021,1,2021/1/1,高雄市,三民區,9
2021,1,2021/1/1,高雄市,前鎮區,5
2021,1,2021/1/1,高雄市,小港區,1
2021,1,2021/1/1,高雄市,鳳山區,12
2021,1,2021/1/1,高雄市,大寮區,3
2021,1,2021/1/1,高雄市,大樹區,1
2021,1,2021/1/1,高雄市,大社區,1
2021,1,2021/1/1,高雄市,仁武區,2
2021,1,2021/1/1,高雄市,鳥松區,13
2021,1,2021/1/1,高雄市,岡山區,2
2021,1,2021/1/1,高雄市,橋頭區,2
2021,1,2021/1/1,高雄市,梓官區,1
2021,1,2021/1/1,高雄市,六龜區,1
2021,1,2021/1/1,高雄市,甲仙區,1
2021,1,2021/1/1,宜蘭縣,宜蘭市,7
2021,1,2021/1/1,宜蘭縣,羅東鎮,4
2021,1,2021/1/1,宜蘭縣,頭城鎮,2
2021,1,2021/1/1,宜蘭縣,礁溪鄉,2
2021,1,2021/1/1,宜蘭縣,壯圍鄉,1
2021,1,2021/1/1,宜蘭縣,員山鄉,3
2021,1,2021/1/1,新竹縣,竹北市,4
2021,1,2021/1/1,新竹縣,關西鎮,2
2021,1,2021/1/1,新竹縣,竹東鎮,4
2021,1,2021/1/1,新竹縣,湖口鄉,2
2021,1,2021/1/1,新竹縣,橫山鄉,1
2021,1,2021/1/1,新竹縣,新豐鄉,1
2021,1,2021/1/1,新竹縣,寶山鄉,1
2021,1,2021/1/1,苗栗縣,苗栗市,6
2021,1,2021/1/1,苗栗縣,苑裡鎮,2
2021,1,2021/1/1,苗栗縣,通霄鎮,1
2021,1,2021/1/1,苗栗縣,竹南鎮,7
2021,1,2021/1/1,苗栗縣,頭份鎮,25
2021,1,2021/1/1,苗栗縣,公館鄉,1
2021,1,2021/1/1,苗栗縣,銅鑼鄉,2
2021,1,2021/1/1,彰化縣,彰化市,2
2021,1,2021/1/1,彰化縣,和美鎮,2
2021,1,2021/1/1,彰化縣,北斗鎮,1
2021,1,2021/1/1,彰化縣,員林鎮,2
2021,1,2021/1/1,彰化縣,田中鎮,1
2021,1,2021/1/1,彰化縣,芬園鄉,2
2021,1,2021/1/1,彰化縣,埔心鄉,1
2021,1,2021/1/1,彰化縣,社頭鄉,1
2021,1,2021/1/1,彰化縣,芳苑鄉,3
2021,1,2021/1/1,彰化縣,溪州鄉,2
2021,1,2021/1/1,南投縣,南投市,1
2021,1,2021/1/1,南投縣,埔里鎮,3
2021,1,2021/1/1,南投縣,草屯鎮,2
2021,1,2021/1/1,南投縣,名間鄉,1
2021,1,2021/1/1,南投縣,魚池鄉,1
2021,1,2021/1/1,南投縣,水里鄉,1
2021,1,2021/1/1,雲林縣,斗六市,3
2021,1,2021/1/1,雲林縣,斗南鎮,1
2021,1,2021/1/1,雲林縣,虎尾鎮,2
2021,1,2021/1/1,雲林縣,西螺鎮,4
2021,1,2021/1/1,雲林縣,土庫鎮,5
2021,1,2021/1/1,雲林縣,北港鎮,2
2021,1,2021/1/1,雲林縣,古坑鄉,2
2021,1,2021/1/1,雲林縣,莿桐鄉,1
2021,1,2021/1/1,雲林縣,東勢鄉,1
2021,1,2021/1/1,雲林縣,台西鄉,1
2021,1,2021/1/1,雲林縣,四湖鄉,1
2021,1,2021/1/1,雲林縣,口湖鄉,2
2021,1,2021/1/1,嘉義縣,布袋鎮,2
2021,1,2021/1/1,嘉義縣,大林鎮,5
2021,1,2021/1/1,嘉義縣,民雄鄉,2
2021,1,2021/1/1,嘉義縣,新港鄉,3
2021,1,2021/1/1,嘉義縣,東石鄉,2
2021,1,2021/1/1,嘉義縣,義竹鄉,1
2021,1,2021/1/1,嘉義縣,鹿草鄉,1
2021,1,2021/1/1,嘉義縣,水上鄉,2
2021,1,2021/1/1,嘉義縣,竹崎鄉,2
2021,1,2021/1/1,嘉義縣,梅山鄉,1
2021,1,2021/1/1,嘉義縣,大埔鄉,1
2021,1,2021/1/1,屏東縣,屏東市,8
2021,1,2021/1/1,屏東縣,潮州鎮,3
2021,1,2021/1/1,屏東縣,東港鎮,1
2021,1,2021/1/1,屏東縣,恆春鎮,3
2021,1,2021/1/1,屏東縣,萬丹鄉,2
2021,1,2021/1/1,屏東縣,長治鄉,1
2021,1,2021/1/1,屏東縣,里港鄉,1
2021,1,2021/1/1,屏東縣,高樹鄉,1
2021,1,2021/1/1,屏東縣,內埔鄉,2
2021,1,2021/1/1,屏東縣,新埤鄉,1
2021,1,2021/1/1,屏東縣,枋寮鄉,4
2021,1,2021/1/1,屏東縣,新園鄉,1
2021,1,2021/1/1,屏東縣,林邊鄉,1
2021,1,2021/1/1,屏東縣,南州鄉,1
2021,1,2021/1/1,屏東縣,佳冬鄉,1
2021,1,2021/1/1,屏東縣,來義鄉,1
2021,1,2021/1/1,屏東縣,獅子鄉,1
2021,1,2021/1/1,臺東縣,台東市,2
2021,1,2021/1/1,臺東縣,關山鎮,1
2021,1,2021/1/1,臺東縣,太麻里鄉,1
2021,1,2021/1/1,臺東縣,東河鄉,1
2021,1,2021/1/1,花蓮縣,花蓮市,6
2021,1,2021/1/1,花蓮縣,鳳林鎮,1
2021,1,2021/1/1,花蓮縣,玉里鎮,1
2021,1,2021/1/1,花蓮縣,新城鄉,61
2021,1,2021/1/1,花蓮縣,吉安鄉,3
2021,1,2021/1/1,花蓮縣,瑞穗鄉,1
2021,1,2021/1/1,澎湖縣,馬公市,3
2021,1,2021/1/1,澎湖縣,白沙鄉,1
2021,1,2021/1/1,基隆市,中正區,4
2021,1,2021/1/1,基隆市,暖暖區,1
2021,1,2021/1/1,基隆市,仁愛區,1
2021,1,2021/1/1,基隆市,中山區,1
2021,1,2021/1/1,基隆市,信義區,4
2021,1,2021/1/1,新竹市,新竹市,17
2021,1,2021/1/1,嘉義市,嘉義市,16
2021,2,2021/1/4,新北市,板橋區,17
2021,2,2021/1/4,新北市,三重區,8
2021,2,2021/1/4,新北市,中和區,14
2021,2,2021/1/4,新北市,永和區,9
2021,2,2021/1/4,新北市,新莊區,9
2021,2,2021/1/4,新北市,新店區,5
2021,2,2021/1/4,新北市,樹林區,1
2021,2,2021/1/4,新北市,鶯歌區,2
2021,2,2021/1/4,新北市,三峽區,1
2021,2,2021/1/4,新北市,淡水區,12
2021,2,2021/1/4,新北市,汐止區,7
2021,2,2021/1/4,新北市,瑞芳區,3
2021,2,2021/1/4,新北市,土城區,3
2021,2,2021/1/4,新北市,蘆洲區,8
2021,2,2021/1/4,新北市,五股區,3
2021,2,2021/1/4,新北市,三芝區,2
2021,2,2021/1/4,新北市,金山區,1
2021,2,2021/1/4,新北市,萬里區,6
2021,2,2021/1/4,臺北市,松山區,3
2021,2,2021/1/4,臺北市,信義區,4
2021,2,2021/1/4,臺北市,大安區,6
2021,2,2021/1/4,臺北市,中山區,9
2021,2,2021/1/4,臺北市,中正區,2
2021,2,2021/1/4,臺北市,大同區,9
2021,2,2021/1/4,臺北市,萬華區,7
2021,2,2021/1/4,臺北市,文山區,12
2021,2,2021/1/4,臺北市,南港區,3
2021,2,2021/1/4,臺北市,內湖區,15
2021,2,2021/1/4,臺北市,士林區,15
2021,2,2021/1/4,臺北市,北投區,17
2021,2,2021/1/4,桃園市,桃園區,19
2021,2,2021/1/4,桃園市,中壢區,14
2021,2,2021/1/4,桃園市,平鎮區,3
2021,2,2021/1/4,桃園市,八德區,3
2021,2,2021/1/4,桃園市,楊梅區,7
2021,2,2021/1/4,桃園市,大溪區,3
2021,2,2021/1/4,桃園市,蘆竹區,5
2021,2,2021/1/4,桃園市,龜山區,3
2021,2,2021/1/4,桃園市,龍潭區,3
2021,2,2021/1/4,桃園市,觀音區,2
2021,2,2021/1/4,臺中市,東區,1
2021,2,2021/1/4,臺中市,南區,4
2021,2,2021/1/4,臺中市,西區,1
2021,2,2021/1/4,臺中市,北區,13
2021,2,2021/1/4,臺中市,西屯區,10
2021,2,2021/1/4,臺中市,南屯區,8
2021,2,2021/1/4,臺中市,北屯區,5
2021,2,2021/1/4,臺中市,豐原區,3
2021,2,2021/1/4,臺中市,東勢區,1
2021,2,2021/1/4,臺中市,大甲區,1
2021,2,2021/1/4,臺中市,清水區,3
2021,2,2021/1/4,臺中市,沙鹿區,1
2021,2,2021/1/4,臺中市,梧棲區,6
2021,2,2021/1/4,臺中市,大雅區,2
2021,2,2021/1/4,臺中市,太平區,1
2021,2,2021/1/4,臺中市,大里區,9
2021,2,2021/1/4,臺南市,新營區,5
2021,2,2021/1/4,臺南市,鹽水區,5
2021,2,2021/1/4,臺南市,柳營區,1
2021,2,2021/1/4,臺南市,後壁區,1
2021,2,2021/1/4,臺南市,東山區,1
2021,2,2021/1/4,臺南市,下營區,1
2021,2,2021/1/4,臺南市,六甲區,2
2021,2,2021/1/4,臺南市,官田區,1
2021,2,2021/1/4,臺南市,佳里區,4
2021,2,2021/1/4,臺南市,學甲區,3
2021,2,2021/1/4,臺南市,七股區,1
2021,2,2021/1/4,臺南市,北門區,1
2021,2,2021/1/4,臺南市,新化區,3
2021,2,2021/1/4,臺南市,善化區,1
2021,2,2021/1/4,臺南市,玉井區,1
2021,2,2021/1/4,臺南市,仁德區,1
2021,2,2021/1/4,臺南市,歸仁區,3
2021,2,2021/1/4,臺南市,關廟區,1
2021,2,2021/1/4,臺南市,永康區,1
2021,2,2021/1/4,臺南市,東區,5
2021,2,2021/1/4,臺南市,南區,5
2021,2,2021/1/4,臺南市,北區,9
2021,2,2021/1/4,臺南市,安南區,13
2021,2,2021/1/4,臺南市,安平區,2
2021,2,2021/1/4,臺南市,中西區,7
2021,2,2021/1/4,高雄市,左營區,4
2021,2,2021/1/4,高雄市,楠梓區,6
2021,2,2021/1/4,高雄市,三民區,12
2021,2,2021/1/4,高雄市,前金區,1
2021,2,2021/1/4,高雄市,前鎮區,4
2021,2,2021/1/4,高雄市,旗津區,1
2021,2,2021/1/4,高雄市,小港區,2
2021,2,2021/1/4,高雄市,鳳山區,7
2021,2,2021/1/4,高雄市,林園區,5
2021,2,2021/1/4,高雄市,大樹區,2
2021,2,2021/1/4,高雄市,仁武區,3
2021,2,2021/1/4,高雄市,鳥松區,1
2021,2,2021/1/4,高雄市,岡山區,5
2021,2,2021/1/4,高雄市,橋頭區,2
2021,2,2021/1/4,高雄市,茄萣區,2
2021,2,2021/1/4,高雄市,永安區,1
2021,2,2021/1/4,高雄市,甲仙區,1
2021,2,2021/1/4,宜蘭縣,宜蘭市,6
2021,2,2021/1/4,宜蘭縣,蘇澳鎮,2
2021,2,2021/1/4,宜蘭縣,礁溪鄉,1
2021,2,2021/1/4,宜蘭縣,員山鄉,2
2021,2,2021/1/4,宜蘭縣,五結鄉,2
2021,2,2021/1/4,宜蘭縣,三星鄉,1
2021,2,2021/1/4,新竹縣,竹北市,12
2021,2,2021/1/4,新竹縣,新埔鎮,1
2021,2,2021/1/4,新竹縣,竹東鎮,4
2021,2,2021/1/4,新竹縣,新豐鄉,1
2021,2,2021/1/4,新竹縣,寶山鄉,1
2021,2,2021/1/4,苗栗縣,苗栗市,2
2021,2,2021/1/4,苗栗縣,苑裡鎮,1
2021,2,2021/1/4,苗栗縣,竹南鎮,6
