日期,開盤價,最高價,最低價,收盤價,交易量
2023/2/17,444.8598,446.2147,438.5370,440.7951,634976
2023/2/20,442.6017,448.0213,441.2468,447.1180,380008
2023/2/21,450.7311,450.7311,440.7951,441.2468,623979
2023/2/22,441.2468,444.4082,432.2141,444.4082,1331020
2023/2/23,444.8598,445.3115,439.4402,441.2468,400208
2023/2/24,442.6017,442.6017,432.2141,434.0206,743011
2023/3/1,438.0853,439.8919,429.9559,436.2788,1755091
2023/3/2,434.4723,445.7631,434.0206,435.3755,1448950
2023/3/3,427.2461,427.2461,418.2134,420.4716,2470039
2023/3/6,421.8265,424.9879,419.1167,420.9232,1145981
2023/3/7,421.3749,434.4723,421.3749,426.3428,1258966
2023/3/8,423.1814,433.5690,422.7298,429.9559,1084020
2023/3/9,432.6657,434.9239,423.6330,423.6330,651187
2023/3/10,423.6330,427.6977,420.0200,425.4396,680972
2023/3/13,425.4396,425.4396,418.2134,420.9232,583067
2023/3/14,416.8585,418.2134,407.3742,411.4389,1561079
2023/3/15,419.5683,419.5683,411.4389,412.3422,573042
2023/3/16,412.3422,417.7618,405.5677,408.2775,682019
2023/3/17,411.8905,412.7938,405.1160,405.1160,1202939
2023/3/20,410.9873,413.6971,408.2775,411.4389,810150
2023/3/21,417.7618,417.7618,410.9873,412.7938,615977
2023/3/22,419.5683,424.0847,417.7618,420.4716,1120054
2023/3/23,420.4716,425.4396,418.6651,424.9879,660145
2023/3/24,426.3428,431.7625,425.4396,428.1494,784005
2023/3/27,428.1494,432.6657,428.1494,430.8592,601076
2023/3/28,432.2141,435.8272,429.0527,429.5043,718946
2023/3/29,451.6344,451.6344,438.0853,448.4729,2036508
2023/3/30,451.1827,451.1827,441.6984,448.9245,1099074
2023/3/31,443.0533,449.8278,443.0533,447.1180,916332
2023/4/6,443.0533,446.6664,433.5690,434.9239,646122
2023/4/7,434.4723,439.8919,433.5690,434.4723,370907
2023/4/10,436.2788,440.7951,434.9239,435.3755,188067
2023/4/11,434.4723,445.3115,433.5690,439.8919,798958
2023/4/12,444.4082,449.3762,441.6984,446.2147,530509
2023/4/13,446.2148,446.6664,438.5370,441.6984,426192
2023/4/14,445.3115,449.8279,442.6017,449.8279,390065
2023/4/17,449.8279,450.2795,441.6984,443.0533,225090
2023/4/18,448.4729,448.4729,439.4402,440.7951,324947
2023/4/19,438.0854,448.0213,438.0854,443.0533,390040
2023/4/20,443.0533,443.0533,438.0853,438.5370,203975
2023/4/21,440.7951,445.3115,436.2788,438.5370,274133
2023/4/24,441.2468,442.6017,439.4403,440.3435,164041
2023/4/25,438.9886,440.7951,431.3108,431.3108,371973
2023/4/26,432.6657,442.1500,432.6657,441.2468,410102
2023/4/27,437.1821,444.4082,436.2788,437.6337,249940
2023/4/28,439.4403,445.3115,439.4403,440.3435,253010
2023/5/2,439.8919,444.8599,436.7305,440.3435,345075
2023/5/3,442.6017,456.1507,438.5370,451.6344,906055
2023/5/4,451.6344,455.2474,448.4729,451.6344,437961
2023/5/5,451.6344,451.6344,438.0853,443.5049,636005
2023/5/8,450.2795,450.2795,439.8919,439.8919,297090
2023/5/9,439.8919,442.6017,434.4723,438.0853,352578
2023/5/10,438.9886,440.7951,424.0846,434.0206,432971
2023/5/11,435.3755,435.3755,426.7945,430.4076,315034
2023/5/12,434.4723,438.0853,427.2461,435.3755,274005
2023/5/15,429.9559,434.0206,427.6978,430.4076,409043
2023/5/16,434.0206,436.2788,429.5043,432.6657,346968
2023/5/17,432.2141,435.8272,429.0527,433.1174,570980
2023/5/18,437.1821,439.8919,436.2788,438.5370,299153
2023/5/19,444.4082,447.1180,442.6017,443.5049,484070
2023/5/22,448.9245,448.9245,434.0206,435.3755,521142
2023/5/23,435.3755,437.6337,429.5043,434.4723,510010
2023/5/24,433.5690,433.5690,428.1494,430.8592,424964
2023/5/25,425.4396,426.3429,415.5036,415.5036,1270900
2023/5/26,415.5036,420.9232,414.1487,419.1167,708030
2023/5/29,422.7298,426.3429,420.9232,424.5363,629137
2023/5/30,424.5363,426.3428,416.8585,420.9232,1227972
2023/5/31,420.9232,425.4396,420.9232,423.6330,698374
2023/6/1,424.5363,425.8912,417.7618,424.9879,329443
2023/6/2,431.3108,441.6984,429.5043,438.0853,1205275
2023/6/5,441.2468,441.2468,431.7624,438.0853,1204098
2023/6/6,438.9886,449.8279,437.1821,445.7632,1301280
2023/6/7,442.1501,442.1501,436.2788,441.6984,781998
2023/6/8,437.1821,441.6984,434.4723,439.8919,687521
2023/6/9,438.9886,440.3435,433.5690,440.3435,899211
2023/6/12,440.7951,443.9566,438.0853,442.1500,412968
2023/6/13,442.6017,443.9566,436.2788,436.7304,607021
2023/6/14,436.7305,441.6984,434.0207,440.3435,883974
2023/6/15,448.2987,463.7411,446.4269,463.7411,1573881
2023/6/16,463.2732,465.1450,454.8500,461.4014,1465191
2023/6/19,467.9527,475.4400,458.1257,464.2091,1313250
2023/6/20,465.1450,467.4848,458.5937,458.5937,975964
2023/6/21,460.9334,470.7604,459.0616,467.9527,881216
2023/6/26,471.6964,474.5041,464.6771,469.8246,914125
2023/6/27,467.9527,481.9913,467.9527,477.3118,866079
2023/6/28,479.1836,481.9913,470.7604,476.3759,767465
2023/6/29,481.9913,486.6709,474.5041,477.3118,344132
2023/6/30,467.0168,469.8245,458.5937,467.4848,758976
2023/7/3,468.8886,479.1836,464.2091,474.5041,367150
2023/7/4,481.9913,487.6067,475.4400,486.6708,521212
2023/7/5,484.7990,484.7990,472.6323,477.3118,486201
2023/7/6,468.8886,475.4400,465.6130,467.4848,797104
2023/7/7,467.4848,467.4848,458.1257,463.2732,567972
2023/7/10,456.7218,465.6129,456.7218,457.6577,665122
2023/7/11,463.2732,467.0168,459.9976,462.8053,362976
2023/7/12,459.5296,463.2732,458.5937,462.3373,345039
2023/7/13,465.1450,465.1450,455.7859,455.7859,583498
2023/7/14,462.3373,464.6771,457.6578,459.0616,643979
2023/7/17,459.0616,467.9527,459.0616,463.7411,264095
2023/7/18,460.4655,471.6964,460.4655,467.9527,466940
2023/7/19,474.5041,479.1836,466.0809,474.5041,870060
2023/7/20,481.0554,489.4786,480.1195,487.6068,1018192
2023/7/21,488.5427,494.1581,480.1195,489.4786,924269
2023/7/24,492.2863,506.3249,486.6709,500.7094,1038362
2023/7/25,504.4530,518.4916,500.7094,513.8121,1218199
2023/7/26,514.7480,525.0430,514.7480,519.4276,965504
2023/7/27,515.6839,524.1070,499.7735,510.0685,1053006
2023/7/28,506.3249,514.7480,502.5813,511.9403,478250
2023/7/31,506.3248,517.5557,506.3248,507.2607,604038
2023/8/1,512.8762,512.8762,504.4530,506.3248,435990
2023/8/2,524.1071,524.1071,496.9658,501.6454,790259
2023/8/4,500.7094,513.8121,500.7094,512.8762,503399
2023/8/7,503.5171,508.1966,486.6708,491.3503,1129996
2023/8/8,505.3889,519.4275,504.4530,515.6839,2028143
2023/8/9,490.4145,492.2863,464.2091,464.2091,3041210
2023/8/10,449.7026,468.8886,442.6833,464.2091,1617009
2023/8/11,467.9527,486.6708,467.0168,480.1195,1251151
2023/8/14,480.1195,480.1195,467.9527,470.7604,814011
2023/8/15,481.9913,481.9913,471.6963,472.6322,656097
2023/8/16,466.0809,471.6964,462.3373,462.3373,836351
2023/8/17,458.5937,465.6129,456.2539,461.8693,694048
2023/8/18,459.9975,463.2732,451.1064,451.1064,407367
2023/8/21,448.2987,463.2732,448.2987,455.3180,625484
2023/8/22,456.2539,457.6578,449.2346,456.2539,346978
2023/8/23,456.2539,467.9527,456.2539,466.0809,320157
2023/8/24,460.4655,463.2732,456.7219,459.9975,604867
2023/8/25,462.3373,464.2091,456.7219,460.9334,686103
2023/8/28,458.5937,458.5937,452.9783,455.3180,367957
2023/8/29,458.5937,475.4399,455.7859,472.6322,960091
2023/8/30,472.6323,472.6323,464.2091,464.2091,515986
2023/8/31,463.2732,476.3759,463.2732,476.3759,1450151
2023/9/1,479.1836,486.6708,473.5682,483.8631,771314
2023/9/4,495.0940,496.0299,487.6068,494.1581,524148
2023/9/5,496.9658,496.9658,485.7349,490.4145,303025
2023/9/6,490.4144,490.4144,479.1836,484.7990,633630
2023/9/7,481.0554,483.8631,473.5682,477.3118,547976
2023/9/8,489.4786,494.1581,481.9913,487.6068,1358201
2023/9/11,487.6068,487.6068,471.6964,481.9913,709905
2023/9/12,481.9913,485.7350,478.2477,481.9913,320972
2023/9/13,486.6709,486.6709,472.6323,477.3118,375100
2023/9/14,485.7349,485.7349,478.2477,479.1836,421972
2023/9/15,479.1836,481.0554,469.8245,476.3759,1141266
2023/9/18,471.6963,477.3118,468.8886,474.5041,245010
2023/9/19,475.4399,477.3118,471.6963,472.6322,314028
2023/9/20,475.4400,476.3759,467.9527,467.9527,257978
2023/9/21,467.9527,468.8887,462.8053,462.8053,539007
2023/9/22,464.2091,467.9527,461.4014,463.2732,423002
2023/9/25,467.0168,470.7604,465.1450,467.0168,261010
2023/9/26,464.6771,467.0168,459.9975,463.2732,566886
2023/9/27,462.3373,466.0809,458.5937,458.5937,517965
2023/9/28,458.5937,459.9975,455.3180,455.7859,691065
2023/10/2,460.4655,472.6323,458.1257,467.9527,674042
2023/10/3,463.2732,465.6130,459.5296,462.3373,523040
2023/10/4,461.4014,461.4014,454.8500,455.7859,538985
2023/10/5,457.6578,470.7604,456.2539,467.9527,539067
2023/10/6,466.5489,468.8886,463.7412,466.0809,308005
2023/10/11,471.6963,474.5040,463.2732,472.6322,483985
2023/10/12,472.6323,473.5682,465.1450,471.6964,372979
2023/10/13,467.9527,473.5681,465.6129,472.6322,437208
2023/10/16,472.6323,475.4400,466.5489,466.5489,207993
2023/10/17,475.4400,495.0940,470.7604,490.4145,1341080
2023/10/18,496.0299,500.7094,490.4144,499.7735,1302376
2023/10/19,499.7735,499.7735,483.8631,491.3503,873260
2023/10/20,486.6709,499.7735,483.8632,497.9017,739988
2023/10/23,498.8376,502.5812,493.2222,495.0940,346043
2023/10/24,491.3503,493.2222,483.8631,491.3503,414012
2023/10/25,490.4145,499.7735,485.7350,496.9658,332079
2023/10/26,490.4145,496.9658,487.6068,487.6068,291194
2023/10/27,484.7990,489.4786,473.5682,473.5682,505009
2023/10/30,468.8887,484.7990,468.8887,481.9913,309100
2023/10/31,475.4400,488.5427,475.4400,481.0554,523986
2023/11/1,484.7990,493.2222,480.1195,487.6068,556162
2023/11/2,492.2863,505.3890,488.5427,501.6454,710232
2023/11/3,528.7866,536.2738,520.3634,525.9789,1476673
2023/11/6,525.9788,533.4661,515.6839,528.7866,838168
2023/11/7,525.9789,535.3379,522.2352,530.6584,525367
2023/11/8,525.0430,550.3124,523.1711,545.6329,1547605
2023/11/9,544.6970,556.8638,540.9534,554.9919,1464251
2023/11/10,552.1842,556.8637,540.9533,545.6329,1264108
2023/11/13,554.0560,557.7996,537.2097,543.7610,1286217
2023/11/14,547.5047,547.5047,538.1457,541.8893,549355
2023/11/15,545.6329,546.5688,539.0815,546.5688,611244
2023/11/16,546.5688,546.5688,540.0174,546.5688,440310
2023/11/17,544.6970,545.6329,533.4661,540.9534,596006
2023/11/20,540.9534,540.9534,525.9789,535.3380,575265
2023/11/21,529.7225,539.0816,529.7225,535.3380,237988
2023/11/22,533.4661,535.3379,531.5943,533.4661,183008
2023/11/23,532.5302,540.9533,532.5302,538.1456,327699
2023/11/24,538.1456,540.0174,535.3379,539.0815,240028
2023/11/27,541.8892,555.9278,540.0174,543.7610,596073
2023/11/28,546.5688,552.1842,543.7611,549.3765,580681
2023/11/29,544.6970,553.1201,541.8893,546.5688,889573
2023/11/30,547.5047,559.6715,546.5688,554.9919,1187692
2023/12/1,554.9920,556.8638,548.4406,556.8638,421304
2023/12/4,554.9919,557.7996,549.3765,552.1842,363075
2023/12/5,552.1843,555.9279,545.6329,550.3124,715168
2023/12/6,552.1842,552.1842,545.6329,551.2483,331466
2023/12/7,552.1842,552.1842,540.9533,545.6329,343531
2023/12/8,547.5047,548.4406,536.2738,540.0175,470319
2023/12/11,541.8893,543.7611,535.3380,542.8252,507151
2023/12/12,543.7611,543.7611,529.7225,533.4661,622195
2023/12/13,529.7225,535.3379,525.0430,533.4661,707151
2023/12/14,533.4661,538.1457,528.7866,533.4661,842080
2023/12/15,540.0174,540.0174,530.6584,531.5943,899077
2023/12/18,532.5302,540.0174,528.7866,537.2097,587179
2023/12/19,533.4661,540.9534,531.5943,535.3380,373036
2023/12/20,539.0815,539.0815,529.7225,530.6584,453218
2023/12/21,524.1071,529.7225,517.5557,519.4276,753008
2023/12/22,513.8121,519.4275,508.1967,515.6839,620051
2023/12/25,515.6839,519.4275,512.8762,513.8121,162039
2023/12/26,522.2352,522.2352,514.7480,521.2993,122276
2023/12/27,521.2993,524.1070,517.5557,521.2993,381002
2023/12/28,516.6198,525.0430,516.6198,523.1711,275516
2023/12/29,526.9148,528.7866,523.1712,525.9789,335066
2024/1/2,525.0430,526.9148,516.6198,516.6198,421019
2024/1/3,513.8121,524.1071,508.1967,508.1967,414128
2024/1/4,523.1711,523.1711,511.0044,514.7480,386033
2024/1/5,520.3634,520.3634,512.8762,514.7480,368221
2024/1/8,516.6198,521.2993,508.1966,511.0044,318510
2024/1/9,516.6198,516.6198,504.4530,506.3248,592177
2024/1/10,505.3889,516.6198,505.3889,516.6198,292048
2024/1/11,514.7480,517.5557,511.9403,512.8762,360085
2024/1/12,512.8762,514.7480,507.2607,513.8121,401053
2024/1/15,514.7480,520.3634,511.9403,514.7480,264042
2024/1/16,511.9403,513.8121,504.4531,505.3890,450052
2024/1/17,505.3889,509.1325,501.6453,502.5812,797024
2024/1/18,500.7094,502.5812,490.4145,490.4145,497282
2024/1/19,487.6067,496.9658,487.6067,492.2863,620160
2024/1/22,492.2863,501.6453,490.4144,499.7735,360075
2024/1/23,505.3889,505.3889,499.7735,503.5171,394160
2024/1/24,511.0044,511.0044,501.6453,506.3248,702050
2024/1/25,506.3249,516.6198,506.3249,516.6198,413120
2024/1/26,515.6839,517.5557,511.0044,514.7480,236540
2024/1/29,511.9403,514.7480,510.0685,512.8762,329083
2024/1/30,519.4276,519.4276,510.0685,511.9403,330039
2024/1/31,507.2608,515.6839,506.3249,511.9403,313007
2024/2/1,519.4276,523.1712,513.8121,519.4276,541006
2024/2/2,519.4275,527.8507,515.6839,524.1071,492150
2024/2/5,516.6198,520.3635,515.6839,520.3635,234178
2024/2/15,521.2993,522.2352,499.7735,502.5812,1091123
2024/2/16,506.3249,507.2608,498.8376,504.4531,737412
2024/2/19,510.0685,510.0685,480.1195,487.6068,2225057
2024/2/20,486.6709,514.7480,486.6709,509.1326,1239136
2024/2/21,508.1967,516.6198,505.3890,512.8762,636002
2024/2/22,519.4275,519.4275,509.1325,510.0685,347045
2024/2/23,509.1326,510.0685,496.0299,499.7735,729112
2024/2/26,497.9017,502.5812,492.2863,496.0299,718090
2024/2/27,499.7735,505.3890,496.9658,501.6454,360101
2024/2/29,497.9017,506.3249,496.0299,505.3890,685261
2024/3/1,511.9403,531.5943,510.0685,527.8507,1218207
2024/3/4,524.1071,524.1071,516.6198,516.6198,408216
2024/3/5,520.3634,520.3634,511.0044,511.0044,306036
2024/3/6,512.8762,516.6198,511.0044,511.0044,183071
2024/3/7,507.2607,511.9403,498.8376,507.2607,390076
2024/3/8,528.7866,542.8252,524.1071,531.5943,1143363
2024/3/11,524.1070,533.4661,522.2352,528.7866,410302
2024/3/12,532.5302,533.4661,525.0429,528.7866,561207
2024/3/13,524.1071,531.5943,523.1712,524.1071,348005
2024/3/14,522.2353,541.8893,522.2353,541.8893,953378
2024/3/15,541.8892,542.8251,533.4661,537.2097,734188
2024/3/18,538.1456,538.1456,530.6584,532.5302,364025
2024/3/19,527.8507,528.7866,516.6198,516.6198,943056
2024/3/20,514.7480,525.9789,514.7480,516.6198,1170061
2024/3/21,518.4916,520.3634,511.0044,513.8121,484044
2024/3/22,505.3889,510.0685,496.9658,506.3248,1456041
2024/3/25,500.7094,513.8121,500.7094,506.3248,534161
2024/3/26,507.2607,513.8121,507.2607,510.0685,710016
2024/3/27,510.0685,515.6839,509.1326,515.6839,435080
2024/3/28,511.9403,518.4916,511.9403,511.9403,420284
2024/3/29,511.9403,521.2994,511.9403,519.4276,226000
2024/4/1,521.2994,522.2353,506.3249,508.1967,414410
2024/4/2,514.7480,514.7480,508.1966,513.8121,358069
2024/4/3,515.6839,515.6839,509.1326,511.0044,467105
2024/4/8,511.0044,514.7480,508.1966,510.0685,566025
2024/4/9,509.1325,512.8762,505.3889,510.0685,421033
2024/4/10,510.0685,519.4275,510.0685,518.4916,396328
2024/4/11,518.9713,527.6048,516.0934,516.0934,767165
2024/4/12,514.1749,519.9305,505.5413,505.5413,940052
2024/4/15,504.5820,505.5413,492.1114,492.1114,648125
2024/4/16,491.1521,491.1521,482.5186,484.4371,448123
2024/4/17,484.4371,485.3964,467.1701,474.8443,1755031
2024/4/18,475.3240,481.5593,465.2515,479.6407,922056
2024/4/19,471.0072,479.1611,466.2108,467.1701,1303109
2024/4/22,474.3647,484.4371,467.6497,477.7222,1484414
2024/4/23,482.5186,487.3150,478.6814,484.4371,872129
2024/4/24,490.1928,497.8671,485.3964,490.1928,953070
2024/4/25,489.2335,493.0707,482.5186,490.1928,529037
2024/4/26,491.1521,496.9078,488.2743,491.1521,750020
2024/4/29,497.8671,498.8263,493.0707,497.8671,565400
2024/4/30,494.9892,499.7856,493.0707,494.0299,402048
2024/5/2,490.1928,491.1521,473.8850,474.8443,975378
2024/5/3,479.6407,483.4779,473.8850,474.8443,613030
2024/5/6,479.6407,480.6000,475.3240,477.2425,500223
2024/5/7,478.6814,479.1611,466.2108,470.5276,955204
2024/5/8,471.0072,472.9258,467.1701,470.5276,281093
2024/5/9,470.5275,471.9665,465.2515,465.2515,469080
2024/5/10,468.6090,469.0886,463.3329,468.1293,288045
2024/5/13,466.6904,469.0886,464.2922,467.1701,260104
2024/5/14,469.0886,471.0072,467.6497,470.0479,304100
2024/5/15,471.9665,476.7629,469.0886,470.0479,398105
2024/5/16,475.8036,475.8036,467.6497,467.6497,365017
2024/5/17,467.1701,470.0479,465.2515,467.1701,450108
2024/5/20,467.1701,467.1701,462.3737,462.8533,505522
2024/5/21,461.4144,461.4144,447.0251,447.0251,1049482
2024/5/22,448.9437,454.6994,446.0659,447.0251,982108
2024/5/23,442.7084,461.8940,442.2287,457.0976,1327155
2024/5/24,471.0072,480.6000,466.6904,467.6497,2411286
2024/5/27,468.6090,468.6090,455.1790,458.5365,1377266
2024/5/28,459.0162,467.6497,459.0162,466.6904,612168
2024/5/29,460.9347,471.0072,460.9347,465.2515,1063017
2024/5/30,460.4551,464.7719,457.5773,462.3737,547005
2024/5/31,462.3737,471.0072,462.3737,465.2515,1154023
2024/6/3,468.1294,475.3240,468.1294,474.8443,523400
2024/6/4,469.0886,477.7221,467.1701,471.4868,836223
2024/6/5,476.7629,484.4371,475.3239,479.1611,831505
2024/6/6,486.3557,503.6228,486.3557,502.6635,1791439
2024/6/7,504.5821,534.3198,504.5821,528.5641,3111618
2024/6/11,520.8898,528.5641,516.0934,517.0527,1102200
2024/6/12,518.0120,518.9713,513.2156,513.2156,551503
2024/6/13,514.1749,519.9306,507.4599,516.0934,908346
2024/6/14,514.1749,517.0527,505.5413,513.2156,769814
2024/6/17,509.3785,513.2156,506.5006,510.3377,513248
2024/6/18,510.3377,511.2970,501.7042,505.5413,805343
2024/6/19,506.5006,519.9306,506.5006,510.3377,629219
2024/6/20,511.2970,513.2156,505.5413,512.2563,497154
2024/6/21,512.2563,515.1341,504.5820,506.5006,756019
2024/6/24,504.5821,522.8084,502.6635,516.0934,756069
2024/6/25,518.0120,523.7677,507.4599,518.0120,928196
2024/6/26,515.1341,516.0934,508.4192,511.2970,939068
2024/6/27,506.5006,513.2156,501.7042,511.2970,985162
2024/6/28,506.5006,514.1748,503.6227,507.4599,835249
2024/7/1,503.6228,503.6228,486.3557,492.1114,1313305
2024/7/2,480.6000,483.4778,472.9257,476.2832,1546600
2024/7/3,470.0479,506.5006,470.0479,499.7856,1881272
2024/7/4,506.5006,509.3785,501.7042,502.6635,657552
2024/7/5,507.4599,518.9713,501.7042,514.1749,1217450
2024/7/8,512.2563,527.6048,505.5413,521.8491,1489177
2024/7/9,519.9306,539.1162,519.9306,530.4827,1533226
2024/7/10,532.4012,532.4012,518.9712,524.7269,592234
2024/7/11,521.8491,524.7269,512.2563,518.9713,793109
2024/7/12,519.9305,527.6048,514.1748,518.0120,855226
2024/7/15,523.7677,528.5641,518.0120,525.6862,799517
2024/7/16,525.6862,527.6048,519.9306,520.8898,540669
2024/7/17,520.8898,531.4419,520.8898,525.6862,684420
2024/7/18,527.6048,527.6048,519.9305,527.6048,361374
2024/7/19,521.8491,526.6455,516.0934,525.6862,631802
2024/7/22,521.8491,524.7270,508.4192,514.1749,453266
2024/7/23,515.1341,521.8491,511.2970,518.0120,536023
2024/7/26,490.1928,503.6228,490.1928,498.8264,1152020
2024/7/29,499.7856,513.2156,497.8671,506.5006,513600
2024/7/30,500.7449,507.4599,499.7856,506.5006,213300
2024/7/31,507.4599,510.3377,503.6228,506.5006,156030
2024/8/1,511.2970,521.8491,507.4599,518.9713,390724
2024/8/2,511.2970,512.2563,497.8671,502.6635,653142
2024/8/5,490.1928,496.9078,467.1701,470.0479,915410
2024/8/6,481.5593,481.5593,451.3419,464.2922,647131
2024/8/7,462.3737,486.3557,462.3737,485.3964,621255
2024/8/8,474.8443,484.4371,471.4868,479.6407,628930
2024/8/9,495.9485,495.9485,473.4054,477.2425,1436078
2024/8/12,475.8036,487.3150,475.8036,482.5186,494121
2024/8/13,486.3557,486.3557,467.1701,471.9665,1207252
2024/8/14,477.7222,483.4779,472.9258,480.6000,710004
2024/8/15,484.4371,484.4371,474.3647,475.3239,876200
2024/8/16,483.4778,513.2156,482.5186,507.4599,1750355
2024/8/19,513.2156,513.2156,496.9078,498.8264,431073
2024/8/20,498.8264,508.4192,494.0300,495.9485,367088
2024/8/21,502.6635,516.0934,499.7856,512.2563,995069
2024/8/22,511.2970,514.1748,505.5413,508.4192,320029
2024/8/23,503.6228,512.2563,502.6635,506.5006,340150
2024/8/26,506.5006,522.8084,504.5820,517.0527,765353
2024/8/27,512.2563,518.9713,509.3785,516.0934,277216
2024/8/28,515.1341,515.1341,506.5006,509.3784,212025
2024/8/29,500.7449,507.4599,499.7856,503.6228,278166
2024/8/30,502.6635,518.0120,502.6635,514.1749,1520438
2024/9/2,509.3785,520.8898,507.4599,510.3377,275114
2024/9/3,509.3784,514.1748,508.4192,512.2563,218060
2024/9/4,494.9892,509.3784,489.2335,496.9078,800023
2024/9/5,518.9713,518.9713,500.7449,500.7449,465055
2024/9/6,501.7042,508.4192,499.7856,505.5413,314000
2024/9/9,494.0299,500.7449,489.2335,494.0299,514203
2024/9/10,494.0300,506.5006,494.0300,503.6228,770022
2024/9/11,503.6228,503.6228,494.0299,494.0299,306012
2024/9/12,506.5006,506.5006,497.8671,505.5413,267211
2024/9/13,505.5413,517.0527,505.5413,514.1749,469174
2024/9/16,509.3785,513.2156,507.4599,513.2156,247193
2024/9/18,510.3377,526.6455,510.3377,523.7676,831086
2024/9/19,522.8084,523.7676,513.2155,523.7676,504610
2024/9/20,527.6048,532.4012,522.8084,532.4012,1169264
2024/9/23,532.4012,539.1162,527.6048,532.4012,555079
2024/9/24,529.5234,537.1976,527.6048,537.1976,490055
2024/9/25,541.9940,553.5054,538.1569,545.8311,1407309
2024/9/26,546.7904,549.6682,538.1569,545.8311,886073
2024/9/27,539.1162,542.9533,535.2790,541.0347,567315
2024/9/30,532.4012,533.3605,517.0527,522.8084,812200
2024/10/1,518.9713,522.8084,516.0934,521.8491,366070
2024/10/4,512.2563,529.5234,512.2563,520.8898,366063
2024/10/7,520.8898,529.5234,518.0120,522.8084,289109
2024/10/8,518.0120,520.8898,512.2563,517.0527,381079
2024/10/9,528.5641,531.4419,521.8491,524.7269,542204
2024/10/11,527.6048,547.7497,526.6455,540.0754,1018042
2024/10/14,538.1569,541.9940,534.3198,536.2383,404280
2024/10/15,537.1976,543.9126,525.6862,527.6048,395050
2024/10/16,519.9306,535.2791,519.9306,530.4827,556032
2024/10/17,524.7270,534.3198,521.8491,530.4827,344195
2024/10/18,530.4826,535.2791,529.5234,535.2791,301190
2024/10/21,537.1976,541.0347,526.6455,532.4012,487011
2024/10/22,527.6048,533.3605,521.8491,533.3605,397016
2024/10/23,527.6048,531.4419,523.7677,525.6862,327191
2024/10/24,523.7677,526.6455,518.0120,520.8898,209116
2024/10/25,520.8898,524.7269,519.9305,524.7269,181165
2024/10/28,522.8084,523.7677,517.0527,520.8898,159005
2024/10/29,517.0527,520.8898,511.2970,515.1342,285088
2024/10/30,517.0527,521.8491,514.1749,520.8898,346297
2024/11/1,520.8898,520.8898,494.9892,495.9485,767807
2024/11/4,496.9078,507.4599,496.9078,507.4599,380234
2024/11/5,509.3785,521.8491,507.4599,520.8898,483040
2024/11/6,517.0527,524.7270,508.4192,510.3377,237401
2024/11/7,505.5413,527.6048,505.5413,527.6048,429180
2024/11/8,543.9126,568.8539,542.9533,556.3832,1455103
2024/11/11,555.4239,555.4239,543.9126,545.8311,591060
2024/11/12,536.2383,539.1162,525.6862,527.6048,479119
2024/11/13,520.8898,534.3198,520.8898,526.6455,404035
2024/11/14,523.7677,529.5234,518.0120,520.8898,379176
2024/11/15,527.6048,528.5641,515.1341,519.9305,473128
2024/11/18,522.8084,527.6048,511.2970,526.6455,536266
2024/11/19,527.6048,527.6048,515.1342,521.8491,571050
2024/11/20,506.5006,506.5006,506.5006,506.5006,554841
2024/11/21,514.1748,527.6048,514.1748,518.9713,742038
2024/11/22,518.9713,527.6048,518.0120,521.8491,375915
2024/11/25,526.6455,530.4826,521.8491,523.7676,773110
2024/11/26,522.8084,536.2383,519.9306,529.5234,624049
2024/11/27,527.6048,527.6048,518.9713,518.9713,242111
2024/11/28,520.8898,520.8898,509.3784,511.2970,325121
2024/11/29,505.5413,512.2563,501.7042,508.4192,427126
2024/12/2,514.1749,525.6862,512.2563,521.8491,379221
2024/12/3,522.8084,527.6048,517.0527,523.7676,448160
2024/12/4,526.6455,527.6048,500.7449,509.3784,1084175
2024/12/5,510.3377,512.2563,504.5820,510.3377,593342
2024/12/6,513.2156,519.9306,504.5820,506.5006,366002
2024/12/9,513.2156,513.2156,501.7042,505.5413,317524
2024/12/10,500.7449,510.3377,496.9078,509.3784,550004
2024/12/11,504.5820,508.4192,500.7449,502.6635,336061
2024/12/12,502.6635,505.5413,498.8264,499.7856,168100
2024/12/13,497.8671,505.5413,497.8671,503.6228,193041
2024/12/16,504.5820,506.5006,494.9892,494.9892,430110
2024/12/17,495.9485,499.7856,492.1114,495.9485,340052
2024/12/18,495.9485,495.9485,485.3964,488.2743,786024
2024/12/19,480.6000,484.4371,476.7629,477.2425,598154
2024/12/20,474.8443,483.4779,474.8443,480.6000,530154
2024/12/23,487.3150,490.1928,480.6000,488.2743,219104
2024/12/24,488.2742,491.1521,484.4371,486.3557,153008
2024/12/25,486.3557,488.2743,481.5593,485.3964,89220
2024/12/26,485.3964,489.2335,484.4371,486.3557,103091
2024/12/27,484.4371,488.2743,483.4779,488.2743,91039
2024/12/30,483.4779,488.2743,481.5593,484.4371,220040
2024/12/31,480.6000,488.2743,476.7629,488.2743,316024
2025/1/2,482.5186,496.9078,482.5186,489.2336,413070
2025/1/3,491.1521,494.9892,482.5186,485.3964,266160
2025/1/6,486.3557,499.7856,486.3557,497.8671,224185
2025/1/7,497.8671,500.7449,494.9892,495.9485,200423
2025/1/8,495.9485,505.5413,494.0300,499.7856,578044
2025/1/9,495.9485,504.5820,494.0299,494.0299,292130
2025/1/10,490.1928,497.8671,487.3150,492.1114,362102
