Stock_Name,日期,Close,High,Low,Open,Volume,Ticker
儒鴻,2020/3/18,241.5,263,241.5,263,1989237,1476
儒鴻,2020/3/19,217.5,235,217.5,232,1893369,1476
儒鴻,2020/3/20,221.5,236.5,218.5,222,2126569,1476
儒鴻,2020/3/23,201,210.5,201,210.5,1774760,1476
儒鴻,2020/3/24,221,221,210,210,1433286,1476
儒鴻,2020/3/25,243,243,236,240.5,1070985,1476
儒鴻,2020/3/26,246,252,243,250,2095854,1476
儒鴻,2020/3/27,250.5,259,250,252.5,2140693,1476
儒鴻,2020/3/30,248,250,234,241,993912,1476
儒鴻,2020/3/31,240.5,253,240,250,1396086,1476
儒鴻,2020/4/1,236.5,243,233.5,240.5,1185577,1476
儒鴻,2020/4/6,235,239,224,236,1842830,1476
儒鴻,2020/4/7,252,258.5,238,239.5,2879478,1476
儒鴻,2020/4/8,262,268.5,246,251,2995065,1476
儒鴻,2020/4/9,269,272,263,263,2629853,1476
儒鴻,2020/4/10,270,275,266,269.5,1680711,1476
儒鴻,2020/4/13,266.5,268.5,261.5,268.5,1132362,1476
儒鴻,2020/4/14,290,293,269,271,3456654,1476
儒鴻,2020/4/15,289,298,289,294.5,1754211,1476
儒鴻,2020/4/16,282,286,279,279,1264279,1476
儒鴻,2020/4/17,280,294,280,287,1359089,1476
儒鴻,2020/4/20,288,293.5,276,280,1846591,1476
儒鴻,2020/4/21,278,288.5,278,284.5,1582676,1476
儒鴻,2020/4/22,277.5,278,268,270,940448,1476
儒鴻,2020/4/23,279,284,276,278.5,899608,1476
儒鴻,2020/4/24,275,278.5,274,278,636199,1476
儒鴻,2020/4/27,282.5,285.5,277,277,1216191,1476
儒鴻,2020/4/28,285.5,292,279.5,282,1625676,1476
儒鴻,2020/4/29,288,292.5,285,285.5,1635965,1476
儒鴻,2020/4/30,300,300,291.5,291.5,2195506,1476
儒鴻,2020/5/4,287.5,294.5,286.5,290,1811069,1476
儒鴻,2020/5/5,286.5,293,285,292,1378311,1476
儒鴻,2020/5/6,283,286,283,285,1221136,1476
儒鴻,2020/5/7,280,283.5,278.5,282.5,1422350,1476
儒鴻,2020/5/8,273.5,282.5,271,279,3093433,1476
儒鴻,2020/5/11,282,282,269,273.5,2460910,1476
儒鴻,2020/5/12,271,275,265,269,3486596,1476
儒鴻,2020/5/13,270.5,272,267,269,1425177,1476
儒鴻,2020/5/14,263,268.5,263,268.5,1767198,1476
儒鴻,2020/5/15,269.5,269.5,263.5,264.5,1440767,1476
儒鴻,2020/5/18,273.5,281,266,269,2390240,1476
儒鴻,2020/5/19,278.5,285,274,282.5,2050814,1476
儒鴻,2020/5/20,279.5,280.5,275,279,1008185,1476
儒鴻,2020/5/21,300,300,281.5,283,5540123,1476
儒鴻,2020/5/22,294.5,309,293,307,5447170,1476
儒鴻,2020/5/25,300,302,290,295.5,2097788,1476
儒鴻,2020/5/26,315,316,302,303,3709710,1476
儒鴻,2020/5/27,324,326.5,311.5,320,3636137,1476
儒鴻,2020/5/28,312.5,327.5,312,324.5,2219249,1476
儒鴻,2020/5/29,309,315,308.5,312,1952895,1476
儒鴻,2020/6/1,312,316,310.5,312.5,915440,1476
儒鴻,2020/6/2,309.5,315,309,314.5,1008989,1476
儒鴻,2020/6/3,314.5,316.5,310,312.5,1153642,1476
儒鴻,2020/6/4,317,320.5,313,318.5,1222832,1476
儒鴻,2020/6/5,326.5,335,319.5,321,4471856,1476
儒鴻,2020/6/8,350,355.5,329,333,3424963,1476
儒鴻,2020/6/9,346.5,353,342,351,2029515,1476
儒鴻,2020/6/10,349.5,350,343.5,347,1261355,1476
儒鴻,2020/6/11,338,349.5,338,348,1622944,1476
儒鴻,2020/6/12,330,332.5,318,322,2376348,1476
儒鴻,2020/6/15,331,338.5,330,333.5,1099753,1476
儒鴻,2020/6/16,339.5,339.5,334.5,338,935753,1476
儒鴻,2020/6/17,348,353,341,344.5,2188373,1476
儒鴻,2020/6/18,350,353,345,350,1308626,1476
儒鴻,2020/6/19,346,354,345,353,1714396,1476
儒鴻,2020/6/22,339,345.5,339,342.5,1186157,1476
儒鴻,2020/6/23,344,349.5,339,348,1223636,1476
儒鴻,2020/6/24,338,348,336,347,1169691,1476
儒鴻,2020/6/29,336,344,330.5,331,1746819,1476
儒鴻,2020/6/30,342,345,338.5,342,925896,1476
儒鴻,2020/7/1,340.5,343,340.5,342.5,525459,1476
儒鴻,2020/7/2,343,344,340,341.5,505914,1476
儒鴻,2020/7/3,346,346,342,344,876781,1476
儒鴻,2020/7/6,340,348.5,340,348,1334513,1476
儒鴻,2020/7/7,344,346,340,340,1242525,1476
儒鴻,2020/7/8,345.5,345.5,341,345,1037201,1476
儒鴻,2020/7/9,334,340.5,334,337,1217085,1476
儒鴻,2020/7/10,322.5,334,322,334,1080141,1476
儒鴻,2020/7/13,327,332.5,324,324,641950,1476
儒鴻,2020/7/14,319.5,326.5,318.5,323,765970,1476
儒鴻,2020/7/15,325,331,319,322.5,1846514,1476
儒鴻,2020/7/16,337,343.5,327,327,2324058,1476
儒鴻,2020/7/17,333,339.5,332,337,568503,1476
儒鴻,2020/7/20,325,335,321,333,1054946,1476
儒鴻,2020/7/21,330,330,323,325.5,708774,1476
儒鴻,2020/7/22,329.5,334,329.5,334,516588,1476
儒鴻,2020/7/23,332,333,326,326,355869,1476
儒鴻,2020/7/24,326,333,324,332,602338,1476
儒鴻,2020/7/27,326.5,330.5,320,325.5,1031176,1476
儒鴻,2020/7/28,325,339,324.5,325.5,1294198,1476
儒鴻,2020/7/29,337.5,342,323,323,2210994,1476
儒鴻,2020/7/30,350.5,352.5,338.5,339.5,3479578,1476
儒鴻,2020/7/31,346,352.5,343.5,348.5,1324286,1476
儒鴻,2020/8/3,337.5,346,336.5,345,1124202,1476
儒鴻,2020/8/4,347,352.5,340,340,1580210,1476
儒鴻,2020/8/5,361.5,361.5,349.5,350,2455253,1476
儒鴻,2020/8/6,365.5,367,356,363,1337783,1476
儒鴻,2020/8/7,370,373,361,363,1489032,1476
儒鴻,2020/8/10,373,373,361,370,1300925,1476
儒鴻,2020/8/11,381,381.5,370.5,371,2438544,1476
儒鴻,2020/8/12,393,399,378,381,2944056,1476
儒鴻,2020/8/13,386.5,395,385.5,392,1058247,1476
儒鴻,2020/8/14,386.5,389.5,385.5,386,532025,1476
儒鴻,2020/8/17,393.5,397,388,388.5,622939,1476
儒鴻,2020/8/18,390,400,386,396.5,1151621,1476
儒鴻,2020/8/19,386,397.5,381.5,397.5,769887,1476
儒鴻,2020/8/20,374.5,390,370,385.5,1398779,1476
儒鴻,2020/8/21,384,388.5,376.5,377,874434,1476
儒鴻,2020/8/24,379,383.5,371,383.5,852578,1476
儒鴻,2020/8/25,383.5,397,378,379,1691076,1476
儒鴻,2020/8/26,386,390,381.5,384,1038071,1476
儒鴻,2020/8/27,380,388.5,377.5,388.5,1242219,1476
儒鴻,2020/8/28,392,395,378.5,381,1715248,1476
儒鴻,2020/8/31,387.5,394,385,390.5,1139330,1476
儒鴻,2020/9/1,382.5,391,377.5,391,1015884,1476
儒鴻,2020/9/2,373,387,371,383.5,1575692,1476
儒鴻,2020/9/3,372,378,365,375,1724086,1476
儒鴻,2020/9/4,370.5,376,365.5,371.5,896250,1476
儒鴻,2020/9/7,363,374,362,371,531962,1476
儒鴻,2020/9/8,370,374,366,367,724816,1476
儒鴻,2020/9/9,373,374,359,360,970501,1476
儒鴻,2020/9/10,369.5,374,365,374,518457,1476
儒鴻,2020/9/11,370.5,371,365,365.5,344432,1476
儒鴻,2020/9/14,373.5,378,372,372.5,727768,1476
儒鴻,2020/9/15,377,378.5,372,377,907870,1476
儒鴻,2020/9/16,376,382,376,380,792627,1476
儒鴻,2020/9/17,373,379.5,372.5,375.5,516154,1476
儒鴻,2020/9/18,372.5,377.5,371,377.5,371108,1476
儒鴻,2020/9/21,373.5,374,368.5,372.5,283687,1476
儒鴻,2020/9/22,364.5,371.5,364.5,371,543464,1476
儒鴻,2020/9/23,360.5,369,353.5,366,1386915,1476
儒鴻,2020/9/24,345,356.5,345,355,1125906,1476
儒鴻,2020/9/25,352,356,346.5,350,808143,1476
儒鴻,2020/9/28,354.5,355,351,353.5,347670,1476
儒鴻,2020/9/29,358,362.5,355,358,490832,1476
儒鴻,2020/9/30,359,363,356.5,359.5,359375,1476
儒鴻,2020/10/5,353.5,362.5,353,361,505390,1476
儒鴻,2020/10/6,357.5,360,354.5,356,532357,1476
儒鴻,2020/10/7,355,357.5,353,353.5,307532,1476
儒鴻,2020/10/8,351,358,349.5,358,698692,1476
儒鴻,2020/10/12,363,365,351,356.5,1592387,1476
儒鴻,2020/10/13,384.5,386,363.5,363.5,3028481,1476
儒鴻,2020/10/14,383,387,376.5,383,1402829,1476
儒鴻,2020/10/15,376.5,388,371,383,1161360,1476
儒鴻,2020/10/16,380,386.5,375,381,1345014,1476
儒鴻,2020/10/19,379.5,385,374,383.5,963792,1476
儒鴻,2020/10/20,380,383.5,377.5,379.5,586650,1476
儒鴻,2020/10/21,381,385,380.5,382,790133,1476
儒鴻,2020/10/22,385.5,389,379,379,839800,1476
儒鴻,2020/10/23,379.5,388.5,379.5,386,475650,1476
儒鴻,2020/10/26,378.5,381,370,379,550422,1476
儒鴻,2020/10/27,381,381,372.5,378.5,290925,1476
儒鴻,2020/10/28,377,383,375.5,383,866240,1476
儒鴻,2020/10/29,370.5,375,367,375,1213758,1476
儒鴻,2020/10/30,378.5,382,367.5,371,797258,1476
儒鴻,2020/11/2,379.5,384,373.5,376,764128,1476
儒鴻,2020/11/3,388,393,377.5,379.5,1959050,1476
儒鴻,2020/11/4,390,392,385.5,387,1001460,1476
儒鴻,2020/11/5,392.5,398,390.5,396,1470200,1476
儒鴻,2020/11/6,410,420,400,400,4126743,1476
儒鴻,2020/11/9,409.5,414.5,401,410.5,1723276,1476
儒鴻,2020/11/10,416,421,410.5,412,2081451,1476
儒鴻,2020/11/11,416.5,430,411.5,424.5,2347117,1476
儒鴻,2020/11/12,418,425.5,413.5,423,1667689,1476
儒鴻,2020/11/13,418.5,420,414.5,420,415525,1476
儒鴻,2020/11/16,417.5,418,412,415,593343,1476
儒鴻,2020/11/17,415.5,418,413,415,712329,1476
儒鴻,2020/11/18,416.5,418,413.5,416.5,719325,1476
儒鴻,2020/11/19,417,417,412,417,583638,1476
儒鴻,2020/11/20,412.5,417,407,417,846798,1476
儒鴻,2020/11/23,415,418,409,416,870540,1476
儒鴻,2020/11/24,408,415,405,415,904641,1476
儒鴻,2020/11/25,407,409.5,404,409,584940,1476
儒鴻,2020/11/26,408.5,410.5,401.5,407,496880,1476
儒鴻,2020/11/27,407.5,409,400.5,408.5,900884,1476
儒鴻,2020/11/30,400,411,400,404,1254577,1476
儒鴻,2020/12/1,399.5,405,399,401.5,693353,1476
儒鴻,2020/12/2,393,400.5,392.5,399.5,877580,1476
儒鴻,2020/12/3,396.5,399.5,391,393,1189243,1476
儒鴻,2020/12/4,393.5,402,392,402,878448,1476
儒鴻,2020/12/7,387.5,395.5,386.5,395,1283563,1476
儒鴻,2020/12/8,398,398,388,388,739355,1476
儒鴻,2020/12/9,397,401,388.5,395,916108,1476
儒鴻,2020/12/10,395,398,392,397,499203,1476
儒鴻,2020/12/11,395.5,398,393,395.5,321105,1476
儒鴻,2020/12/14,387.5,403,386,393.5,1393101,1476
儒鴻,2020/12/15,389,391.5,387,387.5,339440,1476
儒鴻,2020/12/16,394.5,395,390.5,392.5,401090,1476
儒鴻,2020/12/17,393,397,392,397,413048,1476
儒鴻,2020/12/18,389,393,389,392.5,654381,1476
儒鴻,2020/12/21,390.5,393.5,389.5,393.5,461504,1476
儒鴻,2020/12/22,396.5,398,391,393.5,723287,1476
儒鴻,2020/12/23,400,401.5,392.5,396,551760,1476
儒鴻,2020/12/24,398,408.5,397.5,402,879600,1476
儒鴻,2020/12/25,395.5,400,395,400,335100,1476
儒鴻,2020/12/28,410,410,400,400,931736,1476
儒鴻,2020/12/29,420,426.5,411,411.5,1717806,1476
儒鴻,2020/12/30,423,424,416.5,421,1017993,1476
儒鴻,2020/12/31,422.5,425,416,425,678793,1476
儒鴻,2021/1/4,418.5,424,413,420,1051600,1476
儒鴻,2021/1/5,421,423,415,420,1046910,1476
儒鴻,2021/1/6,423,437.5,416,424.5,2042794,1476
儒鴻,2021/1/7,433,435.5,420.5,425,2088225,1476
儒鴻,2021/1/8,438.5,445,427,433.5,1915503,1476
儒鴻,2021/1/11,415.5,437,407.5,431,3361210,1476
儒鴻,2021/1/12,425,427,414,417,1820400,1476
儒鴻,2021/1/13,424,428.5,421.5,425,613838,1476
儒鴻,2021/1/14,420,425.5,415.5,424,1453293,1476
儒鴻,2021/1/15,405.5,420,404.5,418,1382661,1476
儒鴻,2021/1/18,403,406,393,402,1032430,1476
儒鴻,2021/1/19,402,409,398,402.5,1116025,1476
儒鴻,2021/1/20,399.5,405,399,400,756847,1476
儒鴻,2021/1/21,405,409,399.5,404.5,876735,1476
儒鴻,2021/1/22,406,410,402,409,869706,1476
儒鴻,2021/1/25,405.5,413,405,407,1078084,1476
儒鴻,2021/1/26,412,412,406.5,408,900177,1476
儒鴻,2021/1/27,409.5,418,409.5,415.5,607550,1476
儒鴻,2021/1/28,410,410,401.5,405,750297,1476
儒鴻,2021/1/29,405.5,410,404,408,754287,1476
儒鴻,2021/2/1,405,407,400,405,569369,1476
儒鴻,2021/2/2,410.5,414.5,402,402,808476,1476
儒鴻,2021/2/3,415.5,419.5,409,411.5,853648,1476
儒鴻,2021/2/4,416,417.5,412.5,413,429166,1476
儒鴻,2021/2/5,413.5,417.5,411,416,320437,1476
儒鴻,2021/2/17,422.5,428,411,424,1081417,1476
儒鴻,2021/2/18,423,430,422,423.5,670300,1476
儒鴻,2021/2/19,423,427,416,418,614546,1476
儒鴻,2021/2/22,426,429,424,427.5,403075,1476
儒鴻,2021/2/23,440.5,448,428,429,2034705,1476
儒鴻,2021/2/24,446,454.5,445,450,1114569,1476
儒鴻,2021/2/25,439.5,453,438,453,966010,1476
儒鴻,2021/2/26,429.5,442,422,438,1204657,1476
儒鴻,2021/3/2,423,436.5,418,431,732652,1476
儒鴻,2021/3/3,426.5,429,412,428,944122,1476
儒鴻,2021/3/4,420.5,441,420.5,431,1156419,1476
儒鴻,2021/3/5,430.5,434,415,415,1088490,1476
儒鴻,2021/3/8,435.5,448.5,431.5,436.5,1467235,1476
儒鴻,2021/3/9,448,452,442,442,1444037,1476
儒鴻,2021/3/10,462.5,467.5,455,456,2910265,1476
儒鴻,2021/3/11,494.5,499,460,462,4251761,1476
儒鴻,2021/3/12,480,490,477.5,488.5,1579193,1476
儒鴻,2021/3/15,479,483,471.5,480,1107404,1476
儒鴻,2021/3/16,476,492,475.5,488,1092689,1476
儒鴻,2021/3/17,467.5,478.5,462,477,1194162,1476
儒鴻,2021/3/18,467,474,460,460,721661,1476
儒鴻,2021/3/19,462.5,465,454,462.5,1114135,1476
儒鴻,2021/3/22,458.5,462,452,461.5,658421,1476
儒鴻,2021/3/23,455,462.5,455,462,467738,1476
儒鴻,2021/3/24,473,475.5,455,455,1194766,1476
儒鴻,2021/3/25,470.5,475,462,475,1055072,1476
儒鴻,2021/3/26,488,490,466,468,1260227,1476
儒鴻,2021/3/29,473,494.5,471.5,494,945538,1476
儒鴻,2021/3/30,483,485,473.5,473.5,1017861,1476
儒鴻,2021/3/31,480,482,473.5,478,507601,1476
儒鴻,2021/4/1,479,484.5,473,480.5,535520,1476
儒鴻,2021/4/7,477.5,484,470.5,484,800065,1476
儒鴻,2021/4/8,500,515,486,490,2685371,1476
儒鴻,2021/4/9,495,499,487,499,776287,1476
儒鴻,2021/4/12,493,509,488,500,876760,1476
儒鴻,2021/4/13,493.5,504,491.5,496,586441,1476
儒鴻,2021/4/14,499,513,491,498.5,1118964,1476
儒鴻,2021/4/15,502,507,495,502,514796,1476
儒鴻,2021/4/16,515,517,495,507,1031197,1476
儒鴻,2021/4/19,538,543,511,514,1973943,1476
儒鴻,2021/4/20,538,543,523,533,1558871,1476
儒鴻,2021/4/21,517,536,517,534,701984,1476
儒鴻,2021/4/22,551,555,532,536,2783948,1476
儒鴻,2021/4/23,545,548,537,540,1113634,1476
儒鴻,2021/4/26,538,548,531,548,676293,1476
儒鴻,2021/4/27,536,542,528,539,588180,1476
儒鴻,2021/4/28,528,537,512,537,1431457,1476
儒鴻,2021/4/29,536,536,523,530,607622,1476
儒鴻,2021/5/3,537,543,533,543,524665,1476
儒鴻,2021/5/4,550,569,540,557,2367846,1476
儒鴻,2021/5/5,551,560,546,559,1084776,1476
儒鴻,2021/5/6,568,583,554,554,2166391,1476
儒鴻,2021/5/7,570,588,565,575,1549752,1476
儒鴻,2021/5/10,613,625,587,589,3876145,1476
儒鴻,2021/5/11,623,640,615,619,4371187,1476
儒鴻,2021/5/12,600,643,571,632,4894669,1476
儒鴻,2021/5/13,578,615,568,613,2338896,1476
儒鴻,2021/5/14,587,599,571,581,1459189,1476
儒鴻,2021/5/17,556,571,539,559,1935529,1476
儒鴻,2021/5/18,606,611,561,564,1993009,1476
儒鴻,2021/5/19,632,642,598,598,2596849,1476
儒鴻,2021/5/20,615,632,606,632,980565,1476
儒鴻,2021/5/21,637,642,623,637,1736667,1476
儒鴻,2021/5/24,657,683,625,628,2987906,1476
儒鴻,2021/5/25,634,677,625,657,2224881,1476
儒鴻,2021/5/26,650,653,635,635,1557958,1476
儒鴻,2021/5/27,657,666,631,663,1827431,1476
儒鴻,2021/5/28,649,658,640,657,814490,1476
儒鴻,2021/5/31,645,652,637,645,590763,1476
儒鴻,2021/6/1,635,645,616,645,1244077,1476
儒鴻,2021/6/2,655,658,635,644,1884079,1476
儒鴻,2021/6/3,649,668,643,651,832433,1476
儒鴻,2021/6/4,631,650,624,646,1039172,1476
儒鴻,2021/6/7,639,642,620,638,1066215,1476
儒鴻,2021/6/8,641,641,631,641,649947,1476
儒鴻,2021/6/9,624,654,619,641,1616268,1476
儒鴻,2021/6/10,624,629,617,627,692125,1476
儒鴻,2021/6/11,621,637,619,630,544426,1476
儒鴻,2021/6/15,621,629,609,625,1005420,1476
儒鴻,2021/6/16,606,623,600,615,1524372,1476
儒鴻,2021/6/17,629,631,600,600,1093690,1476
儒鴻,2021/6/18,624,636,621,623,1416566,1476
儒鴻,2021/6/21,619,626,609,624,600079,1476
儒鴻,2021/6/22,636,648,611,612,1569407,1476
儒鴻,2021/6/23,640,644,628,636,1189622,1476
儒鴻,2021/6/24,637,645,636,643,444108,1476
儒鴻,2021/6/25,664,668,643,646,1509678,1476
儒鴻,2021/6/28,658,673,653,669,979529,1476
儒鴻,2021/6/29,650,659,645,659,508989,1476
儒鴻,2021/6/30,656,664,634,650,973226,1476
儒鴻,2021/7/1,655,672,649,661,741244,1476
儒鴻,2021/7/2,656,680,655,666,1004230,1476
儒鴻,2021/7/5,662,678,660,667,1261902,1476
儒鴻,2021/7/6,660,678,660,666,693448,1476
儒鴻,2021/7/7,668,670,657,668,819521,1476
儒鴻,2021/7/8,630,672,625,672,2172628,1476
儒鴻,2021/7/9,630,639,622,633,975569,1476
儒鴻,2021/7/12,616,631,608,630,1497730,1476
儒鴻,2021/7/13,610,622,605,618,990921,1476
儒鴻,2021/7/14,596,616,587,610,1394783,1476
儒鴻,2021/7/15,608,614,588,588,918364,1476
儒鴻,2021/7/16,613,614,603,603,375477,1476
儒鴻,2021/7/19,607,609,592,608,595639,1476
儒鴻,2021/7/20,581,604,575,597,2076255,1476
儒鴻,2021/7/21,590,593,582,583,1300133,1476
儒鴻,2021/7/22,591,595,583,590,1164120,1476
儒鴻,2021/7/23,606,609,595,598,539634,1476
儒鴻,2021/7/26,600,608,597,606,322183,1476
儒鴻,2021/7/27,600,606,600,600,452427,1476
儒鴻,2021/7/28,606,609,595,608,623230,1476
儒鴻,2021/7/29,615,615,603,611,821284,1476
儒鴻,2021/7/30,610,617,601,617,808022,1476
儒鴻,2021/8/2,615,615,586,614,880072,1476
儒鴻,2021/8/3,615,625,607,625,511654,1476
儒鴻,2021/8/4,620,622,612,619,727355,1476
儒鴻,2021/8/5,614,621,610,620,717365,1476
儒鴻,2021/8/6,603,610,590,610,1172249,1476
儒鴻,2021/8/9,599,609,590,594,530340,1476
儒鴻,2021/8/10,589,600,581,596,957710,1476
儒鴻,2021/8/11,572,587,570,581,1335399,1476
儒鴻,2021/8/12,567,572,550,562,1669574,1476
儒鴻,2021/8/13,552,567,547,555,527546,1476
儒鴻,2021/8/16,537,544,525,543,970391,1476
儒鴻,2021/8/17,537,537,537,537,0,1476
儒鴻,2021/8/18,540,545,517,531,1315139,1476
儒鴻,2021/8/19,510,531,503,528,1242189,1476
儒鴻,2021/8/20,535,548,515,516,1229064,1476
儒鴻,2021/8/23,543,555,531,535,876089,1476
儒鴻,2021/8/24,542,547,534,543,555112,1476
儒鴻,2021/8/25,558,561,545,549,792164,1476
儒鴻,2021/8/26,550,558,541,554,320018,1476
儒鴻,2021/8/27,542,551,538,551,871529,1476
儒鴻,2021/8/30,565,568,541,542,684071,1476
儒鴻,2021/8/31,557,557,543,557,744801,1476
儒鴻,2021/9/1,559,570,550,550,520635,1476
儒鴻,2021/9/2,556,562,550,557,473089,1476
儒鴻,2021/9/3,577,580,557,557,836077,1476
儒鴻,2021/9/6,576,586,567,575,867147,1476
儒鴻,2021/9/7,572,584,566,576,321355,1476
儒鴻,2021/9/8,562,575,556,575,712082,1476
儒鴻,2021/9/9,578,583,562,562,1070721,1476
儒鴻,2021/9/10,606,609,583,586,1680172,1476
儒鴻,2021/9/13,606,614,597,599,768414,1476
儒鴻,2021/9/14,612,630,606,610,1552277,1476
儒鴻,2021/9/15,620,629,608,614,1207422,1476
儒鴻,2021/9/16,608,615,603,608,772062,1476
儒鴻,2021/9/17,614,614,595,608,759955,1476
儒鴻,2021/9/22,595,608,593,603,572266,1476
儒鴻,2021/9/23,600,613,596,602,839408,1476
儒鴻,2021/9/24,615,618,600,604,966035,1476
儒鴻,2021/9/27,611,620,605,616,392074,1476
儒鴻,2021/9/28,610,622,607,611,465700,1476
儒鴻,2021/9/29,607,610,593,610,469071,1476
儒鴻,2021/9/30,607,618,604,610,389240,1476
儒鴻,2021/10/1,591,608,590,602,428518,1476
儒鴻,2021/10/4,598,608,593,597,727328,1476
儒鴻,2021/10/5,604,607,585,607,803010,1476
儒鴻,2021/10/6,580,605,580,604,1034594,1476
儒鴻,2021/10/7,594,604,586,596,759980,1476
儒鴻,2021/10/8,571,593,560,593,2035282,1476
儒鴻,2021/10/12,558,578,552,565,1315408,1476
儒鴻,2021/10/13,561,569,560,562,556306,1476
儒鴻,2021/10/14,561,569,552,562,502359,1476
儒鴻,2021/10/15,553,570,551,570,927186,1476
儒鴻,2021/10/18,563,569,556,556,626188,1476
儒鴻,2021/10/19,573,573,561,566,518868,1476
儒鴻,2021/10/20,581,581,569,576,678279,1476
儒鴻,2021/10/21,583,590,575,587,572013,1476
儒鴻,2021/10/22,573,583,572,583,321114,1476
儒鴻,2021/10/25,582,587,573,577,378458,1476
儒鴻,2021/10/26,599,604,583,585,852418,1476
儒鴻,2021/10/27,606,607,596,599,449318,1476
儒鴻,2021/10/28,609,615,604,607,407040,1476
儒鴻,2021/10/29,607,612,601,609,317522,1476
儒鴻,2021/11/1,610,624,605,613,379108,1476
儒鴻,2021/11/2,607,617,599,615,585323,1476
儒鴻,2021/11/3,594,609,588,608,444533,1476
儒鴻,2021/11/4,598,606,584,600,653061,1476
儒鴻,2021/11/5,605,606,588,595,654693,1476
儒鴻,2021/11/8,620,635,611,612,1085948,1476
儒鴻,2021/11/9,635,637,618,636,1081722,1476
儒鴻,2021/11/10,663,672,631,631,2591407,1476
儒鴻,2021/11/11,658,666,641,644,992267,1476
儒鴻,2021/11/12,644,660,642,660,1056051,1476
儒鴻,2021/11/15,650,656,640,646,582163,1476
儒鴻,2021/11/16,653,653,644,645,379990,1476
儒鴻,2021/11/17,642,662,639,651,777192,1476
儒鴻,2021/11/18,640,650,640,650,470210,1476
儒鴻,2021/11/19,633,648,631,640,585509,1476
儒鴻,2021/11/22,629,636,621,634,488024,1476
儒鴻,2021/11/23,622,633,621,626,348217,1476
儒鴻,2021/11/24,611,624,605,620,840027,1476
儒鴻,2021/11/25,608,616,603,611,380213,1476
儒鴻,2021/11/26,601,610,600,605,466384,1476
儒鴻,2021/11/29,589,599,586,596,949581,1476
儒鴻,2021/11/30,581,595,581,591,1718304,1476
儒鴻,2021/12/1,585,591,574,580,1317248,1476
儒鴻,2021/12/2,581,586,576,586,751521,1476
儒鴻,2021/12/3,591,597,578,588,1062203,1476
儒鴻,2021/12/6,593,596,589,591,565592,1476
儒鴻,2021/12/7,615,618,593,600,1435142,1476
儒鴻,2021/12/8,622,626,615,617,1137190,1476
儒鴻,2021/12/9,629,632,619,626,1205367,1476
儒鴻,2021/12/10,618,627,611,626,811005,1476
儒鴻,2021/12/13,620,628,617,621,502195,1476
儒鴻,2021/12/14,615,625,615,615,334067,1476
儒鴻,2021/12/15,612,620,606,619,499130,1476
儒鴻,2021/12/16,612,622,610,618,377132,1476
儒鴻,2021/12/17,610,619,610,618,504008,1476
儒鴻,2021/12/20,611,617,606,610,296020,1476
儒鴻,2021/12/21,620,624,612,613,589192,1476
儒鴻,2021/12/22,620,627,617,627,270321,1476
儒鴻,2021/12/23,620,624,618,621,157079,1476
儒鴻,2021/12/24,625,630,623,626,338017,1476
儒鴻,2021/12/27,628,633,625,625,212113,1476
儒鴻,2021/12/28,630,633,623,628,339010,1476
儒鴻,2021/12/29,627,636,627,630,248062,1476
儒鴻,2021/12/30,631,639,628,630,376991,1476
儒鴻,2022/1/3,625,648,620,640,891305,1476
儒鴻,2022/1/4,641,650,632,635,1421396,1476
儒鴻,2022/1/5,646,660,635,648,1543078,1476
儒鴻,2022/1/6,644,650,632,640,1252304,1476
儒鴻,2022/1/7,635,650,626,650,977969,1476
儒鴻,2022/1/10,618,639,614,639,903214,1476
儒鴻,2022/1/11,613,619,598,618,1300796,1476
儒鴻,2022/1/12,623,624,615,620,604018,1476
儒鴻,2022/1/13,610,627,605,625,698075,1476
儒鴻,2022/1/14,605,610,595,610,755020,1476
儒鴻,2022/1/17,617,617,600,600,521500,1476
儒鴻,2022/1/18,620,626,618,618,453943,1476
儒鴻,2022/1/19,608,619,606,618,673300,1476
儒鴻,2022/1/20,612,616,604,608,428996,1476
儒鴻,2022/1/21,601,615,600,610,662073,1476
儒鴻,2022/1/24,596,601,589,601,644133,1476
儒鴻,2022/1/25,599,602,582,590,1118987,1476
儒鴻,2022/1/26,610,614,596,600,736062,1476
儒鴻,2022/2/7,590,610,590,597,1251126,1476
儒鴻,2022/2/8,599,603,592,593,486809,1476
儒鴻,2022/2/9,610,612,600,600,399235,1476
儒鴻,2022/2/10,615,617,600,606,551021,1476
儒鴻,2022/2/11,602,610,598,606,584821,1476
儒鴻,2022/2/14,586,600,585,600,632154,1476
儒鴻,2022/2/15,587,593,584,593,855930,1476
儒鴻,2022/2/16,594,595,590,590,632020,1476
儒鴻,2022/2/17,589,599,586,595,559040,1476
儒鴻,2022/2/18,589,593,585,590,647011,1476
儒鴻,2022/2/21,587,593,586,590,513048,1476
儒鴻,2022/2/22,586,592,585,588,487995,1476
儒鴻,2022/2/23,585,590,584,587,494632,1476
儒鴻,2022/2/24,572,582,569,580,778472,1476
儒鴻,2022/2/25,579,579,563,573,946246,1476
儒鴻,2022/3/1,585,600,579,587,915637,1476
儒鴻,2022/3/2,590,592,576,582,511894,1476
儒鴻,2022/3/3,582,592,576,591,910348,1476
儒鴻,2022/3/4,552,564,548,564,2196104,1476
儒鴻,2022/3/7,526,539,523,527,1365114,1476
儒鴻,2022/3/8,501,526,497.5,519,1595129,1476
