股票名稱,股票代號,日期,開盤價,最高價,最低價,收盤價,成交量,股息/紅利
,,2024-10-16 00:00:00-04:00,163.0121231,164.0378511,163.0121231,163.2368164,434400,0
,,2024-10-17 00:00:00-04:00,164.1452966,164.799805,162.4748386,162.6702118,518400,0
,,2024-10-18 00:00:00-04:00,164.3406857,164.8877367,162.5529917,163.705719,741000,0
,,2024-10-21 00:00:00-04:00,163.07071,163.9206064,162.474827,162.6213531,463600,0
,,2024-10-22 00:00:00-04:00,161.3904959,161.4979534,158.811531,159.2315826,827800,0
,,2024-10-23 00:00:00-04:00,158.5673033,158.9482862,157.2289664,157.8444061,707900,0
,,2024-10-24 00:00:00-04:00,159.3195106,159.9544921,157.5513584,158.1863251,969900,0
,,2024-10-25 00:00:00-04:00,158.2254028,159.5051144,158.2254028,158.5477753,757500,0
,,2024-10-28 00:00:00-04:00,159.4367459,162.5432202,159.3390519,162.4455261,950600,0
,,2024-10-29 00:00:00-04:00,160.7555219,164.0085372,160.2182345,162.4259949,1378100,0
,,2024-10-30 00:00:00-04:00,181.797557,202.4292786,181.797557,200.1824493,3031900,0
,,2024-10-31 00:00:00-04:00,199.7721552,200.0652224,193.3735819,193.7643433,2064600,0
,,2024-11-01 00:00:00-04:00,194.1844012,196.4116886,191.7715039,193.5982666,1708200,0
,,2024-11-04 00:00:00-05:00,192.5139307,196.2358447,191.849644,195.6106415,937000,0
,,2024-11-05 00:00:00-05:00,195.8450888,200.1042903,195.708326,199.5083923,1189200,0
,,2024-11-06 00:00:00-05:00,202.2729719,205.4673769,200.6708877,204.8226318,1079000,0
,,2024-11-07 00:00:00-05:00,205.2817539,207.3722784,204.6858559,205.4771271,903300,0
,,2024-11-08 00:00:00-05:00,206.0437201,209.6581765,205.5845849,207.8021088,1143300,0
,,2024-11-11 00:00:00-05:00,208.075643,209.8633369,207.0694568,207.645813,807500,0
,,2024-11-12 00:00:00-05:00,207.323432,209.091584,207.0499065,208.6422272,1160700,0
,,2024-11-13 00:00:00-05:00,209.0818192,209.5702597,207.9095651,208.0560913,788600,0
,,2024-11-14 00:00:00-05:00,208.9743716,210.5666923,206.2879489,206.4833221,1037100,0
,,2024-11-15 00:00:00-05:00,205.5064491,206.8545496,203.3475505,203.6112976,691200,0
,,2024-11-18 00:00:00-05:00,203.7773611,206.1316327,203.2693789,204.4318695,938800,0
,,2024-11-19 00:00:00-05:00,202.48789,204.4611937,201.8333815,202.5758057,745800,0
,,2024-11-20 00:00:00-05:00,201.4719261,202.3413495,199.440012,200.8369446,855600,0
,,2024-11-21 00:00:00-05:00,202.7418786,205.203623,202.3511322,204.275589,577300,0
,,2024-11-22 00:00:00-05:00,204.500244,206.3856319,204.4416335,205.4673615,776400,0
,,2024-11-25 00:00:00-05:00,207.3820459,211.4361107,207.2159779,209.5605011,1721800,0
,,2024-11-26 00:00:00-05:00,209.5409706,210.4983098,205.8776669,207.9291229,1160600,0
,,2024-11-27 00:00:00-05:00,208.8082866,210.1368452,206.1511694,207.1866608,602100,0
,,2024-11-29 00:00:00-05:00,207.1280767,208.3003309,206.8838564,207.684906,394800,0
,,2024-12-02 00:00:00-05:00,208.8571604,210.1759408,208.2905676,208.5250244,903100,0
,,2024-12-03 00:00:00-05:00,208.9255298,209.5409696,206.3172594,207.5383606,461700,0
,,2024-12-04 00:00:00-05:00,207.4015864,210.9965159,206.6591623,210.781601,706700,0
,,2024-12-05 00:00:00-05:00,210.8402174,212.7255905,210.7913704,211.5826416,958100,0
,,2024-12-06 00:00:00-05:00,212.6963023,214.4644545,211.7975735,213.5266571,661100,0
,,2024-12-09 00:00:00-05:00,212.6572236,215.4022568,211.1039865,214.2593079,846700,0
,,2024-12-10 00:00:00-05:00,214.4253635,215.6757699,211.4947207,214.1420746,1093000,0
,,2024-12-11 00:00:00-05:00,215.6464586,217.8151354,215.2850174,215.6660004,864400,0
,,2024-12-12 00:00:00-05:00,214.7379875,214.747751,210.6839225,210.9769897,605700,0
,,2024-12-13 00:00:00-05:00,211.7807938,211.9866602,210.2319564,211.1534119,731700,0.75
,,2024-12-16 00:00:00-05:00,211.0553803,216.0646377,210.2319444,210.3887787,723800,0
,,2024-12-17 00:00:00-05:00,209.6437784,209.6437784,205.6050084,206.7323303,867600,0
,,2024-12-18 00:00:00-05:00,206.7323478,206.7323478,202.0857905,202.1642151,884000,0
,,2024-12-19 00:00:00-05:00,202.9190306,204.5757149,200.4291128,201.3701782,733400,0
,,2024-12-20 00:00:00-05:00,201.3701716,205.8990842,199.6742825,204.8697968,2545400,0
,,2024-12-23 00:00:00-05:00,203.5562113,205.8696849,202.4288893,205.1736908,527300,0
,,2024-12-24 00:00:00-05:00,206.0461333,206.908789,204.8599817,206.8597717,223000,0
,,2024-12-26 00:00:00-05:00,205.7422439,207.6047797,204.9776228,206.5166626,839000,0
,,2024-12-27 00:00:00-05:00,205.5559941,207.3499177,204.0855663,205.2324982,670700,0
,,2024-12-30 00:00:00-05:00,202.9484494,204.3894699,201.2133404,203.3699799,428200,0
,,2024-12-31 00:00:00-05:00,203.595419,204.0757492,202.0171594,202.1936035,496100,0
,,2025-01-02 00:00:00-05:00,203.6934329,204.1835754,199.2919624,200.5173187,831500,0
,,2025-01-03 00:00:00-05:00,201.4779982,203.2621243,200.4781032,203.0660553,623400,0
,,2025-01-06 00:00:00-05:00,204.6345112,206.3304002,202.8209779,203.7326508,643400,0
,,2025-01-07 00:00:00-05:00,203.8993015,207.3302994,203.4875836,204.4384613,596000,0
,,2025-01-08 00:00:00-05:00,203.9189321,207.4577622,203.6542509,207.2224884,675800,0
,,2025-01-10 00:00:00-05:00,204.8795735,205.9284857,202.6739322,205.0364227,742300,0
,,2025-01-13 00:00:00-05:00,202.2524429,204.4482721,201.2133281,204.3306427,719000,0
,,2025-01-14 00:00:00-05:00,205.5363965,209.0360219,205.5363965,208.085144,779200,0
,,2025-01-15 00:00:00-05:00,211.2514547,212.2807571,208.6046877,209.2418671,700900,0
,,2025-01-16 00:00:00-05:00,210.3495965,211.1926423,208.6929121,210.3299866,511200,0
,,2025-01-17 00:00:00-05:00,211.7612082,212.5552368,210.369205,211.4475098,746900,0
,,2025-01-21 00:00:00-05:00,211.6337681,214.0648712,211.4475116,213.5257263,663800,0
,,2025-01-22 00:00:00-05:00,213.6139468,214.6824541,211.0455895,211.9376526,502300,0
,,2025-01-23 00:00:00-05:00,211.898447,211.898447,207.9773063,211.3298798,790700,0
,,2025-01-24 00:00:00-05:00,210.6142873,211.1044299,209.4477454,210.0065002,499500,0
,,2025-01-27 00:00:00-05:00,210.3593668,211.5455183,208.9183466,210.6730652,696500,0
,,2025-01-28 00:00:00-05:00,211.6533827,216.1822956,210.2319721,213.4865112,864300,0
,,2025-01-29 00:00:00-05:00,214.1726833,214.1726833,208.6830957,210.1143036,714700,0
,,2025-01-30 00:00:00-05:00,209.9868992,214.1138915,209.0360213,212.7610931,650400,0
,,2025-01-31 00:00:00-05:00,212.7610855,215.3882575,211.1534184,211.5945587,622100,0
,,2025-02-03 00:00:00-05:00,207.781248,212.0846993,204.3796574,211.2416534,1008600,0
,,2025-02-04 00:00:00-05:00,211.9474636,214.3491593,211.4965258,213.9178314,589600,0
,,2025-02-05 00:00:00-05:00,214.7706592,216.1724747,212.0356704,214.5354004,522600,0
,,2025-02-06 00:00:00-05:00,215.594104,215.6627312,212.3101578,215.4470673,581300,0
,,2025-02-07 00:00:00-05:00,215.201993,218.9270795,212.6630582,213.3786621,623800,0
,,2025-02-10 00:00:00-05:00,213.9472517,215.1628108,209.66341,211.4769287,913400,0
,,2025-02-11 00:00:00-05:00,211.3788809,211.4965103,205.663817,207.3989258,860800,0
,,2025-02-12 00:00:00-05:00,203.9189326,206.9970276,197.6549107,205.4971924,953000,0
,,2025-02-13 00:00:00-05:00,206.1539848,206.3598363,202.7621914,206.0853577,784900,0
,,2025-02-14 00:00:00-05:00,206.9577949,209.5163398,205.1932936,208.4282227,892200,0
,,2025-02-18 00:00:00-05:00,209.2908904,210.7809281,205.5658037,210.5456543,1358500,0
,,2025-02-19 00:00:00-05:00,233.3078716,241.6402956,224.8088009,237.1603851,3142800,0
,,2025-02-20 00:00:00-05:00,234.3665649,235.8958072,221.7895052,224.4950867,1635300,0
,,2025-02-21 00:00:00-05:00,225.3675595,225.6028334,218.0644379,220.279892,1072600,0
,,2025-02-24 00:00:00-05:00,222.2110266,224.4852952,218.0448147,218.4173279,842100,0
,,2025-02-25 00:00:00-05:00,218.681998,222.2502351,217.8683595,221.5836334,1030100,0
,,2025-02-26 00:00:00-05:00,220.5641738,224.103004,219.80935,222.4463196,773300,0
,,2025-02-27 00:00:00-05:00,223.0834953,225.4067663,219.3976137,219.6426849,884600,0
,,2025-02-28 00:00:00-05:00,220.622988,224.9656593,219.8093495,224.416687,1207400,0
,,2025-03-03 00:00:00-05:00,223.505023,226.8772065,220.1916543,221.7601166,1050900,0
,,2025-03-04 00:00:00-05:00,220.6523834,221.1229311,212.5846407,215.780365,1142300,0
,,2025-03-05 00:00:00-05:00,215.9666161,220.6523778,215.8881914,220.3778992,791200,0
,,2025-03-06 00:00:00-05:00,218.7898284,222.8188007,217.2409762,217.5350647,811200,0
,,2025-03-07 00:00:00-05:00,215.5254996,216.1724914,206.0167363,215.0157471,1082700,0
,,2025-03-10 00:00:00-04:00,210.9965723,215.0647496,208.3988078,211.0749969,937900,0
,,2025-03-11 00:00:00-04:00,211.9572445,215.8195702,208.663486,209.0065918,952800,0
,,2025-03-12 00:00:00-04:00,212.0454801,213.6531471,208.722314,211.3592834,814800,0
,,2025-03-13 00:00:00-04:00,209.839834,211.6925723,204.1051749,205.2422943,1058600,0
,,2025-03-14 00:00:00-04:00,207.1017003,210.7909853,207.1017003,210.4368134,916300,0.75
,,2025-03-17 00:00:00-04:00,209.2463948,209.5316929,202.389243,209.0004425,1376600,0
,,2025-03-18 00:00:00-04:00,208.183897,208.4790428,201.4841577,203.2845306,1239400,0
,,2025-03-19 00:00:00-04:00,203.9732046,207.0721982,202.3695905,205.3898926,1088700,0
,,2025-03-20 00:00:00-04:00,204.0912469,207.8002124,204.0420535,205.3308563,1093400,0
,,2025-03-21 00:00:00-04:00,203.5206414,206.9344612,201.3267507,206.7868958,4656100,0
,,2025-03-24 00:00:00-04:00,209.9842819,211.8338484,208.3905155,210.9976044,901900,0
,,2025-03-25 00:00:00-04:00,211.3025736,215.6313288,210.358125,215.0312195,1079300,0
,,2025-03-26 00:00:00-04:00,214.6081696,216.3396686,213.2800209,213.3193817,781600,0
,,2025-03-27 00:00:00-04:00,212.1388278,214.962356,210.8893857,213.4472961,736800,0
,,2025-03-28 00:00:00-04:00,212.6405572,214.3622236,208.9807851,210.2007141,608500,0
,,2025-03-31 00:00:00-04:00,209.4923539,215.0016769,208.9512557,213.6145172,1059000,0
,,2025-04-01 00:00:00-04:00,212.6503714,215.9461385,209.8563566,214.0473938,900100,0
,,2025-04-02 00:00:00-04:00,210.7811478,215.5722944,210.2794105,214.5393066,911300,0
,,2025-04-03 00:00:00-04:00,186.1760835,187.9075826,178.974592,182.3392181,2810000,0
,,2025-04-04 00:00:00-04:00,176.6134685,180.1650211,172.2748654,175.5706329,2506500,0
,,2025-04-07 00:00:00-04:00,171.3894217,183.9231424,166.5195538,177.9317474,1646200,0
,,2025-04-08 00:00:00-04:00,183.509935,184.7790573,167.3262761,170.8188019,1791000,0
,,2025-04-09 00:00:00-04:00,167.2672684,192.6495524,167.247588,189.5899048,2155200,0
,,2025-04-10 00:00:00-04:00,185.4972527,187.1106994,178.4334939,183.8050995,1061200,0
,,2025-04-11 00:00:00-04:00,182.4376075,187.5927588,181.0799458,186.7073364,701000,0
,,2025-04-14 00:00:00-04:00,191.4689653,191.96087,187.8485542,188.9897766,820200,0
,,2025-04-15 00:00:00-04:00,188.478204,190.9377274,187.89776,189.1963806,579400,0
,,2025-04-16 00:00:00-04:00,187.6026055,189.8653699,183.4902746,185.9006195,749100,0
,,2025-04-17 00:00:00-04:00,188.7536723,188.8126984,185.3791982,187.5239105,804200,0
,,2025-04-21 00:00:00-04:00,184.0903976,185.585792,180.7749649,183.8050995,627700,0
,,2025-04-22 00:00:00-04:00,186.923784,189.1471878,185.7137027,188.3109589,747400,0
,,2025-04-23 00:00:00-04:00,193.2693482,196.7618745,189.7768219,190.6917725,817500,0
,,2025-04-24 00:00:00-04:00,191.9018455,196.2207678,190.6130576,195.8862762,686600,0
,,2025-04-25 00:00:00-04:00,195.8567761,196.1322415,193.6432049,195.7387238,561200,0
,,2025-04-28 00:00:00-04:00,196.0633522,198.3654774,194.8532709,197.3816681,837300,0
,,2025-04-29 00:00:00-04:00,197.8834193,201.5038457,196.8405838,200.7955017,1249900,0
,,2025-04-30 00:00:00-04:00,182.9688622,188.3601483,175.8460919,183.8444519,2913400,0
,,2025-05-01 00:00:00-04:00,182.8901481,186.4318677,180.6667445,183.7559052,1019600,0
,,2025-05-02 00:00:00-04:00,186.5991189,190.3080844,185.5562834,188.6749573,826600,0
,,2025-05-05 00:00:00-04:00,186.6876498,187.8977461,185.2512966,187.0713348,875500,0
,,2025-05-06 00:00:00-04:00,185.0643732,186.4613806,182.6835564,184.1100769,759800,0
,,2025-05-07 00:00:00-04:00,183.972335,185.7431947,181.4832988,185.2119293,928400,0
,,2025-05-08 00:00:00-04:00,186.923783,189.6587719,186.6286372,187.3271484,978000,0
,,2025-05-09 00:00:00-04:00,188.2912664,191.4296206,186.5105739,188.3306122,544600,0
,,2025-05-12 00:00:00-04:00,198.2966058,199.5558806,193.3677265,194.7745667,791600,0
,,2025-05-13 00:00:00-04:00,195.7780601,198.2572638,195.3451815,197.1947479,815000,0
,,2025-05-14 00:00:00-04:00,196.4076754,198.1588547,196.0141577,197.3324585,634400,0
,,2025-05-15 00:00:00-04:00,196.4864097,199.3492986,196.4864097,198.6507874,745300,0
,,2025-05-16 00:00:00-04:00,199.4378257,202.0350817,198.1982313,201.9563751,697100,0
,,2025-05-19 00:00:00-04:00,198.9164047,202.1924915,198.9164047,201.5825195,524700,0
,,2025-05-20 00:00:00-04:00,200.3626114,201.6218861,199.7231263,200.4609833,714000,0
,,2025-05-21 00:00:00-04:00,198.818017,201.4251206,197.0078115,197.4898834,720600,0
,,2025-05-22 00:00:00-04:00,196.6142983,199.5362131,196.2601263,198.3162842,730400,0
,,2025-05-23 00:00:00-04:00,194.3515418,198.7196578,194.3515418,197.3423157,535900,0
,,2025-05-27 00:00:00-04:00,200.697101,202.1826477,198.3851431,202.1826477,730800,0
,,2025-05-28 00:00:00-04:00,202.0547527,202.0547527,198.4441745,198.6605988,780200,0
,,2025-05-29 00:00:00-04:00,200.2839173,200.4019696,197.5981219,199.5558929,586400,0
,,2025-05-30 00:00:00-04:00,198.3162825,199.9100488,194.9811696,199.6837769,2404200,0
,,2025-06-02 00:00:00-04:00,199.280408,199.6837734,196.0338343,199.664093,663100,0
,,2025-06-03 00:00:00-04:00,198.7196696,201.9170503,198.4933827,201.1890259,779600,0
,,2025-06-04 00:00:00-04:00,202.6057058,203.2451759,201.1004787,201.6317291,465700,0
,,2025-06-05 00:00:00-04:00,201.8973522,204.0223839,201.0906213,202.1531372,634300,0
,,2025-06-06 00:00:00-04:00,203.3730709,204.4847803,202.2810419,204.0912476,750700,0
,,2025-06-09 00:00:00-04:00,205.0455483,205.8719446,203.7174147,204.9176483,1183700,0
,,2025-06-10 00:00:00-04:00,205.1439165,206.7967089,204.8290903,206.7180023,683500,0
,,2025-06-11 00:00:00-04:00,207.1410565,208.1346985,205.5079294,205.7440491,926900,0
,,2025-06-12 00:00:00-04:00,205.0258392,206.2359353,204.2879822,205.0160065,693300,0
,,2025-06-13 00:00:00-04:00,202.0449169,202.8418,197.6374553,198.0605011,838400,0
,,2025-06-16 00:00:00-04:00,199.8393039,201.9046951,198.6336655,201.5192871,849600,0.9
,,2025-06-17 00:00:00-04:00,199.4143541,200.3136445,195.1353438,195.4515686,935200,0
,,2025-06-18 00:00:00-04:00,196.3014477,198.0604909,195.0365181,195.9654541,795700,0
,,2025-06-20 00:00:00-04:00,196.0642728,198.3964896,195.975336,197.6553192,2155400,0
,,2025-06-23 00:00:00-04:00,196.6176893,199.5428334,195.718399,199.3649597,871300,0
,,2025-06-24 00:00:00-04:00,201.8355269,203.3969277,200.3235405,202.6656342,919100,0
,,2025-06-25 00:00:00-04:00,203.8218553,203.8218553,200.2840002,201.1437531,650300,0
,,2025-06-26 00:00:00-04:00,201.1536478,203.6340926,200.6595342,202.7348022,781700,0
,,2025-06-27 00:00:00-04:00,202.5865841,207.003961,202.0331792,205.9070282,1109900,0
,,2025-06-30 00:00:00-04:00,204.9286741,206.8161917,203.8712788,206.2627869,1212400,0
,,2025-07-01 00:00:00-04:00,204.8002061,210.966734,203.6044445,208.6444092,1047900,0
,,2025-07-02 00:00:00-04:00,208.0712459,210.9568676,206.9940818,210.8778076,676800,0
,,2025-07-03 00:00:00-04:00,211.6486195,213.8227164,211.5201452,212.2415619,496800,0
,,2025-07-07 00:00:00-04:00,212.4787064,214.3365782,211.0951944,211.9055328,917400,0
,,2025-07-08 00:00:00-04:00,211.8956718,213.2297845,210.4034542,210.8975677,798900,0
,,2025-07-09 00:00:00-04:00,212.1723698,215.07776,211.4311994,214.5540009,1063700,0
,,2025-07-10 00:00:00-04:00,214.2970576,217.5483182,213.9412952,215.2358704,768300,0
,,2025-07-11 00:00:00-04:00,213.6448315,214.4255244,211.5596716,213.378006,652100,0
,,2025-07-14 00:00:00-04:00,213.5460272,214.8504944,212.626983,214.8504944,540200,0
,,2025-07-15 00:00:00-04:00,215.3939938,215.3939938,213.1605909,213.5954132,513400,0
,,2025-07-16 00:00:00-04:00,214.3958809,218.319144,212.3799041,218.2005615,829100,0
,,2025-07-17 00:00:00-04:00,217.8250318,222.9638101,217.6965575,222.7463989,874600,0
,,2025-07-18 00:00:00-04:00,223.4776947,225.7209746,222.4696988,225.2070923,807700,0
,,2025-07-21 00:00:00-04:00,224.9995504,226.1656663,223.4875641,223.4875641,770900,0
,,2025-07-22 00:00:00-04:00,223.7049847,225.2169711,222.7661719,225.0292206,591200,0
,,2025-07-23 00:00:00-04:00,226.3040257,229.3774129,226.1953201,229.2687073,555600,0
,,2025-07-24 00:00:00-04:00,229.1303447,229.6244583,227.5392984,228.9821167,591300,0
,,2025-07-25 00:00:00-04:00,231.4428148,233.13269,229.5750659,232.8559875,596700,0
,,2025-07-28 00:00:00-04:00,234.0418453,234.8423069,231.9764541,233.5773773,742200,0
,,2025-07-29 00:00:00-04:00,234.4272584,236.6507696,233.30068,236.4827728,1134200,0
,,2025-07-30 00:00:00-04:00,237.648871,239.6154486,217.3210455,218.8824463,2778400,0
,,2025-07-31 00:00:00-04:00,216.8664495,219.6927798,215.0085926,216.1845703,1274700,0
,,2025-08-01 00:00:00-04:00,214.82084,216.2834121,211.9154496,216.1549377,1324500,0
,,2025-08-04 00:00:00-04:00,217.538472,223.0626588,216.757764,222.8748932,725300,0
,,2025-08-05 00:00:00-04:00,224.0607414,225.8593221,222.3115902,225.562851,876900,0
,,2025-08-06 00:00:00-04:00,226.9068394,228.9228162,224.9600307,227.3713074,847600,0
,,2025-08-07 00:00:00-04:00,230.5336293,231.403274,223.3788593,226.2644958,849800,0
,,2025-08-08 00:00:00-04:00,228.5275246,231.3736236,227.4701143,229.6442261,631000,0
,,2025-08-11 00:00:00-04:00,229.6837711,230.4348184,225.6023878,226.2941589,765900,0
,,2025-08-12 00:00:00-04:00,227.1736699,230.3952851,225.9877852,230.2075195,587200,0
,,2025-08-13 00:00:00-04:00,231.2451567,233.9529045,230.4545719,233.7947845,768100,0
,,2025-08-14 00:00:00-04:00,232.7769156,234.2493644,231.8084572,232.2926788,671100,0
,,2025-08-15 00:00:00-04:00,233.1524224,233.1524224,229.3082194,229.6046906,633800,0
,,2025-08-18 00:00:00-04:00,229.5651774,229.9308166,228.438599,229.8616486,465700,0
,,2025-08-19 00:00:00-04:00,229.2390577,231.8183312,228.5868241,230.7016296,864200,0
,,2025-08-20 00:00:00-04:00,229.9802419,231.1759884,226.5906147,227.4404907,608000,0
,,2025-08-21 00:00:00-04:00,226.0767313,227.559072,224.2583818,226.8870697,576000,0
,,2025-08-22 00:00:00-04:00,228.5374204,233.7651508,227.1242627,233.1425629,498800,0
,,2025-08-25 00:00:00-04:00,233.2512541,233.2512541,229.8813959,229.9802246,532500,0
,,2025-08-26 00:00:00-04:00,229.9703542,230.5632814,228.7548239,229.8616486,1224500,0
,,2025-08-27 00:00:00-04:00,228.76471,233.1227803,228.76471,232.7571411,602500,0
,,2025-08-28 00:00:00-04:00,233.6465535,238.9533439,233.0437493,238.2121735,1653100,0
,,2025-08-29 00:00:00-04:00,238.2319436,240.1392149,237.65877,238.973114,1246400,0
,,2025-09-02 00:00:00-04:00,234.9015966,236.8385285,229.011771,231.5317383,1259200,0
,,2025-09-03 00:00:00-04:00,231.4823458,235.2870115,230.6719923,234.1209106,907200,0
,,2025-09-04 00:00:00-04:00,235.385835,238.1331054,233.7453743,234.8620758,965600,0
,,2025-09-05 00:00:00-04:00,235.6724093,237.085582,232.935031,234.5952454,871900,0
,,2025-09-08 00:00:00-04:00,234.9114955,237.6785196,233.6860883,236.6902924,919400,0
,,2025-09-09 00:00:00-04:00,236.1961749,236.1961749,234.5359604,235.6921844,547500,0
,,2025-09-10 00:00:00-04:00,235.524192,236.1863025,232.5496336,233.1820984,853000,0
,,2025-09-11 00:00:00-04:00,234.6150013,238.9928402,234.4766502,238.3406067,728800,0
,,2025-09-12 00:00:00-04:00,237.1999297,238.6382234,235.7913927,236.1584015,528600,0.9
,,2025-09-15 00:00:00-04:00,236.8825029,237.8149183,233.5397078,233.9265594,696400,0
,,2025-09-16 00:00:00-04:00,232.9445494,235.2855019,231.8931073,234.7597809,797200,0
,,2025-09-17 00:00:00-04:00,236.0790464,236.4063847,231.1392454,232.2898712,622700,0
,,2025-09-18 00:00:00-04:00,233.8372761,236.386525,232.1113147,235.335083,921000,0
,,2025-09-19 00:00:00-04:00,236.3567732,236.6047553,232.8651798,233.2222748,2865600,0
,,2025-09-22 00:00:00-04:00,232.7858312,234.8490448,231.8732586,234.4721222,869400,0
,,2025-09-23 00:00:00-04:00,234.1447724,237.3982973,233.3908969,235.4739532,587300,0
,,2025-09-24 00:00:00-04:00,235.3152485,236.1980645,233.5595456,234.5316315,569100,0
,,2025-09-25 00:00:00-04:00,234.0951732,235.3747546,233.1032445,234.7895203,536000,0
,,2025-09-26 00:00:00-04:00,236.0790377,238.8266845,235.6425866,238.5390167,469000,0
,,2025-09-29 00:00:00-04:00,240.5228779,243.6672902,239.7987741,243.5482635,759200,0
,,2025-09-30 00:00:00-04:00,242.9332723,244.6592186,241.286667,244.2326965,752800,0
,,2025-10-01 00:00:00-04:00,245.6511393,253.5568124,244.5203412,253.1203613,1456100,0
,,2025-10-02 00:00:00-04:00,252.0391497,256.3342177,252.0391497,255.6596832,825700,0
,,2025-10-03 00:00:00-04:00,255.659688,256.4234924,254.082525,254.9851837,617600,0
,,2025-10-06 00:00:00-04:00,255.0447093,257.7427567,254.0627096,255.5605316,694900,0
,,2025-10-07 00:00:00-04:00,255.649798,257.7725097,252.4458574,254.2511749,569100,0
,,2025-10-08 00:00:00-04:00,254.2313155,258.4767692,253.4972979,257.6733093,580700,0
,,2025-10-09 00:00:00-04:00,259.2901627,259.5778305,253.5667449,254.429718,556500,0
,,2025-10-10 00:00:00-04:00,255.9671909,255.9671909,246.0280762,246.0280762,828900,0
,,2025-10-13 00:00:00-04:00,248.7757208,250.0156316,247.089445,249.3113556,505500,0
,,2025-10-14 00:00:00-04:00,246.4446943,250.4719226,245.502365,247.3175964,672700,0
,,2025-10-15 00:00:00-04:00,248.6269328,251.8705441,246.5339626,247.4167786,551800,0
,,2025-10-16 00:00:00-04:00,248.3591247,249.0237151,244.0442286,244.7485046,454900,0
,,2025-10-17 00:00:00-04:00,244.5005248,247.8532337,242.9927888,246.9803467,610600,0
,,2025-10-20 00:00:00-04:00,247.9920886,250.0949878,247.1192017,247.1192017,439900,0
,,2025-10-21 00:00:00-04:00,247.2382282,250.0553021,246.5339522,249.3113556,465100,0
,,2025-10-22 00:00:00-04:00,249.608941,251.5332851,245.4230006,245.5519562,779500,0
,,2025-10-23 00:00:00-04:00,246.9208208,249.3907288,246.8811503,248.1508179,480200,0
,,2025-10-24 00:00:00-04:00,250.9282231,250.9282231,247.9226801,248.4285583,559000,0
,,2025-10-27 00:00:00-04:00,250.3330458,251.8903812,249.3808027,249.3907166,603600,0
,,2025-10-28 00:00:00-04:00,247.9920867,248.5971638,242.9134167,246.0875854,1123900,0
,,2025-10-29 00:00:00-04:00,218.8889054,225.4554686,211.637909,217.8374634,2976100,0
,,2025-10-30 00:00:00-04:00,217.3911082,223.1542118,213.175411,213.2349243,1401200,0
,,2025-10-31 00:00:00-04:00,213.1654847,214.3161257,210.6559062,212.2132416,1268600,0
,,2025-11-03 00:00:00-05:00,211.8362967,211.8362967,207.9280951,208.8406677,1056000,0
,,2025-11-04 00:00:00-05:00,207.2833413,207.3924541,201.9864457,203.791748,1541200,0
,,2025-11-05 00:00:00-05:00,201.9963727,203.8314469,199.0205864,203.8215179,1366700,0
,,2025-11-06 00:00:00-05:00,203.5338586,204.7836833,200.3001612,202.3336182,894600,0
,,2025-11-07 00:00:00-05:00,202.1054841,202.1054841,196.6002764,199.5363922,1138500,0
,,2025-11-10 00:00:00-05:00,200.6572532,202.6014401,199.6355678,201.0937042,903400,0
,,2025-11-11 00:00:00-05:00,201.4508007,201.8971656,196.858181,198.0484924,822400,0
,,2025-11-12 00:00:00-05:00,198.6634925,200.7267061,196.6399645,197.0069733,1228400,0
,,2025-11-13 00:00:00-05:00,197.8401774,198.3361417,193.1483588,193.485611,1139700,0
,,2025-11-14 00:00:00-05:00,192.5333842,194.408129,191.045491,192.5631409,1575900,0
,,2025-11-17 00:00:00-05:00,191.4422507,192.2258677,187.3158234,188.2680817,1305900,0
,,2025-11-18 00:00:00-05:00,187.8911355,189.9345062,186.0163908,188.3176727,1149300,0
,,2025-11-19 00:00:00-05:00,187.9704967,189.4087904,186.9686541,188.0895233,804900,0
,,2025-11-20 00:00:00-05:00,191.5612744,192.7020016,185.163337,185.5898743,833600,0
,,2025-11-21 00:00:00-05:00,187.0975883,191.6703802,185.9965468,190.6784515,1517200,0
,,2025-11-24 00:00:00-05:00,191.154587,192.1365868,189.8849044,190.8470764,2234400,0
,,2025-11-25 00:00:00-05:00,191.8985389,192.9301381,189.8948386,191.3728027,971300,0
,,2025-11-26 00:00:00-05:00,191.2835307,193.6740826,191.0454775,193.2177887,818400,0
,,2025-11-28 00:00:00-05:00,193.1880375,194.5469901,192.5135332,193.7435303,393400,0
,,2025-12-01 00:00:00-05:00,192.3548085,196.8284014,191.7100609,195.2909241,1077200,0
,,2025-12-02 00:00:00-05:00,195.8761535,196.8978388,194.5568866,195.5884857,1229000,0
,,2025-12-03 00:00:00-05:00,199.1396082,199.5661454,196.6994719,197.8501129,954200,0
,,2025-12-04 00:00:00-05:00,198.3559935,203.8116016,197.3938214,200.4588776,1392300,0
,,2025-12-05 00:00:00-05:00,200.3696142,202.8295934,199.4371987,201.9467773,999800,0
,,2025-12-08 00:00:00-05:00,201.361525,201.6392638,199.2784686,199.6454926,720900,0
,,2025-12-09 00:00:00-05:00,199.645494,202.3336123,199.4867817,200.607666,462500,0
,,2025-12-10 00:00:00-05:00,200.4588799,209.723491,200.4588799,208.5827789,1102700,0
,,2025-12-11 00:00:00-05:00,209.505277,210.030998,207.0651256,209.0886536,913400,0
,,2025-12-12 00:00:00-05:00,209.885605,210.194419,206.4686925,207.5644989,995300,0.9
